CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACE,435,38,42,4,3,0,0,"Schnitkey, Gary D"
ACE,440,16,20,4,0,0,0,"Allen, Sharon C"
ACE,444,16,6,12,1,0,2,"Sherrick, Bruce J"
ACE,445,9,9,10,1,0,0,"Lyons, Angela C"
ACE,446,11,12,16,6,0,0,"Sherrick, Bruce J"
ACE,448,16,14,5,0,0,0,"Moss, LeeAnn E"
ACE,449,21,17,9,3,1,0,"Xu, Yilan"
ACE,456,18,11,7,0,0,0,"Kirwan, Barrett E"
ACE,474,5,15,8,2,0,0,"Boerngen, Maria A"
ACE,476,4,32,13,0,0,0,"Lyons, Angela C"
ACE,563,17,6,0,0,0,0,"Onal, Hayri"
ADV,150,166,74,23,1,4,1,"Hall, Steven R"
ADV,281,25,79,26,12,7,0,"Wise, Kevin R"
ADV,283,28,4,2,1,0,0,"Meron, Shachar"
ADV,283,46,1,0,0,0,0,"Meron, Shachar"
ADV,283,42,8,0,0,0,0,"Meron, Shachar"
ADV,284,39,11,0,0,0,0,"Duff, Brittany"
ADV,284,19,8,2,0,0,0,"Duff, Brittany"
ADV,284,48,2,0,0,0,0,"Chen, Wei Fen"
ADV,310,27,78,12,2,2,0,"Wirtz, John"
ADV,312,12,44,11,2,0,0,"Chambers, Jason P"
ADV,350,18,5,1,0,0,0,"Olson, Katrina M"
ADV,350,14,7,0,0,0,0,"Olson, Katrina M"
ADV,390,14,21,11,1,0,0,"Sheldon, Peter S"
ADV,393,44,16,6,1,1,0,"Yoon, Gunwoo"
ADV,410,107,6,1,0,0,0,"Olson, Katrina M"
ADV,460,19,11,6,0,0,0,"Ham, Chang Dae"
ADV,460,36,3,1,0,0,0,"Ham, Chang Dae"
ADV,483,9,29,4,4,0,0,"Sar, Sela"
ADV,483,9,22,4,0,0,0,"Sar, Sela"
ADV,490,8,10,5,1,1,0,"Yao, Zhengyu"
AE,100,30,8,0,0,0,0,"Coverstone, Victoria L"
AE,199,29,9,5,3,0,0,"Woodard, Brian S"
AE,199,19,14,1,1,1,0,"Woodard, Brian S"
AE,202,57,25,9,1,5,1,"Ghosh, Alexander R"
AE,312,29,35,30,7,2,1,"Dutton, J C"
AE,323,22,33,25,11,2,1,"Bergman, Lawrence A"
AE,353,50,6,1,0,2,1,"Bretl, Timothy W"
AE,353,31,4,2,2,2,0,"Bretl, Timothy W"
AE,370,37,45,7,4,2,2,"Chew, Huck Beng"
AE,410,33,5,0,0,3,0,"Panesi, Marco"
AE,419,9,10,3,1,0,0,"Selig, Michael S"
AE,443,42,4,1,0,1,0,"Jonkouski, Gail C"
AE,443,14,16,3,0,0,0,"Carroll, David L"
AE,461,70,5,4,0,1,0,"Chasiotis, Ioannis"
AFRO,100,25,2,1,0,1,0,"McMillion, Desiree Y"
AFRO,100,17,4,0,0,0,0,"McMillion, Desiree Y"
AFRO,103,5,12,7,0,0,0,"Flynn, Karen"
AFRO,105,16,15,2,0,0,0,"Jenkins, Candice M"
AFRO,410,40,7,3,0,4,0,"Anderson-Cobb, Nicole D"
AGCM,220,15,7,1,0,1,0,"Koon, Samantha L"
AGCM,320,10,14,0,0,0,0,"Rodriguez, Ma Lulu A"
AGCM,330,15,5,2,0,0,0,"Koon, Samantha L"
AGED,260,114,52,10,1,2,0,"Burgoon, Lisa A"
AGED,300,26,4,0,0,0,0,"Korte, Debra S"
AGED,360,25,6,4,0,0,0,"Suarez, Cecilia E"
AGED,380,31,8,0,0,1,0,"Suarez, Cecilia E"
AGED,430,15,6,0,0,0,0,"Weese, Madonna A"
AGED,480,32,2,0,0,0,0,"Macke, Tiffany B"
AGED,480,20,6,3,0,0,1,"Keating, Kari H"
AGED,480,19,6,0,0,0,0,"Suarez, Cecilia E"
AIS,101,17,4,0,0,0,0,"McKenzie-Jones, Paul R"
AIS,101,19,10,3,0,1,0,"McKenzie-Jones, Paul R"
AIS,101,14,12,2,0,0,0,"Whalen, Kevin P"
AIS,101,23,1,0,0,0,0,"Diaz, Vicente M"
AIS,101,6,10,6,1,0,1,"DeLisle, Christine T"
ANSC,100,6,10,7,1,1,0,"Parrett, Douglas F"
ANSC,101,89,62,19,0,5,0,"Johnson, Janeen L"
ANSC,205,41,31,2,0,0,0,"Parsons, Carl M"
ANSC,207,8,17,0,3,1,0,"Brandt, Jessica R"
ANSC,207,28,16,1,1,1,0,"Brandt, Jessica R"
ANSC,207,25,20,1,0,0,0,"Brandt, Jessica R"
ANSC,207,21,20,5,0,1,0,"Brandt, Jessica R"
ANSC,223,44,79,35,15,3,0,"Dilger, Ryan N"
ANSC,224,45,44,45,20,3,1,"Miller, David J"
ANSC,250,433,135,21,7,8,3,"Albert, Sarah D"
ANSC,298,62,4,2,0,1,0,"Hurley, Walter L"
ANSC,305,30,3,1,0,0,0,"Albert, Sarah D"
ANSC,306,22,8,1,0,0,0,"Kline, Kevin H"
ANSC,363,22,12,3,0,0,0,"Kukekova, Anna V"
ANSC,402,30,8,0,0,0,0,"Cobb, Alan R"
ANSC,403,17,4,1,0,0,0,"Ellis, Michael"
ANSC,406,93,36,14,6,0,0,"Roca, Alfred L"
ANSC,407,18,16,1,0,0,0,"Fischer-Brown, Amy E"
ANSC,422,23,13,7,6,1,0,"Swanson, Kelly S"
ANSC,438,46,4,0,0,0,0,"Hurley, Walter L"
ANSC,445,22,1,0,0,0,0,"Rodriguez-Zas, Sandra L"
ANSC,446,12,6,3,0,0,0,"Roca, Alfred L"
ANSC,498,63,6,1,0,0,0,"Loerch, Steven C"
ANTH,101,68,163,85,26,6,2,"Lucero, Lisa J"
ANTH,103,86,96,43,12,0,0,"Greenberg, Jessica R"
ANTH,103,59,42,9,1,5,0,"Kang, Yoonjung"
ANTH,230,4,15,1,2,0,0,"Dominguez, Virginia R"
ANTH,240,7,9,5,1,0,0,"Roseman, Charles C"
ANTH,270,10,15,2,0,1,0,"Farnell, Brenda M"
ANTH,288,11,11,2,0,1,0,"Hoxie, Frederick E"
ANTH,343,18,3,0,0,0,0,"Stumpf, Rebecca"
ANTH,376,12,12,4,0,1,0,"DeLucia, Kristin"
ARAB,150,46,8,3,1,1,0,"Kammourieh, Tala"
ARCH,210,92,33,8,4,7,0,"Minor, Heather H"
ARCH,233,47,36,12,6,1,1,"Deutsch, Randall"
ARCH,272,36,42,11,0,1,0,"Hamlin, Lawrence J"
ARCH,341,24,24,14,6,4,1,"Ghoreishi, Amirhossein"
ARCH,342,25,33,11,3,1,0,"Han, Sumi"
ARCH,352,42,44,15,4,4,0,"Uihlein, Marci S"
ARCH,403,14,12,1,0,1,0,"Grossman, Heather E"
ARCH,409,4,28,1,0,0,0,"Lapunzina, Alejandro"
ARCH,410,13,19,9,5,1,1,"Senseney, John R"
ARCH,412,11,30,8,1,1,0,"Grossman, Heather E"
ARCH,416,31,22,1,0,0,0,"Burns, Jennifer"
ARCH,452,53,18,12,1,0,0,"Krishnan, Sudarshan"
ARCH,452,19,12,2,0,0,0,"Kansler, Jeffrey C"
ARCH,468,20,13,0,0,0,0,"Lapunzina, Alejandro"
ARCH,476,13,17,3,0,0,0,"Lapunzina, Alejandro"
ART,100,38,27,2,0,0,0,"Burns, Jennifer"
ART,102,19,1,1,2,0,0,"Diddie, Megan R"
ART,102,17,6,0,0,0,0,"Stabler, Albert"
ART,103,24,1,0,0,0,0,"Harper, Krystal L"
ART,202,20,2,0,0,0,0,"Sriprachya-Anun, Wasana"
ART,310,31,4,2,1,1,0,"McCluske, Marit"
ARTD,202,22,18,0,0,0,0,"Reeder, Kevin"
ARTD,228,3,9,9,0,1,0,"Shin, Sung Soo"
ARTD,299,21,15,1,0,0,0,"McDonagh, Deana C"
ARTD,302,15,18,2,0,0,0,"Bullock, William C"
ARTD,326,18,25,1,0,0,0,"Bullock, William C"
ARTD,499,3,16,1,1,1,1,"Cade, William P"
ARTH,112,18,3,0,0,0,0,"Ostrander, Dana L"
ARTH,112,16,4,2,0,0,0,"Shea, Laura E"
ARTH,240,10,12,0,1,0,0,"O'Brien, David J"
ARTH,299,15,10,1,0,0,0,"Burkus-Chasson, Anne"
ARTH,351,33,17,1,2,0,1,"Greenhill, Jennifer"
ARTH,446,11,9,0,2,0,0,"Gonzalez, Maria Del Mar"
ARTS,250,18,3,0,0,0,0,"Martinez, Angelo R"
ASTR,100,69,54,25,5,10,1,"Liu, Yuk Tung"
ASTR,100,42,42,20,0,4,0,"Liu, Yuk Tung"
ASTR,100,181,170,60,12,21,4,"Dunne, Bryan C"
ASTR,121,42,45,13,7,5,1,"Evans, Jessica M"
ASTR,122,65,56,17,10,3,0,"Kemball, Athol J"
ASTR,210,43,14,9,4,6,0,"Ricker, Paul M"
ASTR,330,50,55,17,4,3,1,"Brunner, Robert J"
ASTR,405,10,11,9,2,1,0,"Wong, Tony"
ASTR,406,17,8,4,2,4,0,"Liu, Yuk Tung"
ATMS,100,215,164,27,13,12,1,"McFarquhar, Greg M"
ATMS,120,563,35,6,3,1,0,"Snodgrass, Eric R"
ATMS,140,23,53,10,1,0,1,"Schlesinger, Michael E"
ATMS,201,53,4,2,1,4,0,"Snodgrass, Eric R"
ATMS,304,11,18,2,1,0,0,"Riemer, Nicole"
BADM,300,75,85,16,3,0,0,"Wright, Margaret"
BADM,300,21,17,5,0,0,0,"Fricke, Michael R"
BADM,300,27,13,3,0,0,0,"Wright, Margaret"
BADM,300,20,28,6,1,0,0,"Fricke, Michael R"
BADM,300,24,20,5,3,0,0,"Winship, Verity"
BADM,300,24,27,6,3,0,0,"Winship, Verity"
BADM,310,228,138,37,8,0,1,"Loyd, Denise L"
BADM,310,47,6,1,0,0,0,"Shabbir, Muhammad S"
BADM,311,32,22,2,1,0,0,"Gajendran, Ravi S"
BADM,311,12,17,1,0,0,0,"Gajendran, Ravi S"
BADM,312,10,16,5,0,0,0,"Neuman, Eric J"
BADM,312,15,13,2,2,0,0,"Neuman, Eric J"
BADM,313,13,6,2,0,0,0,"Kraatz, Matthew S"
BADM,320,552,62,6,1,2,1,"Wolters, Mark E"
BADM,320,45,7,0,0,0,0,"Shabbir, Muhammad S"
BADM,322,4,19,2,1,1,0,"Noriega, Jaime L"
BADM,322,13,11,6,0,0,0,"Noriega, Jaime L"
BADM,322,27,3,0,0,0,0,"Jiang, Duo"
BADM,323,14,7,0,0,0,0,"Shavitt, Sharon"
BADM,324,37,13,0,2,0,0,"Pirim, Taner"
BADM,325,31,6,0,0,0,0,"Otnes, Cornelia C"
BADM,325,26,7,2,1,0,0,"Otnes, Cornelia C"
BADM,326,14,5,2,2,0,0,"Liu, Yunchuan"
BADM,327,40,8,0,0,0,0,"Venugopal, Srinivas"
BADM,337,32,7,1,0,0,0,"Palekar, Udatta S"
BADM,340,41,18,0,0,0,1,"Fricke, Michael R"
BADM,350,34,5,0,0,0,0,"Guo, Rui"
BADM,350,32,6,1,0,0,0,"Fernandez Corra, Carla B"
BADM,350,34,20,0,0,0,0,"Langer, Nishtha"
BADM,350,22,17,1,0,0,0,"Langer, Nishtha"
BADM,352,20,34,6,2,0,0,"Sachdev, Vishal"
BADM,353,24,3,0,0,0,0,"Haran, Vidya"
BADM,366,56,1,0,0,0,0,"Thomas, Joyce K"
BADM,374,25,21,0,0,1,0,"Li, Meng"
BADM,375,21,25,5,0,0,0,"Lim, Michael K"
BADM,375,18,30,8,0,0,0,"Lim, Michael K"
BADM,375,14,16,3,0,0,0,"Karthik Murali, -"
BADM,377,13,9,2,0,2,0,"Pirim, Taner"
BADM,378,8,10,17,12,0,1,"Agrawal, Anupam"
BADM,379,9,15,4,1,0,0,"Taghaboni-Dutta, Fataneh"
BADM,380,41,19,2,1,0,0,"Bucheli, Marcelo"
BADM,380,21,2,0,0,0,0,"Girndt-Clougher, Tina"
BADM,380,18,10,0,0,0,0,"Jones, Danielle R"
BADM,381,19,5,0,0,0,0,"Yao, Kun"
BADM,382,25,5,0,0,0,0,"Koo, Minkyung"
BADM,395,9,12,0,0,0,0,"Rindfleisch, Aric P"
BADM,395,20,3,0,0,0,0,"Raquel, Steve A"
BADM,395,14,9,0,0,0,0,"Choi, Hyeran"
BADM,403,22,25,1,0,0,0,"Wright, Margaret"
BADM,445,25,4,0,0,0,0,"Kurtz, Jeffrey M"
BADM,446,21,5,3,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,37,10,0,0,0,0,"Savage, Jeffrey P"
BADM,449,11,25,6,0,1,0,"Zheng, Wen"
BADM,449,28,17,1,0,0,0,"Shah, Sonali K"
BADM,449,45,3,1,0,1,0,"Anderson, Phillip C"
BADM,449,43,6,0,0,0,0,"Vieregger, Carl H"
BADM,449,36,10,2,0,0,0,"Anderson, Phillip C"
BADM,449,33,16,0,0,0,0,"Shah, Sonali K"
BADM,449,43,2,3,0,0,0,"Corredor Waldro, Sandra T"
BADM,449,27,20,2,0,0,0,"Shah, Sonali K"
BADM,508,24,31,0,0,0,1,"Northcraft, Gregory B"
BADM,509,33,2,0,0,0,0,"Leblebici, Huseyin"
BADM,520,46,7,0,0,0,1,"Noel, Hayden N"
BADM,543,23,25,1,0,0,0,"Somaya, Deepak"
BADM,543,35,16,0,0,0,0,"Somaya, Deepak"
BADM,552,46,2,0,0,0,0,"Leroy, Michael H"
BADM,554,28,18,2,0,0,0,"Sachdev, Vishal"
BADM,566,14,21,13,2,0,0,"Agrawal, Anupam"
BADM,566,6,14,11,18,0,0,"Agrawal, Anupam"
BADM,567,20,14,0,0,0,0,"Chhajed, Dilip"
BADM,573,25,24,1,0,0,0,"Kwon, Hyok-Jon D"
BADM,574,32,18,0,0,0,0,"Kwon, Hyok-Jon D"
BADM,574,25,23,0,0,0,0,"Kwon, Hyok-Jon D"
BADM,583,49,16,0,0,0,0,"Clougherty, Joseph A"
BADM,584,29,12,0,0,0,0,"Liu, Yunchuan"
BADM,589,28,19,3,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,589,25,23,1,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,589,25,10,0,0,0,0,"Pirim, Taner"
BADM,590,46,4,0,0,0,0,"Kurtz, Jeffrey M"
BADM,590,23,5,0,0,0,0,"Ye, Han"
BADM,590,22,4,0,0,0,0,"Kim, Sung W"
BADM,590,56,6,0,0,0,0,"Nelson, Matthew L"
BADM,590,40,10,0,0,0,0,"Larson, Eric"
BADM,590,30,4,1,0,0,0,"Loewenstein, Jeffrey"
BADM,590,24,11,0,0,0,0,"Somaya, Deepak"
BADM,590,34,0,1,0,0,0,"Watkins, Ronald S"
BADM,590,23,11,1,0,0,0,"Sleptsov, Alexander"
BIOC,446,22,31,0,0,0,0,"Gennis, Robert B"
BIOC,455,16,11,4,0,1,0,"Weitzel, Christopher S"
BIOE,202,13,10,0,1,1,0,"Corbin, Elise A"
BIOE,205,34,15,1,0,2,0,"Pool, Marcia A"
BIOE,220,40,10,4,0,0,0,"Smith, Andrew M"
BIOE,302,22,18,4,1,0,0,"Sutton, Brad"
BIOE,303,36,9,0,0,0,0,"Marjanovic, Marina"
BIOE,310,21,23,3,0,0,0,"Ma, Jian"
BIOE,360,41,5,2,0,0,0,"Bhargava, Rohit"
BIOE,414,23,18,4,1,1,0,"Dobrucki, Wawrzyniec"
BIOE,415,19,6,1,0,0,0,"Pool, Marcia A"
BIOE,498,20,6,0,0,0,0,"Pan, Dipanjan"
BTW,250,8,7,5,2,1,0,"Wilson, Gregory D"
BTW,250,20,2,0,0,0,0,"Moss, Andrew P"
BTW,250,10,9,4,0,0,0,"Wilson, Gregory D"
BTW,250,16,4,2,0,0,0,"Dickison, Carrie N"
BTW,250,19,4,0,0,0,0,"Dickison, Carrie N"
BTW,250,15,7,0,0,0,0,"Slobodnik, Sydney J"
BTW,250,14,8,1,0,1,0,"Dickison, Carrie N"
BTW,250,20,3,0,0,0,0,"Tienou, Debora"
BTW,250,12,10,0,1,0,0,"Khatiblou, Roya"
BTW,250,11,6,3,1,0,1,"Hechler, William D"
BTW,250,13,7,1,0,0,0,"Im, Jane"
BTW,250,13,8,0,0,1,0,"Walters, Kristin"
BTW,250,13,10,0,0,0,0,"Im, Jane"
BTW,250,20,3,0,0,0,0,"Walters, Kristin"
BTW,250,25,1,0,0,0,0,"Minicucci, Matthew P"
BTW,250,14,10,0,0,0,0,"Williams, Kelly E"
BTW,250,15,5,1,1,1,0,"Hechler, William D"
BTW,250,18,2,1,0,0,0,"Gallagher, John"
BTW,250,23,1,0,0,0,0,"Mesnard, Natalie A"
BTW,250,16,7,0,0,0,0,"Mesnard, Natalie A"
BTW,250,24,2,0,0,0,0,"Wilson, Gregory D"
BTW,250,21,3,0,0,0,0,"Kelly, Daniel"
BTW,261,21,1,1,0,1,0,"Grohens, Joseph"
BTW,261,4,16,1,1,0,0,"Gilmore, Shawn P"
BTW,261,16,5,0,0,0,0,"Gilmore, Shawn P"
BTW,271,17,4,1,0,0,0,"Grohens, Joseph"
CEE,201,30,35,18,2,3,1,"Lange, David A"
CEE,202,62,56,2,0,1,0,"Koloutsou-Vakak, Sotiria"
CEE,300,25,53,7,2,0,0,"Akono, Ange-Therese"
CEE,310,24,26,13,0,1,0,"Buttlar, William G"
CEE,320,30,63,3,0,1,0,"Young, Brent D"
CEE,330,54,71,23,1,1,1,"Nguyen, Thanh H"
CEE,350,21,14,4,0,0,0,"Stillwell, Ashlynn S"
CEE,360,10,12,5,3,5,0,"Kwack, Jaehyuk"
CEE,360,12,5,8,3,3,0,"Viswanath, Somashekar"
CEE,380,15,38,15,7,3,1,"Olson, Scott M"
CEE,380,21,24,8,0,0,0,"Rutherford, Cassandra J"
CEE,411,4,13,4,0,0,0,"Edwards, John R"
CEE,415,3,25,19,0,1,0,"Roesler, Jeffery R"
CEE,420,90,59,11,0,0,0,"Liu, Liang Y"
CEE,421,56,22,3,0,1,0,"El-Rayes, Khaled A"
CEE,422,48,61,6,0,0,0,"El-Gohary, Nora"
CEE,424,37,31,5,0,0,0,"Young, Brent D"
CEE,437,13,33,3,0,0,0,"Cusick, Roland"
CEE,444,12,14,1,0,0,0,"Zilles, Julie"
CEE,449,15,15,5,1,0,0,"Marinas, Benito J"
CEE,452,16,15,6,0,0,0,"Landry, Blake J"
CEE,453,5,9,8,0,1,0,"Schmidt, Arthur R"
CEE,460,11,12,4,2,1,0,"Meidani, Hadi"
CEE,461,18,14,4,1,0,0,"Behrouzi, Anahid A"
CEE,461,17,20,10,3,1,0,"Wierschem, Nicholas E"
CEE,462,53,36,7,1,1,1,"Fahnestock, Larry A"
CEE,465,16,20,9,0,0,0,"Abrams, Daniel P"
CEE,470,11,23,10,0,0,0,"Duarte, Carlos A"
CEE,480,8,14,8,1,0,0,"Stark, Timothy D"
CEE,483,8,11,3,0,0,0,"Mesri, Gholamreza"
CEE,484,11,15,4,1,0,0,"Olson, Scott M"
CEE,491,30,18,6,0,1,0,"Gardoni, Paolo"
CEE,498,37,8,0,0,0,0,"Guest, Jeremy S"
CEE,498,25,2,3,1,0,0,"Work, Daniel"
CEE,506,12,10,1,0,0,1,"Roesler, Jeffery R"
CEE,517,12,10,1,0,0,0,"Benekohal, Rahim F"
CEE,570,23,55,5,1,3,0,"Lopez-Pamies, Oscar"
CEE,572,64,0,0,1,0,0,"Elbanna, Ahmed"
CEE,592,32,3,0,0,0,0,"Peschel, Joshua M"
CEE,598,28,5,1,1,0,0,"Andrawes, Bassem O"
CHBE,221,21,21,29,2,0,2,"Henderson, Jerrod A"
CHBE,321,22,32,30,3,2,1,"Seebauer, Edmund G"
CHBE,421,25,28,33,6,4,1,"Harley, Brendan A"
