CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACCY,410,17,4,6,1,0,0,"Steward, Cynthia G"
ACCY,410,11,9,6,2,0,0,"Kustanovich, Michael"
ACCY,410,15,6,3,0,0,0,"Steward, Cynthia G"
ACCY,410,20,7,3,1,0,0,"Chen, Ciao-Wei"
ACCY,451,21,13,1,0,0,0,"Holder, Daniel E"
ACCY,451,18,9,8,0,0,0,"Holder, Charles B"
ACCY,451,15,10,3,0,2,1,"Alt, Amanda J"
ACCY,451,20,5,9,0,0,0,"Holder, Charles B"
ACCY,500,733,98,6,0,2,4,"Urcan, Oktay"
ACCY,501,36,37,8,4,5,2,"Augusto Sampaio, Gerlando"
ACCY,501,31,31,14,2,7,0,"Augusto Sampaio, Gerlando"
ACCY,502,106,52,19,0,2,0,"Mendoza, Scott A"
ACCY,502,104,52,13,0,0,0,"Mendoza, Scott A"
ACCY,503,18,6,1,0,0,0,"Herbold, T J"
ACCY,503,137,88,2,1,4,2,"Hecht, Gary W"
ACCY,503,168,51,10,0,2,0,"Hecht, Gary W"
ACCY,503,623,427,42,0,6,1,"Hecht, Gary W"
ACCY,503,13,15,6,0,2,0,"Hecht, Gary W"
ACCY,506,19,18,0,0,0,0,"Urcan, Oktay"
ACCY,506,24,11,0,0,0,0,"Urcan, Oktay"
ACCY,506,14,8,0,0,0,0,"Urcan, Oktay"
ACCY,507,63,31,11,0,1,0,"Donohoe, Michael P"
ACCY,507,74,20,5,0,0,0,"Donohoe, Michael P"
ACCY,510,19,26,0,0,0,0,"Persson, Martin E"
ACCY,510,21,26,0,0,1,0,"Persson, Martin E"
ACCY,510,15,34,0,0,0,0,"Persson, Martin E"
ACCY,512,27,13,1,0,0,0,"Wang, Wei"
ACCY,512,26,6,1,0,0,0,"Wang, Wei"
ACCY,512,20,5,0,0,2,0,"Wang, Wei"
ACCY,515,12,9,0,0,0,0,"Williams, Devin J"
ACCY,517,21,4,2,0,0,0,"Li, Yue"
ACCY,517,34,1,0,0,0,0,"Hamm, Brian K"
ACCY,517,39,1,0,0,0,0,"Brown, Nerissa"
ACCY,517,35,2,0,0,0,0,"Brown, Nerissa"
ACCY,517,24,3,1,0,0,0,"Li, Yue"
ACCY,517,21,1,0,0,0,0,"Hamm, Brian K"
ACCY,550,15,8,1,0,0,0,"Hutchens, Matthew"
ACCY,552,12,14,1,0,0,0,"Sternburg, Thomas"
ACCY,552,18,6,0,0,0,0,"Sternburg, Thomas"
ACCY,554,13,7,2,0,0,0,"Hutchens, Matthew"
ACCY,570,21,5,1,0,0,1,"Herbold, T J"
ACCY,571,31,3,1,0,0,0,"Brunner, Robert J"
ACCY,574,39,3,0,0,0,0,"Leiby, Justin"
ACCY,574,40,1,0,0,0,0,"Leiby, Justin"
ACCY,575,30,1,0,0,1,0,"Park, Ye Joo"
ACCY,575,39,1,0,0,0,0,"Park, Ye Joo"
ACCY,575,35,4,0,0,0,0,"Penn, Michael W"
ACCY,575,36,4,0,0,0,0,"Zhu, Wei"
ACCY,575,34,5,0,0,0,0,"Zhu, Wei"
ACCY,575,37,3,0,0,0,0,"Zhu, Wei"
ACCY,575,31,6,0,0,0,0,"Penn, Michael W"
ACCY,575,39,1,0,0,0,0,"Penn, Michael W"
ACCY,576,45,8,1,0,1,0,"Guymon, Ronald N"
ACCY,577,36,10,1,0,1,0,"Lu, Zhenzhong L"
ACE,100,12,7,1,1,0,0,"Hadunka, Protensia"
ACE,161,39,12,1,3,1,2,"Burnett, Meghan L"
ACE,161,33,15,5,0,4,0,"Lo, Alexander C"
ACE,161,23,7,2,2,1,0,"Lo, Alexander C"
ACE,199,19,6,0,1,1,0,"Lemoine, Craig"
ACE,199,19,13,5,1,0,0,"Lo, Alexander C"
ACE,199,89,6,4,0,2,1,"Stoddard, Paul B"
ACE,210,27,30,15,4,8,1,"Damon, Lisa A"
ACE,231,51,40,11,4,1,0,"Stoddard, Paul B"
ACE,232,18,21,11,4,1,0,"Stoddard, Paul B"
ACE,240,376,51,24,8,13,0,"Lemoine, Craig"
ACE,240,169,21,10,2,6,0,"Lemoine, Craig"
ACE,240,31,13,6,2,0,0,"Sanchez, Donovan"
ACE,251,65,37,13,3,2,0,"Michelson, Hope C"
ACE,254,14,15,0,2,0,0,"Herrera Almanza, Catalina"
ACE,255,154,26,7,2,3,0,"Ando, Amy W"
ACE,262,29,24,15,3,2,0,"Gundersen, Lisa C"
ACE,264,75,43,12,1,1,0,"Dall'Erba, Sandy"
ACE,270,20,26,15,1,2,0,"Gundersen, Lisa C"
ACE,300,40,29,19,9,3,1,"Endres, Renata"
ACE,306,10,14,4,0,2,0,"Endres, A B"
ACE,310,31,10,2,0,0,0,"Brazee, Richard J"
ACE,335,78,15,5,0,0,0,"Irani, Kaizad R"
ACE,341,32,5,0,0,1,0,"Karplus, Lauren E"
ACE,345,21,12,7,2,1,0,"Elmore, Ailie C"
ACE,360,18,5,1,1,0,0,"Campbell, William D"
ACE,360,14,5,2,0,0,0,"Campbell, William D"
ACE,360,17,4,4,0,2,0,"Campbell, William D"
ACE,398,11,14,9,2,2,0,"Sanchez, Donovan"
ACE,398,36,2,0,0,0,1,"Lemoine, Craig"
ACE,403,18,5,0,1,0,0,"Coppess, Jonathan W"
ACE,410,13,7,2,0,0,0,"Larson, Eric"
ACE,427,42,32,6,0,1,0,"Janzen, Joseph P"
ACE,430,12,9,7,6,2,0,"Goldsmith, Peter D"
ACE,431,15,23,11,0,0,0,"Moss, LeeAnn E"
ACE,435,38,26,15,3,3,0,"Schnitkey, Gary D"
ACE,440,35,15,1,0,1,0,"Allen, Sharon C"
ACE,444,12,37,11,7,5,0,"Sherrick, Bruce J"
ACE,446,13,10,6,2,6,0,"Sherrick, Bruce J"
ACE,449,27,43,13,1,1,0,"Xu, Yilan"
ACE,451,9,16,2,0,1,0,"McNamara, Paul E"
ACE,474,23,21,2,1,1,1,"Xu, Yilan"
ACE,476,17,15,7,0,3,1,"Herrera Almanza, Catalina"
ACE,592,5,12,3,0,1,0,"Hutchins, Jared P"
ACES,102,26,7,8,1,1,1,"Atallah, Shady S"
ADV,150,217,12,3,1,11,1,"Hall, Steven R"
ADV,150,23,2,0,0,0,0,"Hall, Steven R"
ADV,270,46,16,8,7,2,1,"Clifton, Dionne J"
ADV,281,13,6,7,1,2,0,"Shabalina, Olga I"
ADV,281,7,6,5,2,2,1,"Shabalina, Olga I"
ADV,281,14,11,3,0,0,0,"Heo, Seo Jeong"
ADV,281,10,9,4,4,0,0,"Heo, Seo Jeong"
ADV,283,18,10,0,0,0,0,"Hitchon, Jacqueline C"
ADV,283,26,2,0,0,0,0,"Mabry-Flynn, Amanda D"
ADV,283,12,11,1,0,0,0,"Hitchon, Jacqueline C"
ADV,283,19,3,1,0,0,0,"Mabry-Flynn, Amanda D"
ADV,284,14,15,1,0,0,0,"Pham, Giang V"
ADV,284,16,12,0,0,0,0,"Pham, Giang V"
ADV,284,22,8,0,0,0,0,"Liu, Weizi"
ADV,284,20,9,1,0,0,0,"Liu, Weizi"
ADV,290,28,1,0,1,1,0,"Wilson, Carrie A"
ADV,290,20,21,6,1,0,0,"Muirhead, Susan P"
ADV,305,54,14,0,0,0,0,"Fisher, Jacob T"
ADV,310,59,23,7,1,1,1,"Wilson, Carrie A"
ADV,314,17,5,1,0,1,0,"Warren, Stephen M"
ADV,320,53,19,12,1,5,0,"Clifton, Dionne J"
ADV,350,21,3,0,2,0,0,"Vance, Allison C"
ADV,370,68,20,15,2,6,1,"Clifton, Dionne J"
ADV,390,31,44,19,1,0,0,"Sheldon, Peter S"
ADV,393,33,21,10,1,2,0,"Nelson, Michelle R"
ADV,409,36,3,0,0,0,0,"Kasdan, Terry P"
ADV,410,15,5,1,0,0,0,"Wirtz, John"
ADV,460,20,7,3,0,0,0,"Yao, Mike Z"
ADV,460,24,5,1,0,0,0,"Wang, Yanyun"
ADV,460,20,8,2,0,0,0,"Yao, Mike Z"
ADV,483,9,14,5,2,0,0,"Wise, Kevin R"
ADV,483,9,21,3,1,0,0,"Wise, Kevin R"
ADV,483,5,22,5,2,0,0,"Taneja, Harsh"
ADV,498,24,2,2,0,0,0,"Meron, Shachar"
ADV,498,18,6,2,0,0,0,"Meron, Shachar"
AE,140,33,10,2,4,0,0,"Woodard, Brian S"
AE,140,34,14,1,0,0,0,"Woodard, Brian S"
AE,202,73,29,3,1,5,0,"Putnam, Zachary R"
AE,311,18,4,2,0,0,1,"Villafane Roca, Laura"
AE,312,23,45,20,5,0,1,"Panerai, Francesco"
AE,321,13,10,11,5,3,1,"Lambros, John"
AE,323,32,38,16,9,2,1,"Chew, Huck Beng"
AE,352,24,8,8,6,1,2,"Langbort, Cedric"
AE,353,46,32,7,4,0,0,"Bretl, Timothy W"
AE,370,61,25,9,14,3,1,"Goza, Andres J"
AE,410,17,6,6,0,0,0,"Hagen, Wyatt A"
AE,419,19,27,15,3,5,0,"Ansell, Phillip J"
AE,434,12,15,0,0,2,0,"Levin Fliflet, Deborah"
AE,435,12,19,4,3,2,0,"Rovey, Joshua L"
AE,443,30,14,1,0,0,0,"Merret, Jason M"
AE,443,31,44,6,0,1,0,"Lembeck, Michael F"
AE,461,76,39,7,3,0,0,"Chasiotis, Ioannis"
AE,498,19,13,0,0,0,0,"Lembeck, Michael F"
AE,504,23,3,0,0,0,0,"Zahedi Mehr, Negar"
AE,508,24,5,0,0,0,0,"Woollands, Robyn M"
AFRO,100,48,22,13,8,7,0,"McMillion, Desiree Y"
AFRO,101,14,7,2,0,0,1,"McDuffie, Erik S"
AFRO,103,11,10,0,0,0,0,"McDuffie, Erik S"
AFRO,105,11,4,6,2,0,0,"Hunt, Irvin J"
AFRO,132,91,17,3,1,3,0,"Meyers, John P"
AFRO,224,26,2,0,0,0,0,"Ngumbi, Esther N"
AFRO,228,28,0,1,0,0,0,"Meyers, John P"
AFRO,261,9,15,1,0,1,0,"McDuffie, Erik S"
AGCM,220,19,4,0,0,1,2,"Roberts, Owen A"
AGCM,320,17,6,0,0,0,0,"Roberts, Owen A"
AIS,101,22,6,2,0,0,0,"Ridgway, Morgan L"
AIS,265,16,6,1,0,2,0,"Rymhs, Deena M"
ANSC,100,18,4,1,0,0,0,"Parrett, Douglas F"
ANSC,101,133,61,8,3,2,0,"Dilger, Anna C"
ANSC,103,67,4,0,0,0,0,"Emmert, Jason L"
ANSC,205,63,3,1,3,1,1,"Parsons, Carl M"
ANSC,207,185,79,34,12,11,2,"Fischer-Brown, Amy E"
ANSC,210,80,2,1,0,0,0,"Klehm, Brandon J"
ANSC,223,90,37,9,1,4,1,"Dilger, Ryan N"
ANSC,224,48,48,29,9,6,0,"Miller, David J"
ANSC,250,45,11,7,2,2,0,"Richardson, Sarah D"
ANSC,250,204,35,17,5,1,4,"Richardson, Sarah D"
ANSC,255,19,7,0,0,0,0,"Shike, Daniel W"
ANSC,256,8,11,5,0,6,1,"Hagstrom, Debra"
ANSC,298,47,17,8,1,4,1,"Jones-Hamlow, Katelyn A"
ANSC,305,67,5,3,0,2,1,"Richardson, Sarah D"
ANSC,363,30,15,3,1,0,0,"Kukekova, Anna V"
ANSC,370,52,22,5,6,9,1,"Fischer-Brown, Amy E"
ANSC,407,13,7,7,2,3,0,"Fischer-Brown, Amy E"
ANSC,409,25,12,2,1,1,0,"Harsh, Bailey N"
ANSC,438,12,11,2,0,0,1,"Drackley, James K"
ANSC,446,13,10,3,0,1,0,"Roca, Alfred L"
ANSC,450,13,21,11,2,1,2,"Steelman, Andrew J"
ANSC,498,69,4,0,0,0,0,"Schneider, Alicia M"
ANSC,499,12,4,2,0,3,0,"Cardoso, Felipe"
ANSC,520,29,18,4,2,0,0,"Stein, Hans-Henrik"
ANSC,526,8,13,0,0,1,0,"Cattai de Godoy, Maria Re"
ANSC,526,14,7,0,0,0,0,"Cattai de Godoy, Maria Re"
ANTH,101,294,51,21,8,20,0,"Jelinek, Petra"
ANTH,103,496,56,22,0,3,0,"Cox, Nicole A"
ANTH,209,51,33,8,0,2,2,"Silverman, Helaine I"
ANTH,246,421,86,28,13,38,3,"Farley, Michelle"
ANTH,246,520,50,15,3,4,0,"Hughes, Cris E"
ANTH,268,13,16,1,1,3,0,"Dominguez, Virginia R"
ANTH,270,28,5,3,0,1,0,"Escamilla, Breanna S"
ANTH,270,28,1,1,3,1,0,"Shin, Jeongsu"
ANTH,278,30,4,2,0,0,0,"Lucero, Lisa J"
ANTH,279,16,8,0,1,3,0,"Orta, Andrew"
ANTH,288,27,5,0,0,0,0,"Lehman, David B"
ANTH,346,17,3,1,0,0,0,"Hughes, Cris E"
ANTH,350,16,7,0,0,1,0,"Fok, Seok Yeng Bever"
ARAB,150,16,4,2,5,16,0,"Saadah, Eman"
ARCH,172,91,26,7,1,8,0,"Bliss, AnnaMarie R"
ARCH,232,30,48,22,14,7,1,"Uihlein, Marci"
ARCH,274,45,40,15,2,9,0,"Melgarejo De Be, Andrea L"
ARCH,416,8,18,6,1,0,0,"Johnson, Tait R"
ARCH,435,39,21,13,3,4,0,"Krishnan, Sudarshan"
ARCH,501,53,2,0,0,2,0,"Isern, David"
ARCH,517,44,31,7,1,2,0,"Bross, Benjamin A"
ARCH,537,51,21,7,0,2,0,"Mosey, Grant N"
ARCH,593,24,13,5,0,0,0,"Deutsch, Randall"
ARCH,595,16,3,2,1,0,0,"Aminmansour, Abbas"
ARTD,326,33,0,0,1,1,0,"Araujo de Aguia, Carlos H"
ARTD,326,25,1,5,2,1,0,"Araujo de Aguia, Carlos H"
ARTD,448,28,5,5,5,4,0,"Kendall, James W"
ARTE,101,109,27,11,5,7,0,"Lucero, Jorge"
ARTH,235,20,11,4,2,2,0,"Rosenthal, Lisa"
ARTH,242,14,15,1,2,1,0,"Romberg, Kristin"
ARTH,299,14,4,2,2,3,0,"Burge, Katherine"
ARTH,361,22,13,1,0,0,0,"Reitz, Erin E"
ARTH,403,9,10,2,0,0,0,"Burkus-Chasson, Anne"
ARTJ,101,16,3,1,1,0,0,"Gunji-Ballsrud, Jennifer"
ARTJ,209,19,0,0,2,1,0,"Stirek, Lindsey L"
ARTJ,299,22,4,1,0,1,0,"Stirek, Lindsey L"
ARTJ,302,35,2,1,1,2,0,"Stirek, Lindsey L"
ARTJ,397,22,6,3,0,3,0,"Francis, Omar L"
ARTJ,398,12,4,4,3,2,0,"Palmieri, Christopher J"
ARTS,220,28,2,2,0,0,0,"Becker, Susan E"
ARTS,392,13,3,5,0,0,0,"Hogin, Lauretta J"
ASRM,210,29,13,6,0,0,0,"Cardinal, Timothy C"
ASRM,409,41,13,1,0,0,0,"Cole, Paa Kow"
ASRM,410,23,9,5,1,0,0,"Cardinal, Timothy C"
ASRM,461,9,12,7,7,2,0,"Freiji, Claudia G"
ASTR,100,110,40,18,5,4,0,"Winans, Amanda"
ASTR,100,211,99,47,27,59,2,"Winans, Amanda"
ASTR,121,78,22,12,4,13,1,"Winans, Amanda"
ASTR,122,80,43,19,4,9,0,"Dunne, Bryan C"
ASTR,210,39,19,10,0,8,2,"French, Katheryn D"
ASTR,330,170,61,6,1,4,1,"Dunne, Bryan C"
ASTR,405,36,8,7,4,1,0,"Wong, Tony"
ASTR,414,14,7,3,8,1,0,"Kemball, Athol J"
ATMS,120,169,95,62,24,15,0,"Choate, Jessica J"
ATMS,140,26,12,3,2,2,0,"Hence, Deanna"
ATMS,201,22,13,9,2,1,0,"Choate, Jessica J"
ATMS,304,13,6,5,3,0,1,"Riemer, Nicole"
ATMS,420,21,7,0,0,1,0,"Horowitz, Hannah M"
BADM,210,185,34,4,5,0,0,"Larson, Eric"
BADM,210,149,39,25,2,2,2,"Larson, Eric"
BADM,211,27,17,0,0,0,0,"Souyris, Sebastian"
BADM,211,30,13,1,0,0,1,"Souyris, Sebastian"
BADM,211,39,4,0,1,1,0,"Ahsen, Mehmet E"
BADM,211,16,25,4,1,0,0,"Guggenheim, David R"
BADM,211,34,7,3,0,0,0,"Ahsen, Mehmet E"
BADM,211,42,3,0,0,0,0,"Ahsen, Mehmet E"
BADM,211,29,10,1,2,2,0,"Khandelwal, Ashish"
BADM,211,33,10,1,0,1,0,"Khandelwal, Ashish"
BADM,211,28,12,1,0,0,0,"Guggenheim, David R"
BADM,275,25,4,1,0,0,0,"Kirci, Ismail"
BADM,275,61,4,0,0,0,0,"Wang, Yixin"
BADM,275,45,15,1,1,0,0,"Moshref Javadi, Mohammad"
BADM,275,61,4,0,0,0,0,"Wang, Yixin"
BADM,275,23,1,0,0,0,0,"Kwon, Hyok-Jon D"
BADM,275,45,9,1,0,0,0,"Baddam, Swathi Reddy"
BADM,275,31,0,1,0,0,0,"Kwon, Hyok-Jon D"
BADM,275,61,5,0,0,0,0,"Kwon, Hyok-Jon D"
BADM,300,168,17,6,2,2,0,"Warnick, Emerson T"
BADM,300,142,24,4,2,1,0,"Warnick, Emerson T"
BADM,310,295,13,2,1,1,0,"White, Judith B"
BADM,310,295,73,15,3,2,0,"Gill, Shahbaz"
BADM,311,24,22,2,0,0,1,"Ybarra, Oscar"
BADM,311,50,5,0,0,0,0,"Reinhard, David A"
BADM,312,43,12,1,0,0,0,"Khessina, Olga"
BADM,312,27,11,2,1,0,1,"Love, E G"
BADM,312,19,9,3,1,1,0,"Love, E G"
BADM,312,23,9,0,1,0,0,"Ocasio, William C"
BADM,313,46,7,0,0,1,0,"Bruce, Joshua R"
BADM,313,37,5,0,0,0,1,"Bruce, Joshua R"
BADM,314,32,11,0,0,0,0,"Ward, Sarah"
BADM,314,49,4,1,0,1,0,"White, Judith B"
BADM,320,194,48,10,2,1,1,"Wolters, Mark E"
BADM,320,318,63,11,2,2,0,"Wolters, Mark E"
BADM,322,36,2,0,0,0,0,"Kim, Myoung Hee"
BADM,322,37,3,0,0,0,0,"Kim, Myoung Hee"
BADM,322,30,5,0,1,0,0,"Kim, Myoung Hee"
BADM,323,15,31,6,0,1,0,"Shavitt, Sharon"
BADM,323,31,6,0,0,0,0,"Shen, Jie"
BADM,324,63,1,0,0,0,0,"Cockrell, Adam L"
BADM,325,50,3,0,0,0,0,"Rodas, Maria A"
BADM,325,29,6,0,0,1,0,"Chin, Shih-Chun"
BADM,329,35,4,0,0,0,0,"Sethi, Simrun S"
BADM,330,51,2,0,0,0,0,"Rodas, Maria A"
BADM,337,44,5,0,0,0,0,"Mehrotra, Mili"
BADM,338,16,16,5,0,0,0,"Shin, Solee I"
BADM,340,30,7,2,0,0,0,"Barbeau, Aimee"
BADM,340,36,3,0,1,0,0,"Barbeau, Aimee"
BADM,340,31,3,2,0,0,1,"Noonan, James R"
BADM,350,54,6,0,0,0,0,"Ghoshal, Abhijeet"
BADM,350,50,4,0,0,0,0,"Ghoshal, Abhijeet"
BADM,350,8,15,1,0,0,0,"Parthasarathy, Rangarajan"
BADM,351,46,9,0,0,0,2,"Khandelwal, Ashish"
BADM,352,25,2,2,0,0,0,"Garimella, Aravinda"
BADM,352,39,7,2,0,0,1,"Garimella, Aravinda"
BADM,352,54,4,2,0,0,0,"Garimella, Aravinda"
BADM,353,48,13,0,0,0,0,"Haran, Vidya"
BADM,353,38,9,0,0,0,1,"Haran, Vidya"
BADM,356,54,2,0,0,0,0,"Nelson, Matthew L"
BADM,359,42,3,0,0,0,0,"Kim, June-Young"
BADM,374,34,4,0,0,0,0,"Liang, Hongyan"
BADM,375,56,9,1,0,0,0,"Liang, Hongyan"
BADM,375,59,7,0,0,0,0,"Liang, Hongyan"
BADM,377,32,6,1,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,378,13,10,3,0,3,0,"Scott, Nehemiah"
BADM,379,22,9,1,0,0,0,"Anand, Gopesh J"
BADM,380,27,5,0,0,0,0,"Ma, Hyewon"
BADM,381,49,5,0,0,1,0,"Yao, Kun"
BADM,381,35,1,1,0,0,0,"Xu, Mingrui"
BADM,382,29,3,0,0,0,0,"Guo, Yafei"
BADM,395,33,15,0,0,0,0,"Parthasarathy, Rangarajan"
BADM,403,59,3,0,1,0,0,"Wright, Margaret"
BADM,420,46,2,2,0,0,0,"Narang, Unnati"
BADM,420,38,2,3,0,0,0,"Narang, Unnati"
BADM,446,23,12,4,1,0,2,"Shah, Sonali K"
BADM,449,29,11,0,0,0,0,"Kim, Min Jung"
BADM,449,29,11,0,0,0,0,"Kim, Min Jung"
BADM,449,27,11,0,0,0,0,"Inoue, Carlos"
BADM,449,22,16,2,0,0,0,"Kim, Min Jung"
BADM,449,34,6,1,1,0,0,"Sakhartov, Arkadiy V"
BADM,449,32,7,0,0,1,0,"Lee, Hyeonsuh"
BADM,449,28,11,2,0,0,0,"Inoue, Carlos"
BADM,449,30,6,4,0,0,0,"Sakhartov, Arkadiy V"
BADM,449,38,2,0,0,0,0,"Ao, Jiayue"
BADM,449,32,7,2,0,0,0,"Inoue, Carlos"
BADM,449,23,10,5,0,0,0,"Zhang, Weiliang"
BADM,508,911,44,12,5,20,2,"Loyd, Denise L"
BADM,508,31,0,1,1,3,1,"Loyd, Denise L"
BADM,509,667,96,12,1,13,6,"Bednar, Michael K"
BADM,509,42,10,0,2,2,0,"Bednar, Michael K"
BADM,520,578,174,15,3,15,3,"Noel, Hayden N"
BADM,540,76,9,0,0,0,0,"Parthasarathy, Rangarajan"
BADM,543,34,2,0,0,0,0,"Corredor Waldro, Sandra T"
BADM,544,687,326,37,5,9,2,"Somaya, Deepak"
BADM,544,17,9,2,0,0,0,"Somaya, Deepak"
BADM,544,25,16,0,0,0,0,"Somaya, Deepak"
BADM,550,24,3,0,0,0,0,"Kertcher, Zack"
BADM,550,13,10,2,0,0,0,"Kertcher, Zack"
BADM,550,33,6,0,0,0,0,"Kim, June-Young"
BADM,550,25,5,0,0,0,0,"Kim, June-Young"
BADM,554,32,20,5,0,0,0,"Sachdev, Vishal"
BADM,554,29,4,1,0,0,0,"Sachdev, Vishal"
BADM,555,21,3,0,0,0,0,"Haran, Vidya"
BADM,565,31,3,0,0,0,0,"Cockrell, Adam L"
BADM,567,1097,150,14,5,4,4,"Anand, Gopesh J"
BADM,567,48,14,3,1,2,0,"Anand, Gopesh J"
BADM,572,354,180,43,6,11,4,"Taghaboni-Dutta, Fataneh"
BADM,572,43,27,10,4,5,3,"Taghaboni-Dutta, Fataneh"
BADM,575,31,15,3,0,0,0,"Moshref Javadi, Mohammad"
BADM,577,17,5,0,0,0,0,"Ye, Han"
BADM,584,27,2,0,0,0,0,"Euh, Hyun"
BADM,586,24,1,0,0,0,0,"Girndt-Clougher, Tina"
BADM,589,25,7,4,1,0,1,"Kirci, Ismail"
BADM,589,21,6,2,2,1,0,"Kirci, Ismail"
BADM,589,27,7,1,1,0,0,"Kirci, Ismail"
BADM,589,15,2,3,1,0,0,"Kirci, Ismail"
BADM,589,260,88,11,1,6,4,"Taghaboni-Dutta, Fataneh"
BADM,590,13,21,3,0,0,0,"Torelli, Carlos J"
BADM,590,30,16,0,0,0,0,"Bao, Ying"
BADM,590,10,11,10,3,0,0,"Shah, Sonali K"
BADM,590,8,11,2,0,0,0,"Kraatz, Matthew S"
BADM,590,26,2,0,0,0,0,"Narang, Unnati"
BCOG,200,17,2,4,3,0,0,"Adhimoolam, Babu"
BDI,367,26,6,1,0,0,0,"Carrasco Kind, Matias"
BDI,475,34,1,1,0,0,0,"Park, Ye Joo"
BDI,513,26,17,3,0,0,0,"Carrasco Kind, Matias"
BDI,513,36,5,1,0,0,0,"Carrasco Kind, Matias"
BIOC,446,28,20,2,0,0,0,"Zhang, Kai"
BIOC,455,22,1,0,1,0,0,"Buntrock, Dustin A"
BIOC,455,21,1,0,0,0,0,"Buntrock, Dustin A"
BIOE,120,91,3,0,0,0,0,"Golecki, Holly M"
BIOE,202,18,20,11,2,0,0,"Jensen, Karin J"
BIOE,205,56,21,4,2,2,0,"Reck, Rebecca M"
BIOE,210,47,30,9,3,0,1,"Jensen, Paul A"
BIOE,310,78,9,4,0,0,0,"Maslov, Sergei"
BIOE,360,40,33,14,5,0,0,"Cvetkovic, Caroline E"
BIOE,414,32,22,14,2,0,0,"Irudayaraj, Joseph M"
BIOE,415,65,3,0,0,0,0,"Reck, Rebecca M"
BIOE,420,58,17,2,1,1,0,"Sutton, Brad"
BIOE,435,33,3,1,0,0,0,"Golecki, Holly M"
