CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACCY,302,16,17,1,0,0,0,"Chen, Xiaoling"
ACCY,303,17,11,5,3,0,0,"Li, Wei"
ACCY,303,17,19,1,0,0,0,"Li, Wei"
ACCY,303,22,12,3,1,0,0,"Brown, Timothy J"
ACCY,303,17,17,4,0,0,0,"Brown, Timothy J"
ACCY,303,19,16,2,1,0,0,"Li, Wei"
ACCY,303,20,14,2,1,1,0,"Brown, Timothy J"
ACCY,304,16,12,7,0,0,0,"Koo, Seung Hyun"
ACCY,304,11,24,2,0,0,0,"Koo, Seung Hyun"
ACCY,304,13,22,2,0,0,0,"Koo, Seung Hyun"
ACCY,304,16,16,1,1,1,0,"Wang, Wei"
ACCY,304,15,18,3,1,0,0,"Wang, Wei"
ACCY,304,23,14,0,0,0,0,"Wang, Wei"
ACCY,312,14,21,4,1,0,0,"Bauer, Andrew M"
ACCY,312,17,18,4,0,0,0,"Bauer, Andrew M"
ACCY,312,20,17,3,0,0,0,"Bauer, Andrew M"
ACCY,312,11,14,3,1,0,1,"Holder, Daniel E"
ACCY,312,17,11,7,2,0,0,"Donohoe, Michael P"
ACCY,312,25,12,1,1,0,0,"Donohoe, Michael P"
ACCY,312,13,24,3,0,0,0,"Donohoe, Michael P"
ACCY,398,35,1,0,0,0,1,"Nekrasz, Frank"
ACCY,405,13,22,1,0,0,0,"Bauer, Timothy D"
ACCY,405,13,19,2,1,0,0,"Bauer, Timothy D"
ACCY,405,17,13,5,0,0,0,"Peecher, Mark E"
ACCY,405,19,15,2,0,0,0,"Peecher, Mark E"
ACCY,405,7,25,3,0,0,0,"Asante Appiah, Bright"
ACCY,405,12,18,4,0,0,0,"Bauer, Timothy D"
ACCY,405,18,17,1,0,0,0,"Asante Appiah, Bright"
ACCY,410,11,16,4,0,0,0,"Steward, Cynthia G"
ACCY,410,21,8,1,0,0,0,"Steward, Cynthia G"
ACCY,410,8,19,2,1,0,0,"Steward, Cynthia G"
ACCY,410,21,11,2,0,0,0,"Kustanovich, Michael"
ACCY,410,9,22,1,0,0,0,"Kustanovich, Michael"
ACCY,451,11,12,3,0,0,0,"Bodtke, James E"
ACCY,500,29,17,2,0,0,0,"Davis, Gregory L"
ACCY,500,25,10,0,0,0,0,"Davis, Gregory L"
ACCY,500,28,3,0,0,0,0,"Davis, Gregory L"
ACCY,502,25,9,0,0,0,0,"Schwartz, Rachel"
ACCY,502,25,7,1,1,0,0,"Schwartz, Rachel"
ACCY,502,17,17,6,0,0,0,"Schwartz, Rachel"
ACCY,503,19,6,1,0,0,0,"Wu, Martin G"
ACCY,503,26,7,0,0,0,0,"Wu, Martin G"
ACCY,505,16,23,0,0,0,0,"Cox, Sharon P"
ACCY,505,17,20,0,0,0,0,"Cox, Sharon P"
ACCY,505,22,14,0,0,0,0,"Cox, Sharon P"
ACCY,505,16,18,0,0,0,0,"Cox, Sharon P"
ACCY,510,2,27,2,0,2,0,"Beck, Paul J"
ACCY,510,6,22,2,1,0,0,"Beck, Paul J"
ACCY,510,7,26,1,0,0,0,"Beck, Paul J"
ACCY,510,20,16,0,0,0,0,"Polinski, Paul W"
ACCY,510,21,15,0,0,0,0,"Polinski, Paul W"
ACCY,510,26,10,0,0,0,0,"Polinski, Paul W"
ACCY,511,16,11,0,0,1,0,"Abdel-Khalik, Ahmed R"
ACCY,511,25,7,0,0,0,0,"Abdel-Khalik, Ahmed R"
ACCY,512,42,5,0,0,0,0,"Chandler, John S"
ACCY,512,38,8,0,0,0,0,"Chandler, John S"
ACCY,512,40,4,0,0,0,0,"Chandler, John S"
ACCY,512,35,9,0,0,0,0,"Hecht, Gary W"
ACCY,512,44,1,0,0,0,1,"Chandler, John S"
ACCY,512,34,12,0,0,0,0,"Hecht, Gary W"
ACCY,515,20,12,2,0,0,1,"Hobson, Jessen L"
ACCY,515,16,16,1,0,0,0,"Hobson, Jessen L"
ACCY,515,14,22,1,0,0,0,"Hobson, Jessen L"
ACCY,517,10,11,0,0,0,1,"Ibrahim, Adel Nematallah"
ACCY,517,11,13,0,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,551,5,19,1,0,0,0,"Sternburg, Thomas"
ACCY,551,12,21,0,0,0,0,"Sternburg, Thomas"
ACCY,552,12,15,1,0,0,0,"Hart, Michael T"
ACCY,554,21,7,0,0,0,0,"Engle, Howard S"
ACCY,556,15,12,0,0,0,0,"Chorvat, Elizabeth A"
ACCY,556,18,13,0,0,0,0,"Chorvat, Elizabeth A"
ACCY,558,25,3,0,0,0,0,"Whitlock, Brian T"
ACCY,593,23,15,0,0,0,0,"Ziegler, Richard E"
ACE,100,2,8,12,3,1,0,"Gundersen, Lisa C"
ACE,100,4,7,5,7,2,1,"Gundersen, Lisa C"
ACE,100,6,9,10,2,2,0,"Gundersen, Lisa C"
ACE,100,5,6,10,6,3,0,"Gundersen, Lisa C"
ACE,100,6,7,6,5,4,1,"Gundersen, Lisa C"
ACE,100,4,12,8,4,1,1,"Gundersen, Lisa C"
ACE,161,18,4,3,0,0,0,"Rogalla, Valerie"
ACE,161,17,4,2,1,0,0,"Lo, Alexander C"
ACE,161,11,9,3,1,0,0,"Rogalla, Valerie"
ACE,161,19,4,2,0,0,0,"Lo, Alexander C"
ACE,161,22,3,0,0,0,0,"Lo, Alexander C"
ACE,161,19,6,0,0,0,0,"Lo, Alexander C"
ACE,161,21,2,1,0,0,0,"Lo, Alexander C"
ACE,161,12,12,1,0,0,0,"Rogalla, Valerie"
ACE,161,21,4,0,0,0,0,"Lo, Alexander C"
ACE,161,19,2,3,1,0,0,"Rogalla, Valerie"
ACE,161,14,7,3,0,0,1,"Rogalla, Valerie"
ACE,161,16,6,1,2,0,0,"Rogalla, Valerie"
ACE,199,16,8,1,0,0,0,"Coppess, Jonathan"
ACE,199,17,4,0,0,0,0,"Barnard, Jessa M"
ACE,210,68,74,19,2,3,1,"Crost, Benjamin"
ACE,222,95,78,22,5,2,0,"Stoddard, Paul B"
ACE,240,89,65,11,3,1,0,"Stoddard, Paul B"
ACE,251,58,25,6,0,1,0,"Songsermsawas, Tisorn"
ACE,261,24,28,22,1,3,0,"Busdieker, Nichole L"
ACE,306,21,11,1,0,0,0,"Schlessinger, Lisa R"
ACE,341,26,3,0,0,0,0,"Finnegan, Ann B"
ACE,345,84,23,6,0,0,0,"Paulson, Nicholas D"
ACE,346,36,9,0,0,0,0,"Breen, John"
ACE,398,29,3,1,0,0,0,"Barnard, Jessa M"
ACE,398,24,1,0,0,0,0,"Paulson, Nicholas D"
ACE,398,21,1,0,0,0,0,"Finnegan, Ann B"
ACE,411,23,12,2,1,1,0,"Baylis, Katherine R"
ACE,428,35,37,16,2,1,0,"Peterson, Paul E"
ACE,435,32,33,5,0,0,0,"Richmond, Christine"
ACE,444,28,13,0,0,0,0,"Schnitkey, Gary D"
ACE,444,34,13,1,0,0,0,"Schnitkey, Gary D"
ACE,447,26,12,0,0,0,1,"Ellinger, Paul N"
ACE,454,11,13,7,3,0,0,"Allen-Smith, Joyce E"
ACE,455,33,28,1,0,0,0,"Richmond, Christine"
ACE,471,10,11,1,1,0,0,"Gundersen, Lisa C"
ACE,562,15,8,0,0,0,0,"Crost, Benjamin"
ACE,564,15,8,0,0,0,0,"Crost, Benjamin"
ACES,101,16,2,1,1,1,0,"Simmons, F W"
ACES,101,18,2,1,0,0,0,"Simmons, F W"
ACES,101,21,1,0,1,0,0,"Simmons, F W"
ACES,101,19,1,3,0,0,0,"Simmons, F W"
ACES,101,17,3,0,0,1,0,"Simmons, F W"
ACES,101,19,1,0,1,0,0,"Simmons, F W"
ACES,101,19,1,1,0,2,0,"Simmons, F W"
ADV,150,70,30,6,5,0,0,"Hall, Steven R"
ADV,150,42,5,0,0,0,0,"Hall, Steven R"
ADV,150,138,66,25,8,3,1,"Hall, Steven R"
ADV,150,25,2,0,0,1,0,"Hall, Steven R"
ADV,199,21,1,1,0,1,0,"Meron, Shachar"
ADV,281,24,40,24,5,1,0,"Wise, Kevin R"
ADV,281,5,34,11,6,2,0,"Wise, Kevin R"
ADV,283,47,3,0,0,0,0,"Meron, Shachar"
ADV,284,39,11,1,0,0,0,"Duff, Brittany"
ADV,310,39,64,16,1,2,2,"Wirtz, John"
ADV,312,12,39,13,3,0,0,"Chambers, Jason P"
ADV,350,10,11,2,0,0,0,"Wirtz, John"
ADV,350,21,3,0,0,0,0,"Olson, Katrina M"
ADV,390,22,44,11,0,0,0,"Sheldon, Peter S"
ADV,393,95,12,2,0,0,0,"Olson, Katrina M"
ADV,410,96,2,1,0,0,0,"Olson, Katrina M"
ADV,460,37,6,0,0,0,0,"Ham, Chang Dae"
ADV,460,37,1,2,0,0,0,"Ham, Chang Dae"
ADV,478,18,2,1,1,0,0,"Vargas, Patrick T"
ADV,483,22,27,1,0,0,0,"Sar, Sela"
ADV,483,19,18,2,0,0,1,"Sar, Sela"
ADV,483,12,19,2,0,0,0,"Clifton, Rhiannon L"
ADV,490,17,10,0,0,0,0,"Clifton, Rhiannon L"
AE,100,50,7,0,1,0,0,"Woodard, Brian S"
AE,100,34,0,0,0,1,0,"Jonkouski, Gail C"
AE,100,27,24,4,0,0,0,"Geubelle, Philippe H"
AE,199,24,11,3,2,0,0,"Bodony, Daniel J"
AE,199,28,5,3,1,0,0,"Woodard, Brian S"
AE,199,23,8,4,1,1,0,"Woodard, Brian S"
AE,199,37,1,0,0,3,1,"Geubelle, Philippe H"
AE,202,28,10,1,0,2,0,"Ghosh, Alexander R"
AE,311,21,50,32,8,0,1,"Dutton, J C"
AE,321,29,40,25,7,6,1,"Lambros, John"
AE,352,36,40,15,1,0,1,"Namachchivaya, N S"
AE,402,31,8,3,1,0,0,"Coverstone, Victoria L"
AE,412,31,6,1,2,0,1,"Bodony, Daniel J"
AE,416,21,24,8,1,2,0,"Selig, Michael S"
AE,433,66,26,7,3,1,1,"Panesi, Marco"
AE,442,48,0,0,1,0,1,"Jonkouski, Gail C"
AE,460,53,29,0,0,0,1,"Hortensius, Ruben"
AE,483,74,9,2,2,0,1,"Bretl, Timothy W"
AFRO,101,2,15,10,3,1,0,"Valgoi, Maria J"
AFRO,103,11,16,0,0,0,0,"McDuffie, Erik S"
AFRO,226,23,2,0,0,0,0,"McKee, Malaika W"
AFRO,410,41,1,1,1,0,0,"Anderson-Cobb, Nicole D"
AFST,210,13,15,1,0,0,0,"Basu, Manisha"
AGCM,110,15,9,3,0,0,0,"Koon, Samantha L"
AGCM,430,17,8,0,1,1,0,"Reisner, Ann E"
AGED,260,115,51,11,4,1,0,"Burgoon, Lisa A"
AGED,280,28,5,0,0,0,0,"Korte, Debra S"
AGED,340,20,3,0,0,0,0,"Suarez, Cecilia E"
AGED,380,48,14,0,0,1,0,"Rosch, David M"
AGED,380,40,4,0,0,0,0,"Suarez, Cecilia E"
AGED,421,16,2,2,1,0,0,"Thieman, Erica B"
AGED,480,33,6,0,0,0,0,"Keating, Kari H"
AHS,125,24,1,0,0,0,0,"Meinert, Cassandra J"
AIS,101,21,12,1,2,0,0,"Davis, Jennifer L"
AIS,101,31,6,0,0,0,0,"McKenzie-Jones, Paul R"
AIS,101,15,9,2,1,4,0,"McKenzie-Jones, Paul R"
AIS,101,11,10,2,0,5,0,"McKenzie-Jones, Paul R"
AIS,285,20,2,1,0,0,0,"Davis, Jennifer L"
ANSC,100,69,64,24,6,2,0,"Parrett, Douglas F"
ANSC,110,17,3,1,0,0,0,"Allen, Crystal A"
ANSC,206,43,11,2,0,0,0,"Kline, Kevin H"
ANSC,207,21,17,5,1,0,0,"Schneider, Alicia M"
ANSC,207,19,10,1,2,0,1,"Brandt, Jessica R"
ANSC,207,6,11,3,1,2,0,"Brandt, Jessica R"
ANSC,221,46,64,45,19,4,1,"Beever, Jonathan E"
ANSC,222,40,60,42,22,6,0,"Wheeler, Matthew B"
ANSC,250,286,52,9,0,2,0,"Albert, Sarah D"
ANSC,298,103,3,1,1,0,0,"Hurley, Walter L"
ANSC,305,29,5,1,0,0,0,"Albert, Sarah D"
ANSC,307,21,35,16,0,1,0,"Fischer-Brown, Amy E"
ANSC,398,40,1,0,0,0,0,"Albert, Sarah D"
ANSC,398,17,4,0,0,0,0,"Fischer-Brown, Amy E"
ANSC,400,22,2,0,0,0,0,"Cardoso, Felipe"
ANSC,401,35,19,2,0,0,0,"Parrett, Douglas F"
ANSC,420,14,20,12,2,1,0,"Drackley, James K"
ANSC,431,32,24,13,1,0,0,"Nowak, Romana A"
ANSC,452,40,14,6,0,0,0,"Dilger, Anna C"
ANSC,467,26,10,3,1,0,0,"Johnson, Janeen L"
ANSC,498,71,0,0,0,1,0,"Hurley, Walter L"
ANTH,101,189,113,68,28,16,4,"DeLucia, Kristin"
ANTH,102,11,7,2,3,0,0,"Shackelford, Laura L"
ANTH,103,149,112,28,2,2,0,"Rosas, Gilberto"
ANTH,105,17,16,3,1,1,0,"Bauer, Andrew"
ANTH,106,19,12,4,2,0,0,"Fennell, Christopher"
ANTH,143,16,5,0,1,1,0,"Clancy, Kathryn B"
ANTH,143,393,111,43,11,11,3,"Clancy, Kathryn B"
ANTH,143,18,3,4,0,0,0,"Clancy, Kathryn B"
ANTH,143,19,5,2,2,0,0,"Clancy, Kathryn B"
ANTH,143,20,4,4,0,2,0,"Clancy, Kathryn B"
ANTH,143,16,9,3,0,1,0,"Clancy, Kathryn B"
ANTH,143,16,6,4,0,2,0,"Clancy, Kathryn B"
ANTH,143,16,7,2,1,1,0,"Clancy, Kathryn B"
ANTH,143,16,6,1,0,0,0,"Clancy, Kathryn B"
ANTH,143,21,3,4,0,0,0,"Clancy, Kathryn B"
ANTH,143,20,5,1,0,0,1,"Clancy, Kathryn B"
ANTH,143,17,5,3,1,0,0,"Clancy, Kathryn B"
ANTH,143,20,6,0,1,0,0,"Clancy, Kathryn B"
ANTH,143,17,6,3,1,1,0,"Clancy, Kathryn B"
ANTH,143,22,3,0,1,0,0,"Clancy, Kathryn B"
ANTH,143,17,6,1,1,0,0,"Clancy, Kathryn B"
ANTH,143,22,5,2,0,0,0,"Clancy, Kathryn B"
ANTH,143,14,5,2,0,0,0,"Clancy, Kathryn B"
ANTH,143,18,5,4,0,1,0,"Clancy, Kathryn B"
ANTH,143,21,3,0,1,0,0,"Clancy, Kathryn B"
ANTH,143,17,7,1,0,0,0,"Clancy, Kathryn B"
ANTH,180,129,73,46,2,8,2,"Silverman, Helaine I"
ANTH,185,35,8,2,1,1,0,"Diaz, Vicente M"
ANTH,230,17,6,2,0,0,0,"Guner, Ezgi"
ANTH,230,19,8,0,0,1,0,"Kang, Yoonjung"
ANTH,246,121,42,11,6,10,3,"Malhi, Ripan S"
ANTH,266,9,9,4,4,0,0,"Saul, Mahir"
ANTH,268,10,9,5,0,0,0,"Gottlieb, Alma J"
ANTH,268,8,11,2,1,1,0,"Gottlieb, Alma J"
ANTH,268,11,10,2,0,1,1,"Gottlieb, Alma J"
ANTH,441,22,5,1,0,0,0,"Malhi, Ripan S"
ARCH,101,138,35,4,4,2,1,"Waldrep, Lee W"
ARCH,231,46,40,11,14,4,2,"Deutsch, Randall"
ARCH,271,23,58,18,0,2,3,"Hamlin, Lawrence J"
ARCH,341,15,42,17,2,2,0,"Strand, Richard K"
ARCH,342,20,38,12,1,3,0,"Boubekri, Mohamed"
ARCH,351,67,33,10,5,0,0,"Krishnan, Sudarshan"
ARCH,403,9,23,2,0,2,0,"Grossman, Heather E"
ARCH,409,17,16,0,0,0,0,"Lapunzina, Alejandro"
ARCH,413,44,13,6,2,2,0,"Minor, Heather H"
ARCH,414,35,6,4,0,2,0,"Minor, Heather H"
ARCH,451,57,12,5,4,4,0,"Aminmansour, Abbas"
ARCH,451,15,10,6,1,1,0,"Kansler, Jeffrey C"
ARCH,468,11,22,0,0,0,0,"Lapunzina, Alejandro"
ARCH,475,11,17,4,0,0,0,"Lapunzina, Alejandro"
ARCH,502,31,22,0,0,0,0,"Krishnan, Sudarshan"
ARCH,577,35,32,5,0,0,0,"Stallmeyer, John C"
ARCH,595,28,9,3,1,0,0,"Aminmansour, Abbas"
ART,100,37,16,6,0,0,0,"Burns, Jennifer"
ART,102,20,2,1,0,0,1,"Wennstrom, Laura F"
ART,102,19,4,1,0,0,0,"McCarrick, Carolyn J"
ART,102,20,3,0,0,0,0,"Harper, Krystal L"
ART,103,25,1,0,0,0,0,"Diddie, Megan R"
ART,105,41,5,2,1,0,0,"Goggin, Nan E"
ART,202,18,3,0,0,0,0,"Stabler, Albert"
ARTD,201,18,23,0,0,0,1,"McDonagh, Deana C"
ARTD,211,15,5,2,0,0,0,"Irizarryroman, Noelia"
ARTD,211,13,11,4,0,0,0,"Jang, Sunhee"
ARTD,211,18,7,1,1,0,0,"Belanger, Noelle C"
ARTD,211,21,5,0,0,0,1,"Richter, Sarah D"
ARTD,211,13,13,1,0,1,0,"Bralower, Alyssa R"
ARTD,225,13,34,0,0,0,1,"Reeder, Kevin"
ARTD,301,7,18,7,1,0,0,"Bullock, William C"
ARTD,328,22,15,0,0,0,0,"McDonagh, Deana C"
ARTD,401,9,13,8,4,0,0,"Thomas, Joyce K"
ARTD,426,27,12,0,0,0,0,"Weightman, David I"
ARTF,101,31,13,8,3,2,0,"Kienke, Christopher"
ARTF,101,19,21,8,5,2,0,"Kienke, Christopher"
ARTH,299,19,5,0,0,1,0,"Minor, Vernon H"
ASTR,100,78,29,11,3,3,2,"Liu, Yuk Tung"
ASTR,100,48,22,9,0,3,0,"Liu, Yuk Tung"
ASTR,100,190,206,103,28,33,5,"Looney, Leslie W"
ASTR,121,56,26,19,4,0,1,"Evans, Jessica M"
ASTR,122,48,54,29,6,7,2,"Liu, Yuk Tung"
ASTR,122,22,2,0,0,0,0,"Kemball, Athol J"
ASTR,150,97,76,15,1,3,0,"Dunne, Bryan C"
ASTR,210,36,9,2,1,2,1,"Dunne, Bryan C"
ASTR,350,19,7,7,1,2,0,"Ricker, Paul M"
ATMS,100,222,136,27,8,6,2,"Frame, Jeffrey"
ATMS,120,556,35,7,4,2,0,"Snodgrass, Eric R"
ATMS,140,52,24,4,0,4,0,"Schlesinger, Michael E"
ATMS,201,31,5,0,0,0,0,"Snodgrass, Eric R"
ATMS,301,15,6,4,2,1,0,"McFarquhar, Greg M"
ATMS,302,14,12,5,2,1,0,"Wang, Zhuo"
ATMS,315,27,1,0,0,0,0,"Snodgrass, Eric R"
ATMS,322,18,10,0,0,2,0,"Charlevoix-Romi, Donna J"
ATMS,492,20,3,0,0,0,0,"Rauber, Robert M"
BADM,199,20,2,0,0,1,0,"White, B J"
BADM,261,62,1,0,0,0,0,"Quarton, John E"
BADM,300,32,25,4,0,0,0,"Fricke, Michael R"
BADM,300,41,44,22,7,2,0,"Wright, Margaret"
BADM,300,18,23,11,2,0,0,"Antonio Vicente, Lecia Ja"
BADM,300,18,14,6,2,0,0,"Fricke, Michael R"
BADM,300,33,26,5,1,0,0,"Wright, Margaret"
BADM,300,26,23,3,3,2,0,"Antonio Vicente, Lecia Ja"
BADM,310,326,187,49,12,3,1,"Love, E G"
BADM,310,33,9,1,0,0,0,"Shabbir, Muhammad S"
BADM,311,33,19,0,0,0,0,"Harush, Raveh"
BADM,312,23,16,2,0,0,0,"Bednar, Michael K"
BADM,313,23,13,6,2,1,0,"Neuman, Eric J"
BADM,320,272,48,0,0,3,0,"Wolters, Mark E"
BADM,320,298,23,1,0,2,0,"Wolters, Mark E"
BADM,320,43,7,2,1,3,0,"Shabbir, Muhammad S"
BADM,320,26,4,1,0,1,0,"Shabbir, Muhammad S"
BADM,321,19,21,8,5,0,0,"Noriega, Jaime L"
BADM,322,32,8,1,0,0,0,"Kwon, Min A"
BADM,322,20,10,8,2,2,0,"Noriega, Jaime L"
BADM,325,36,2,0,0,0,0,"Koo, Minkyung"
BADM,325,42,9,1,0,0,0,"Koo, Minkyung"
BADM,329,53,11,2,0,0,0,"Mehta, Ravi P"
BADM,335,41,11,1,0,0,0,"Wan, Zhixi"
BADM,336,16,21,4,0,0,0,"Palekar, Udatta S"
BADM,340,23,25,2,0,0,0,"Fricke, Michael R"
BADM,350,44,5,1,0,0,0,"Subramanyam, Ramanath"
BADM,350,12,18,2,4,0,0,"Sachdev, Vishal"
BADM,350,51,2,1,0,0,0,"Subramanyam, Ramanath"
BADM,350,43,1,0,0,0,0,"Huang, Yu-Hsiang"
BADM,351,32,10,1,0,0,0,"Larson, Eric"
BADM,352,9,39,9,0,0,0,"Sachdev, Vishal"
BADM,353,37,14,0,0,0,0,"Haran, Vidya"
BADM,367,52,5,0,0,0,0,"Michael, Steven C"
BADM,374,41,15,0,0,0,0,"Ye, Han"
BADM,374,15,16,2,0,0,0,"Ye, Han"
BADM,375,31,7,0,0,0,0,"Xu, Wenxin"
BADM,375,31,5,2,1,1,0,"Shi, Tianqin"
BADM,375,23,17,6,3,4,2,"Agrawal, Anupam"
BADM,377,33,14,6,0,0,0,"Pirim, Taner"
BADM,378,12,24,2,0,0,0,"Lim, Michael K"
BADM,380,65,1,0,0,0,0,"Girndt-Clougher, Tina"
BADM,380,21,13,3,1,0,0,"Kim, Jin Uk"
BADM,381,25,6,0,0,0,0,"Yao, Kun"
BADM,382,9,16,6,1,0,0,"Maxwell-Smith, Matthew A"
BADM,395,11,22,4,1,0,0,"Loewenstein, Jeffrey"
BADM,420,54,2,1,0,1,0,"Wolters, Mark E"
BADM,445,30,3,0,0,0,0,"Kurtz, Jeffrey M"
BADM,446,23,10,3,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,18,15,2,1,0,1,"Schijven, Mario P"
BADM,449,38,2,0,0,0,0,"Vieregger, Carl H"
BADM,449,27,12,0,0,0,0,"Grahovac, Jovan"
BADM,449,19,14,2,0,0,0,"Sleptsov, Alexander"
BADM,449,27,12,1,0,0,0,"Chung, Ji Yoon"
BADM,449,24,15,0,0,0,0,"Grahovac, Jovan"
BADM,449,19,16,5,0,0,0,"Schijven, Mario P"
BADM,449,21,15,2,0,0,0,"Mahoney, Joseph T"
BADM,449,28,9,1,0,0,0,"Sleptsov, Alexander"
BADM,460,34,19,0,0,0,0,"Kim, Kil Sun"
BADM,508,45,8,0,0,0,0,"Leblebici, Huseyin"
BADM,508,45,4,0,0,0,0,"Leblebici, Huseyin"
BADM,508,18,17,0,0,0,0,"Northcraft, Gregory B"
BADM,509,22,20,0,0,0,0,"Bednar, Michael K"
BADM,509,32,16,0,0,0,0,"Bednar, Michael K"
BADM,514,43,6,0,0,0,0,"Love, E G"
BADM,514,42,7,0,0,0,0,"Love, E G"
BADM,520,35,16,0,0,0,0,"Qualls, William J"
BADM,520,40,8,0,0,0,0,"Qualls, William J"
BADM,520,20,32,0,0,0,0,"Qualls, William J"
BADM,525,26,1,1,1,0,0,"Mehta, Ravi P"
BADM,525,46,11,1,0,0,0,"Echambadi, Rajagopal"
BADM,525,37,10,1,0,0,0,"Echambadi, Rajagopal"
BADM,544,29,7,0,0,0,0,"Michael, Steven C"
BADM,556,45,6,1,0,0,0,"Nelson, Matthew L"
BADM,566,22,16,0,0,0,0,"Pirim, Taner"
BADM,567,43,6,0,0,0,0,"Chhajed, Dilip"
BADM,567,35,13,0,0,0,0,"Chhajed, Dilip"
BADM,567,25,24,0,0,0,0,"Pirim, Taner"
BADM,567,28,20,2,0,0,0,"Anand, Gopesh J"
BADM,572,35,7,2,1,0,0,"Taghaboni-Dutta, Fataneh"
BADM,572,36,12,2,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,586,32,5,0,0,0,0,"Girndt-Clougher, Tina"
BADM,590,48,1,0,0,0,0,"Chhajed, Dilip"
BADM,590,20,2,0,0,0,0,"Kim, Sung W"
BADM,590,37,12,0,0,0,0,"Michael, Steven C"
BADM,590,44,3,0,0,0,0,"Larson, Eric"
BADM,590,17,20,0,0,0,0,"Bercovitz, Janet E"
BADM,590,41,1,0,0,0,0,"Qualls, William J"
BADM,590,49,1,0,0,0,0,"Grahovac, Jovan"
BADM,590,30,5,0,0,0,0,"White, B J"
BADM,590,32,3,0,0,0,0,"Magelli, Paul J"
BADM,590,26,6,1,2,0,0,"Viswanathan, Madhubalan"
BADM,593,27,18,1,0,0,0,"Shavitt, Sharon"
BADM,595,19,15,0,0,0,0,"Sleptsov, Alexander"
BCS,115,40,5,4,0,0,0,"Pintar, Judith A"
