CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
PHYS,214,32,29,40,18,0,1,"Hassani, Sadri D"
PS,241,19,5,4,1,0,0,"Leffingwell, Sarah K"
PS,305,22,2,3,0,1,1,"Baser, Ekrem T"
PS,385,14,11,3,1,6,1,"Plutowski, Luke A"
PSYC,100,28,27,10,7,6,1,"Shenouda, Christine K"
PSYC,100,24,29,5,4,4,2,"Shenouda, Christine K"
PSYC,201,10,17,3,1,1,0,"Shenouda, Christine K"
PSYC,201,17,6,4,0,0,0,"Shenouda, Christine K"
PSYC,204,38,11,4,0,0,0,"Dolcos, Sanda M"
PSYC,204,32,8,4,2,3,0,"Dolcos, Sanda M"
PSYC,224,10,6,4,2,1,0,"Lo, Yi-Pei"
PSYC,230,38,2,0,0,1,0,"Lleras Buetti, Simona"
PSYC,230,11,8,4,0,0,0,"Lleras Buetti, Simona"
PSYC,238,7,8,6,0,1,0,"Shenouda, Christine K"
PSYC,238,7,6,3,3,6,1,"Shenouda, Christine K"
PSYC,245,15,7,1,0,1,0,"Shenouda, Christine K"
PSYC,336,18,11,1,0,0,0,"Cohen, Joseph R"
REL,110,12,12,4,1,1,0,"Ebel, Jonathan H"
REL,110,12,15,5,0,1,2,"Ebel, Jonathan H"
RST,100,27,7,3,3,1,0,"Fratila, Iulia"
RST,242,34,3,5,1,1,0,"Farr, Jeffrey R"
SBC,509,31,7,2,0,1,0,"Yao, Mike Z"
SHS,579,40,1,0,0,0,0,"Hannah, Deidre M"
SOC,100,95,20,3,0,0,2,"Steward, Daniel J"
SOC,101,9,5,4,3,1,0,"Clarke, Caitlin L"
SOC,161,15,11,4,2,3,1,"Dill, Brian"
SOC,275,12,12,2,3,1,0,"Singh, Ajay"
SOC,310,26,12,8,2,2,0,"Khalil, Hebatallah M"
SOCW,410,23,5,0,0,0,0,"Sinha, Gaurav R"
SOCW,436,26,2,0,0,0,0,"Akhtar, Whitney M"
SOCW,501,18,3,0,1,0,0,"Cintron, Valerie"
SOCW,505,23,1,1,0,1,0,"Cintron, Valerie"
SOCW,505,24,2,0,0,0,0,"Cintron, Valerie"
SPAN,102,10,7,2,1,2,0,"Waters, Melanie J"
SPAN,130,20,3,1,0,2,0,"Alarcon, Lorena F"
SPAN,130,16,6,4,0,0,0,"VanDyne, Katie N"
SPAN,142,18,1,3,0,2,1,"Henshaw, Florencia G"
SPAN,228,11,8,0,0,2,0,"Henshaw, Florencia G"
SPAN,307,17,3,1,1,0,0,"Henshaw, Florencia G"
SPED,117,63,6,2,0,1,1,"Bentz, Johnell L"
STAT,100,54,9,8,3,7,1,"Nguyen, Ha Khanh"
STAT,200,52,9,4,1,0,0,"Fireman, Ellen S"
STAT,400,50,21,7,4,5,0,"Stepanov, Alexey G"
STAT,410,39,21,7,4,7,1,"Stepanov, Alexey G"
STAT,420,169,14,1,0,1,0,"Unger, David"
STAT,420,24,0,0,0,1,0,"Unger, David"
STAT,420,69,11,4,0,2,1,"Unger, David"
STAT,440,29,4,0,0,3,1,"Kinson, Christopher L"
STAT,448,13,6,1,0,1,0,"Bravo De Guenni, Lelys"
TAM,212,19,18,7,4,4,0,"Chang, Wayne"
TAM,251,27,16,5,0,0,0,"Kim, Seok"
TAM,335,10,10,2,1,1,0,"Ramlawi, Nabil"
THEA,101,19,7,0,1,0,0,"Morrissette, Jason W"
THEA,101,24,4,3,0,1,1,"Morrissette, Jason W"
THEA,110,29,4,2,0,1,0,"Goodell, Emily M"
