CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
CHEM,332,10,6,10,8,0,2,"Koerner, Michael"
CHEM,360,14,20,0,0,0,0,"Huang, Tina H"
CHLH,101,21,11,6,1,1,0,"Woodson, Markisha J"
CHLH,243,18,4,5,0,1,0,"Bazan, Christy N"
CHLH,274,33,11,6,1,2,0,"Pearson, Sara L"
CLCV,115,15,6,1,0,1,0,"Jennings, Elisa T"
CMN,336,7,10,0,1,4,0,"Eberline, Ana Lisa P"
CS,124,80,15,7,5,5,5,"Challen, Geoffrey W"
CS,128,104,16,8,13,19,7,"Nowak, Michael"
CS,173,75,52,17,10,11,4,"Solomon, Brad R"
CS,411,123,26,9,5,3,1,"Alawini, Abdussalam A"
CS,416,47,22,5,2,1,0,"Hart, John C"
CS,416,336,25,3,1,5,6,"Hart, John C"
CS,421,73,6,6,1,6,0,"Beckman, Mattox A"
CS,421,40,16,8,2,11,0,"Beckman, Mattox A"
CS,519,153,31,0,0,1,1,"Shaffer, Eric G"
CS,519,23,6,0,0,0,0,"Shaffer, Eric G"
DANC,100,33,7,3,0,2,0,"Lewis, Tyesha"
DANC,100,19,6,5,1,2,0,"Lim, Sojung"
ECE,120,13,5,3,3,0,0,"Bhowmik, Ujjal K"
ECE,210,6,9,4,5,0,2,"Chen, Xu"
ECE,220,25,14,9,1,2,0,"Chen, Yuting W"
ECE,310,10,11,5,0,1,0,"Moon, Thomas"
ECE,313,6,7,7,0,4,0,
ECE,385,25,7,0,2,4,0,"Cheng, Zuofu"
ECON,102,53,19,3,1,1,0,"DiIanni, Isaac"
ECON,103,37,18,3,0,2,0,"Vazquez, Jose J"
ECON,202,4,11,4,2,3,1,"Schultz, Colleen"
ECON,203,21,40,11,1,4,2,"Armendariz Buau, Ramses Y"
ECON,302,22,9,9,6,1,0,"Buckley, Bryan D"
ECON,415,21,9,7,3,2,1,"Buckley, Bryan D"
ECON,437,34,7,7,5,0,1,"Armendariz Buau, Ramses Y"
ECON,490,12,8,3,0,0,0,"Vazquez, Jose J"
EPOL,401,25,2,0,0,0,0,"Ransom, Kimberly C"
EPOL,403,56,9,1,0,0,0,"Hale, Jon N"
EPOL,412,68,4,0,0,0,0,"Mason, Terrence C"
EPOL,480,38,7,0,0,0,0,"Burbules, Nicholas C"
EPOL,515,29,2,0,0,0,1,"Del Real Viramo, Jose"
EPOL,534,29,2,0,0,0,0,"Cope, William"
EPOL,590,21,1,0,0,0,0,"Roegman, Rachel"
EPSY,408,64,3,0,0,0,0,"Cope, William"
ESE,360,8,5,4,0,4,2,"Tomkin, Jonathan H"
FIN,221,56,32,10,2,1,1,"Dyer, Michael A"
FIN,435,11,15,1,0,1,0,"Raskie, Sterling"
FIN,521,40,10,0,0,0,0,"Yang, Xi"
FIN,521,46,8,1,0,0,0,"Yang, Xi"
FIN,571,399,162,31,3,2,2,"Manouchehri Ira, Rustom D"
FIN,571,50,48,7,2,4,1,"Manouchehri Ira, Rustom D"
FIN,584,576,334,35,2,2,4,"Almeida, Heitor"
FSHN,101,19,4,4,0,1,0,"Gist, Toni M"
FSHN,120,27,19,6,2,2,0,"Gist, Toni M"
GEOG,101,22,7,0,1,2,0,"Weber, Lauren O"
GEOL,111,9,6,6,4,2,0,"Christie, Max L"
HDFS,105,17,1,0,2,1,0,"Fanta Alarcon, Andrea S"
HIST,100,10,6,2,1,6,2,"Hein, Rhiannon A"
HIST,273,14,2,5,0,1,0,"Denby, Eric"
IB,150,26,21,8,0,3,1,"Clegg, Benjamin F"
IB,364,22,6,1,0,0,1,"Manaster, Joanne L"
IS,202,33,3,0,0,1,0,"Darch, Peter T"
IS,407,20,0,1,0,0,1,"Besser, Stephanie A"
IS,423,19,2,1,0,0,0,"Mitchell, Anna E"
IS,537,527,10,0,0,0,2,"Ludaescher, Bertram"
JOUR,200,36,22,9,7,6,2,"King, Colleen C"
KIN,122,21,11,2,3,2,1,"Richards, Alicia"
LEAD,260,13,3,5,1,1,0,"Smist, Jennifer A"
LER,542,25,4,1,0,0,1,"Avgar, Ariel C"
LER,543,33,0,1,0,0,0,"Lamare, James R"
LER,545,27,6,1,0,0,0,"Sun, Yuanyuan"
LER,590,23,4,0,0,0,0,"Park, YoungAh"
LLS,100,12,1,4,0,4,0,"Garcia, Brenda G"
MACS,356,25,1,3,1,0,0,"Robinson, Jessica L"
MATH,231,12,5,4,1,0,0,"McCourt, Grace"
MATH,231,5,16,5,2,6,2,"Carpenter, Bruce"
MATH,241,14,11,5,2,5,2,"Carpenter, Bruce"
MATH,257,53,18,10,1,2,1,"McCarthy, Randy"
MATH,257,54,19,5,1,0,1,"McCarthy, Randy"
MATH,285,30,22,6,2,1,0,"Carpenter, Bruce"
MATH,347,17,7,2,0,0,0,"McCarthy, Randy"
MATH,415,23,15,5,2,2,0,"Carpenter, Bruce"
MBA,542,563,26,3,0,3,0,"Hartman, Kevin E"
MBA,546,384,30,5,0,4,0,"Viswanathan, Madhubalan"
MBA,552,633,356,28,0,4,4,"Loewenstein, Jeffrey"
MBA,562,588,8,2,1,2,1,"Hartman, Kevin E"
MBA,563,331,82,24,5,9,1,"Hobson, Jessen L"
MBA,565,169,34,8,1,0,1,"Laney, Douglas B"
MCB,150,24,21,6,0,0,1,"Mehrtens, Bradley G"
MCB,252,12,12,11,5,1,0,"Rivier, David H"
MCB,317,19,16,5,0,0,0,"Rivier, David H"
MCB,450,16,4,4,4,3,0,"Buntrock, Dustin A"
ME,400,16,2,1,0,2,0,"Tang, Ke"
MUS,130,30,12,2,2,2,0,"Magee, Gayle S"
MUS,130,22,3,2,0,3,0,"Magee, Gayle S"
MUS,132,139,15,4,2,5,1,"Eagen, Megan K"
MUS,132,74,7,6,2,2,1,"Eagen, Megan K"
MUS,132,29,8,3,3,4,0,"Vallier, Nolan A"
MUS,133,90,2,0,1,0,1,"Silvers, Michael B"
MUS,133,57,2,2,1,3,0,"Silvers, Michael B"
MUS,133,36,4,2,0,0,0,"Silvers, Michael B"
NPRE,402,19,5,0,0,0,0,"Ragheb, Magdi"
NRES,472,20,2,0,0,0,0,"Browning, Matthew"
PHYS,101,13,13,9,4,0,2,"Shoaf, Curtis M"
PHYS,212,14,4,3,1,1,0,"Chamberlain, Robert T"
PHYS,213,14,8,4,3,1,0,"Abboud, Nicholas K"
PHYS,214,13,5,4,2,0,0,"Abboud, Nicholas K"
PS,100,11,9,3,1,3,0,"Jung, Seyoung"
PS,201,23,1,6,2,4,0,"Moreira, Jair A"
PS,305,11,9,5,1,5,0,"Steur, James R"
PSYC,100,21,17,9,3,8,0,"Shenouda, Christine K"
PSYC,100,10,15,6,0,5,0,"Shenouda, Christine K"
PSYC,204,21,5,1,1,1,0,"Dolcos, Sanda M"
PSYC,204,10,8,2,3,1,0,"Dolcos, Sanda M"
PSYC,313,19,18,4,4,3,0,"Gulley, Joshua M"
PSYC,336,28,8,3,0,1,1,"Thakur, Hena"
PSYC,363,14,14,4,3,4,2,"Shenouda, Christine K"
REHB,330,12,10,7,2,1,0,"Rice, Laura A"
REL,110,31,10,5,2,3,0,"Ebel, Jonathan H"
RST,100,29,7,5,3,4,0,"Pazmino, Jazmin"
RST,118,36,12,6,0,0,0,"Santos, Carla A"
RST,130,11,9,4,6,0,0,"Chen, Guangzhou"
RST,242,29,11,5,3,3,0,"Jeong, Won Jin"
SBC,508,48,16,1,0,1,0,"Nelson, Michelle R"
SBC,509,54,10,2,0,0,0,"Yao, Mike Z"
SHS,121,13,5,5,1,0,0,"Colon, Carlos"
SHS,514,29,2,0,0,0,0,"Mendes, Clarion C"
SHS,577,18,4,0,0,0,0,"Mendes, Clarion C"
SHS,579,36,6,1,0,0,0,"Hannah, Deidre M"
SOC,100,45,2,3,2,0,2,"Steward, Daniel J"
SOC,310,25,4,2,1,0,0,"Atiles Osoria, Jose M"
SOCW,436,23,4,0,0,0,0,"Okumu, Moses"
SOCW,505,15,6,0,1,0,0,"Cintron, Valerie"
SOCW,505,21,2,0,0,0,0,"Harden, Kimberly L"
SOCW,505,20,3,2,0,0,0,"Harden, Kimberly L"
SOCW,526,28,1,0,0,0,0,"Iverson, Melissa M"
SOCW,531,22,1,0,0,0,0,"Bedient, Mary Lou"
SOCW,531,20,2,0,0,0,0,"Dunlap Johnson, Kenna E"
SPAN,130,8,6,2,3,3,0,"Casquete De La, Maialen"
SPAN,130,1,7,5,5,5,0,"Strocchia, Ilaria"
SPAN,141,1,6,4,6,5,0,"Castro Cantu, Sara E"
SPED,117,39,19,10,3,0,1,"Bentz, Johnell L"
STAT,200,35,9,3,1,3,1,"Fireman, Ellen S"
STAT,400,22,6,4,0,2,0,"Stepanov, Alexey G"
STAT,410,20,2,2,1,3,0,"Stepanov, Alexey G"
STAT,420,156,9,0,0,3,0,"Unger, David"
STAT,420,39,3,0,0,0,1,"Unger, David"
STAT,448,14,8,2,1,2,1,"Glosemeyer, Darren W"
TAM,251,9,11,5,5,1,2,"Chang, Wayne"
THEA,101,15,6,3,0,1,0,"Landon, Meghan"
THEA,110,15,1,2,0,3,0,"Goodell, Emily M"
UP,136,20,3,2,0,1,0,"Allred, Dustin"
