CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACCY,303,16,21,2,0,0,0,"Li, Wei"
ACCY,304,12,21,3,0,0,0,"Bol, Jasmijn C"
ACCY,304,34,1,0,0,0,0,"Feller, Anita L"
ACCY,304,11,21,3,0,0,0,"Bol, Jasmijn C"
ACCY,304,9,21,4,0,0,0,"Bol, Jasmijn C"
ACCY,304,12,20,2,0,0,0,"Smith, Steven"
ACCY,304,6,17,2,0,1,0,"Smith, Steven"
ACCY,304,12,18,7,0,0,0,"Smith, Steven"
ACCY,312,9,23,1,0,0,0,"Varadharajan, Anupama"
ACCY,312,17,16,0,0,0,0,"Lisowsky, Petro"
ACCY,312,5,22,4,0,0,0,"Lisowsky, Petro"
ACCY,312,7,19,4,0,0,1,"Lisowsky, Petro"
ACCY,312,13,18,3,0,0,0,"Holder, Daniel E"
ACCY,405,16,22,1,1,0,0,"Pike, Joel E"
ACCY,405,14,22,1,0,0,0,"Pike, Joel E"
ACCY,405,3,28,4,0,0,0,"Pike, Joel E"
ACCY,405,30,13,1,0,0,0,"Mathrumandiram, Padmakuma"
ACCY,432,17,5,0,0,0,0,"Silhan, Peter A"
ACCY,500,21,5,0,0,0,0,"Wright, William F"
ACCY,504,25,12,0,0,0,0,"Turner, Cynthia W"
ACCY,504,26,20,0,0,0,0,"Turner, Cynthia W"
ACCY,510,6,22,0,0,0,0,"Doogar, Rajib K"
ACCY,510,9,15,0,0,0,0,"Polinski, Paul W"
ACCY,511,17,8,0,0,0,0,"Narayanamoorthy, Ganapath"
ACCY,511,26,10,0,0,0,0,"Narayanamoorthy, Ganapath"
ACCY,511,20,16,0,0,0,0,"Narayanamoorthy, Ganapath"
ACCY,511,18,14,0,0,0,0,"Sougiannis, Theodore"
ACCY,511,17,16,0,0,0,0,"Abdel-Khalik, Ahmed R"
ACCY,511,20,14,0,0,0,0,"Sougiannis, Theodore"
ACCY,512,28,6,0,0,0,0,"Chandler, John S"
ACCY,515,17,12,0,0,0,0,"Hobson, Jessen L"
ACCY,515,20,3,0,0,0,0,"Mathrumandiram, Padmakuma"
ACCY,515,18,7,2,0,0,0,"Hobson, Jessen L"
ACCY,517,16,14,0,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,553,9,13,0,0,0,0,"Sternburg, Thomas"
ACCY,553,10,17,0,0,0,0,"Sternburg, Thomas"
ACCY,553,23,7,0,0,0,0,"Lawler, Michael R"
ACCY,553,17,13,0,0,0,0,"Engle, Howard S"
ACE,100,8,10,5,1,2,0,"Goldsmith, Peter D"
ACE,100,5,12,7,1,0,0,"Goldsmith, Peter D"
ACE,100,10,10,3,1,0,0,"Goldsmith, Peter D"
ACE,100,7,9,7,1,0,0,"Goldsmith, Peter D"
ACE,100,7,14,1,1,0,0,"Goldsmith, Peter D"
ACE,100,8,13,3,0,1,0,"Goldsmith, Peter D"
ACE,100,9,8,7,2,0,0,"Goldsmith, Peter D"
ACE,100,7,12,5,0,1,0,"Goldsmith, Peter D"
ACE,161,9,4,7,2,0,0,"Rogalla, Valerie"
ACE,161,21,2,1,1,0,0,"Lo, Alexander C"
ACE,161,9,10,4,2,0,0,"Rogalla, Valerie"
ACE,161,24,1,0,0,0,0,"Lo, Alexander C"
ACE,161,24,0,1,0,0,0,"Lo, Alexander C"
ACE,161,23,1,1,0,0,0,"Lo, Alexander C"
ACE,161,22,1,0,1,0,0,"Lo, Alexander C"
ACE,161,23,2,0,0,0,0,"Lo, Alexander C"
ACE,161,9,5,6,2,1,0,"Rogalla, Valerie"
ACE,161,7,9,5,0,1,0,"Rogalla, Valerie"
ACE,161,10,7,1,0,3,0,"Rogalla, Valerie"
ACE,199,19,2,0,0,0,0,"Warfield, Ronald R"
ACE,210,59,69,18,4,1,0,"Ando, Amy W"
ACE,231,65,27,0,0,1,0,"Micheels, Eric T"
ACE,232,14,38,25,8,1,0,"Stoddard, Paul B"
ACE,240,10,22,13,0,0,0,"Braden, John B"
ACE,240,13,36,33,13,2,1,"Braden, John B"
ACE,251,50,55,19,1,1,0,"Winter-Nelson, Alex E"
ACE,254,21,13,6,3,2,0,"Allen-Smith, Joyce E"
ACE,270,13,8,3,0,6,0,"Gundersen, Craig"
ACE,346,17,26,3,0,0,0,"Owens, Doug"
ACE,360,12,4,4,1,1,0,"Doehring, Todd A"
ACE,360,20,8,7,1,0,0,"Doehring, Todd A"
ACE,403,4,8,10,1,0,0,"Grossman, Margaret R"
ACE,406,5,14,9,4,0,0,"Grossman, Margaret R"
ACE,411,18,10,7,3,0,1,"Khanna, Madhu"
ACE,427,18,19,14,2,0,0,"Irwin, Scott H"
ACE,430,16,23,11,0,0,0,"Goldsmith, Peter D"
ACE,431,8,25,3,0,0,0,"Micheels, Eric T"
ACE,444,9,8,6,0,0,0,"Sherrick, Bruce J"
ACE,445,9,7,3,3,0,0,"Lyons, Angela C"
ACE,448,5,9,7,0,0,0,"Hornbaker, Robert H"
ACE,451,13,7,8,2,0,0,"Winter-Nelson, Alex E"
ACES,179,10,15,5,0,0,0,"Reid, Debra A"
ADV,300,48,77,23,6,0,1,"Victor, Salvador R"
ADV,300,185,107,21,6,6,1,"Hall, Steven R"
ADV,400,29,1,0,0,0,0,"Ham, Chang Dae"
ADV,410,189,42,7,1,0,1,"Olson, Katrina M"
ADV,412,8,38,19,3,1,0,"Chambers, Jason P"
ADV,450,25,82,27,2,0,1,"Sheldon, Peter S"
ADV,475,7,21,6,0,1,0,"Chambers, Jason P"
ADV,481,90,7,1,0,0,0,"Oh, Sang Do"
ADV,483,5,24,6,0,0,0,"Clifton, Rhiannon L"
ADV,483,29,8,0,0,0,0,"Ham, Chang Dae"
ADV,491,14,35,2,0,0,0,"Duff, Brittany"
ADV,493,83,27,6,0,0,0,"Ceisel, Christina M"
AE,202,26,30,10,2,0,0,"Martin, Christopher S"
AE,302,43,6,0,0,1,0,"Namachchivaya, N S"
AE,312,27,25,18,10,2,1,"Dutton, J C"
AE,323,30,22,21,5,4,0,"Lambros, John"
AE,353,12,51,30,2,0,1,"Voulgaris, Petros G"
AE,370,17,18,5,0,0,0,"McFarland, Donald M"
AE,419,9,11,3,0,1,0,"Lee, Ki D"
AE,434,16,19,9,0,0,0,"Austin, Joanna M"
AE,435,15,10,7,0,0,0,"Burton, Rodney L"
AE,441,40,2,0,0,0,0,"Selig, Michael S"
AE,461,37,16,4,1,0,0,"Chasiotis, Ioannis"
AE,526,17,9,0,0,0,0,"White, Scott R"
AFRO,100,9,9,7,0,0,0,"Hoff, Tamara L"
AFRO,103,8,19,13,3,4,0,"Flynn, Karen"
AFRO,199,61,29,7,0,0,0,"James, Rory G"
AFRO,342,7,22,11,4,0,0,"Muhammad, Ray"
AFRO,411,23,3,0,0,1,1,"Landrum-Brown, Joycelyn"
AGED,100,25,6,2,0,3,1,"Flournoy, Corey"
AGED,260,16,9,2,1,0,0,"Burgoon, Lisa A"
AGED,260,24,3,1,0,1,0,"Burgoon, Lisa A"
AGED,260,24,3,1,0,0,0,"Burgoon, Lisa A"
AGED,300,4,15,5,0,0,0,"Flournoy, Corey"
AGED,380,24,4,0,0,0,0,"Rosch, David M"
AGED,430,19,2,0,0,0,0,"Clark, Richard W"
AHS,399,29,3,0,0,0,0,"Bobitt, Julie L"
AIS,101,22,5,0,0,0,1,"Reese, Debbie"
AIS,101,14,12,2,0,1,0,"Byrd, Jodi"
ANSC,101,73,49,14,1,1,0,"Johnson, Janeen L"
ANSC,205,35,35,5,0,0,1,"Parsons, Carl M"
ANSC,207,7,15,4,1,1,0,"Brandt, Adam L"
ANSC,207,12,9,6,0,1,0,"Brandt, Adam L"
ANSC,207,19,9,0,0,0,0,"Faber, Trevor A"
ANSC,207,17,9,4,1,0,0,"Faber, Trevor A"
ANSC,207,10,14,3,3,0,0,"Guevara Zubilla, Marcial"
ANSC,207,11,16,1,0,0,0,"Guevara Zubilla, Marcial"
ANSC,223,42,47,26,4,0,0,"Dilger, Ryan N"
ANSC,224,47,49,46,7,1,0,"Miller, David J"
ANSC,250,27,5,1,0,1,1,"Faber, Trevor A"
ANSC,250,28,6,0,1,0,0,"Albert, Sarah D"
ANSC,250,26,6,0,2,1,0,"Albert, Sarah D"
ANSC,250,14,10,1,2,2,1,"Brandt, Adam L"
ANSC,250,18,13,1,0,2,0,"Brandt, Adam L"
ANSC,298,79,7,0,0,0,0,"Clark, Jimmy H"
ANSC,299,25,5,0,0,0,0,"Fischer-Brown, Amy E"
ANSC,306,28,5,0,0,0,0,"Kline, Kevin H"
ANSC,306,17,4,1,1,0,0,"Kline, Kevin H"
ANSC,409,25,8,4,0,0,0,"McKeith, Floyd K"
ANSC,422,30,15,7,1,1,0,"Swanson, Kelly S"
ANSC,499,31,1,0,0,0,0,"Fischer-Brown, Amy E"
ANSC,520,10,16,1,0,2,0,"Fahey, George C"
ANTH,101,70,58,23,8,5,0,"Lucero, Lisa J"
ANTH,101,30,6,4,0,1,0,"Lucero, Lisa J"
ANTH,102,4,12,5,0,0,0,"Lindsay, Colleen E"
ANTH,102,8,15,1,0,0,0,"Melber, Talia"
ANTH,102,5,10,4,2,2,0,"Lindsay, Colleen E"
ANTH,102,5,9,6,0,3,0,"Lindsay, Colleen E"
ANTH,102,9,13,2,0,0,0,"Melber, Talia"
ANTH,103,136,86,28,1,1,1,"Lugo, Alejandro"
ANTH,103,45,38,3,1,1,1,"Moodie, Ellen"
ANTH,106,56,17,0,1,0,1,"Fennell, Christopher"
ANTH,143,87,23,5,1,2,0,"Hughes, Cris E"
ANTH,209,183,17,3,0,0,0,"Manalansan, Martin F"
ANTH,230,20,6,1,0,0,1,"Spreng, Elizabeth A"
ANTH,230,17,4,1,0,0,0,"Youngling, Elizabeth L"
ANTH,230,13,8,4,0,0,0,"Spreng, Elizabeth A"
ANTH,240,10,9,3,1,0,0,"Roseman, Charles C"
ANTH,249,29,19,2,1,1,0,"Clancy, Kathryn B"
ANTH,270,15,14,0,0,0,1,"Lo, Adrienne S"
ANTH,271,16,10,3,0,0,0,"Lo, Adrienne S"
ANTH,277,28,22,5,1,2,0,"Zobler, Kari A"
ANTH,288,10,13,6,2,0,0,"Farnell, Brenda M"
ANTH,363,15,7,6,1,0,0,"Farnell, Brenda M"
ANTH,399,30,5,1,0,0,0,"Manalansan, Martin F"
ANTH,462,19,6,3,1,0,0,"Frankenberg, Susan R"
ARAB,202,10,9,2,1,0,0,"El-Aasar, Mohamed A"
ARCH,199,44,4,0,0,0,0,"Mink, Barry L"
ARCH,199,56,1,2,0,2,0,"Mink, Barry L"
ARCH,199,33,15,0,0,0,0,"Lapunzina, Alejandro"
ARCH,210,50,42,17,3,2,2,"Minor, Heather H"
ARCH,233,89,30,5,0,3,1,"Podalak, Craig A"
ARCH,272,18,35,6,1,0,0,"Hamlin, Lawrence J"
ARCH,272,16,30,4,1,1,1,"Warren, Allison M"
ARCH,341,11,43,13,1,0,0,"Strand, Richard K"
ARCH,342,16,41,11,0,0,0,"Boubekri, Mohamed"
ARCH,352,44,34,11,3,0,0,"Uihlein, Marci S"
ARCH,352,17,23,8,0,0,0,"Kansler, Jeffrey C"
ARCH,374,10,16,5,2,1,0,"Greenlee, Camden L"
ARCH,374,13,16,2,0,1,1,"Lewis, Carl G"
ARCH,374,18,30,0,0,0,0,"Lapunzina, Alejandro"
ARCH,409,21,27,0,0,0,0,"Meehan, Patricia"
ARCH,410,33,27,9,3,0,0,"Senseney, John R"
ARCH,411,13,12,2,1,0,1,"Senseney, John R"
ARCH,416,50,33,9,1,3,2,"Irish, Sharon L"
ARCH,451,38,18,7,0,0,0,"Aminmansour, Abbas"
ARCH,452,28,23,12,2,0,0,"Ali, Mir M"
ARCH,476,23,12,0,0,0,0,"Hicks, Stewart R"
ARCH,502,12,30,14,2,0,0,"Mitalski, Marc A"
ART,100,37,12,3,1,1,0,"Burns, Jennifer"
ARTD,202,10,21,9,0,0,0,"McDonagh, Deana C"
ARTD,211,70,1,0,0,0,0,"Jennings, John"
ARTD,228,20,16,3,0,0,0,"Elwell, Michael"
ARTD,302,7,14,15,2,0,0,"McDonagh, Deana C"
ARTD,330,6,18,0,0,0,0,"Reeder, Kevin"
ARTD,402,19,16,0,0,0,0,"Shin, Sung Soo"
ARTD,411,18,1,2,0,0,0,"Gunji-Ballsrud, Jennifer"
ARTH,115,9,13,0,0,0,0,"Kienle, Miriam E"
ARTH,115,10,11,1,0,0,0,"Gonzalez, Maria Del Mar"
ARTH,115,3,16,2,0,0,0,"White, Rachel R"
ARTH,115,8,14,0,0,0,0,"White, Rachel R"
ARTH,235,9,10,5,1,0,0,"Rosenthal, Lisa"
ARTH,299,7,15,4,1,0,0,"Vazquez, Oscar"
ARTH,402,18,15,7,4,0,0,"Burkus-Chasson, Anne"
ARTH,441,11,19,2,0,0,0,"O'Brien, David J"
ARTS,351,13,9,3,0,0,0,"Griffis, Ryan"
ARTS,499,16,5,0,0,0,0,"Kostell, Steve"
ASTR,100,92,88,30,4,5,2,"Myers, Adam"
ASTR,121,21,57,37,4,4,2,"Sutton, Edmund C"
ASTR,122,43,53,36,5,3,2,"Thompson, Laird A"
ASTR,150,186,76,17,5,3,1,"Dunne, Bryan C"
ASTR,210,27,22,11,4,0,0,"Fields, Brian D"
ASTR,330,19,2,0,0,0,0,"Looney, Leslie W"
ASTR,405,7,6,6,3,0,0,"Wong, Tony"
ATMS,100,120,70,16,8,1,1,"McFarquhar, Greg M"
ATMS,100,162,122,22,6,2,1,"Frame, Jeffrey"
ATMS,120,220,39,6,5,0,0,"Snodgrass, Eric R"
ATMS,120,238,26,4,2,0,0,"Snodgrass, Eric R"
ATMS,201,34,4,1,0,0,0,"Snodgrass, Eric R"
ATMS,304,5,19,3,1,0,1,"Di Girolamo, Larry"
ATMS,305,10,8,3,2,5,0,"Baidya Roy, Somnath"
ATMS,313,12,15,2,1,0,0,"Frame, Jeffrey"
ATMS,314,7,18,6,3,0,0,"Frame, Jeffrey"
ATMS,444,21,2,0,0,0,0,"Walsh, John E"
AVI,497,14,13,3,0,0,0,"Talleur, Donald A"
BADM,300,70,99,79,26,9,0,"Roszkowski, Mark E"
BADM,300,21,7,4,0,0,0,"Kindt, John W"
BADM,300,30,13,7,0,0,0,"Kindt, John W"
BADM,310,300,216,93,20,4,2,"Love, E G"
BADM,311,31,19,1,0,0,0,"Gajendran, Ravi S"
BADM,311,19,13,0,0,0,0,"Gajendran, Ravi S"
BADM,312,15,14,5,0,0,0,"Bednar, Michael K"
BADM,313,23,13,1,0,0,0,"Fang, Chichun"
BADM,320,191,228,88,24,1,3,"Preis, Michael W"
BADM,320,20,7,1,0,0,0,"Echambadi, Rajagopal"
BADM,321,13,11,0,0,0,0,"Tang, Ya"
BADM,322,17,8,0,1,0,0,"Liu, Yunchuan"
BADM,322,41,21,2,0,0,0,"Liu, Yunchuan"
BADM,323,46,3,0,0,0,0,"White, Tiffany B"
BADM,327,11,23,5,2,0,0,"Bushey, Erik A"
BADM,335,31,6,0,0,0,0,"Kulkarni, Atul A"
BADM,350,17,34,1,1,0,0,"Subramanyam, Ramanath"
BADM,350,26,27,2,0,0,1,"Subramanyam, Ramanath"
BADM,352,10,25,8,1,0,0,"Sachdev, Vishal"
BADM,374,12,16,3,0,1,0,"Engelbrecht-Wig, Richard"
BADM,374,10,8,6,2,0,0,"Engelbrecht-Wig, Richard"
BADM,374,15,10,8,0,0,0,"Engelbrecht-Wig, Richard"
BADM,375,17,29,7,0,0,1,"Lim, Michael K"
BADM,375,21,31,2,0,0,0,"Lim, Michael K"
BADM,375,22,11,1,2,0,1,"Gurumurthi, Suryanarayana"
BADM,378,27,17,4,5,0,0,"Agrawal, Anupam"
BADM,379,12,21,1,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,380,24,14,1,0,0,0,"Jeong, Seonhee"
BADM,380,13,36,6,0,0,0,"Bucheli, Marcelo"
BADM,381,15,19,3,0,0,1,"Cheng, Joseph L"
BADM,382,26,5,1,0,0,0,"Alexandre, Maria T"
BADM,382,34,5,0,0,0,0,"Alexandre, Maria T"
BADM,403,76,47,25,6,4,0,"Roszkowski, Mark E"
BADM,420,35,5,0,0,0,0,"Kulkarni, Atul A"
BADM,420,14,7,0,0,0,0,"Ilhan, Behice E"
BADM,445,21,5,0,0,0,0,"Kurtz, Jeffrey M"
BADM,445,20,15,0,0,0,0,"Lanesskog, Stig"
BADM,446,29,22,1,0,0,0,"Bercovitz, Janet E"
BADM,449,29,11,1,0,1,0,"Fertig, Kevin"
BADM,449,27,15,1,0,0,0,"Sleptsov, Alexander"
BADM,449,42,2,0,0,1,0,"Fertig, Kevin"
BADM,449,34,9,2,0,0,0,"Echambadi, Rajagopal"
BADM,449,25,19,1,0,0,0,"Sleptsov, Alexander"
BADM,449,42,2,0,0,0,1,"Echambadi, Rajagopal"
BADM,449,20,19,5,0,0,0,"Sleptsov, Alexander"
BADM,449,20,9,3,0,0,0,"Sleptsov, Alexander"
BADM,453,19,8,0,0,0,0,"Tafti, Ali"
BADM,508,23,27,0,0,0,0,"Northcraft, Gregory B"
BADM,509,18,9,0,0,0,0,"Kraatz, Matthew S"
BADM,521,27,5,0,0,0,0,"Fang, Er"
BADM,524,28,3,0,0,0,0,"Liu, Yunchuan"
BADM,525,37,10,0,0,0,0,"Fang, Er"
BADM,543,30,24,0,0,0,0,"Miller, Douglas J"
BADM,544,24,4,0,0,0,0,"Mahoney, Joseph T"
BADM,552,11,13,0,0,0,0,"Cohen, Susan I"
BADM,553,15,11,0,0,0,0,"Lansing, Paul"
BADM,557,30,10,0,0,0,0,"Tafti, Ali"
BADM,566,15,20,13,4,0,0,"Agrawal, Anupam"
BADM,573,16,18,0,0,0,0,"Kwon, Hyok-Jon D"
BADM,574,31,20,2,2,0,0,"Kwon, Hyok-Jon D"
BADM,582,13,26,0,0,0,0,"Cheng, Joseph L"
BADM,584,30,5,0,0,0,0,"Fang, Er"
BADM,589,13,27,9,5,0,0,"Agrawal, Anupam"
BADM,590,31,1,0,0,0,0,"Nelson, Matthew L"
BADM,590,14,9,1,0,0,0,"Bercovitz, Janet E"
BADM,590,17,5,0,0,0,0,"Grahovac, Jovan"
BADM,590,20,5,0,0,0,0,"Kraatz, Matthew S"
BADM,590,41,2,0,1,0,0,"Hoetker, Glenn"
BADM,590,40,3,1,0,0,0,"Agarwal-Tronett, Rajshree"
BADM,590,24,20,0,0,0,0,"Lansing, Paul"
BADM,590,34,10,0,0,0,0,"Magelli, Paul J"
BADM,590,41,3,0,0,0,0,"Clarke, John F"
BIOC,446,24,8,1,0,0,0,"Gennis, Robert B"
BIOC,455,27,26,8,1,0,0,"Grabner, Gail K"
BIOE,205,5,13,10,3,1,1,"Gentry, Kenneth"
BIOE,302,26,12,1,0,0,0,"Sutton, Brad"
BIOE,398,36,5,0,0,0,0,"Sutton, Brad"
BIOE,398,25,3,0,0,0,0,"Ma, Jian"
BIOE,414,4,13,4,4,1,0,"Gentry, Kenneth"
BIOE,476,36,5,1,0,0,0,"Amos, Jennifer"
BIOE,498,24,1,0,0,0,0,"Amos, Jennifer"
BIOE,502,20,3,0,0,0,0,"Cunningham, Brian T"
BTW,250,22,1,0,0,0,0,"Girard, Melissa"
BTW,250,12,10,0,0,0,0,"Bascom, Benjamin D"
BTW,250,9,13,1,0,0,0,"Adamczyk, Laura"
BTW,250,20,2,1,0,1,0,"Hine, Angela L"
BTW,250,9,10,2,1,0,0,"Gilmore, Shawn P"
BTW,250,17,6,1,0,0,0,"Chapman, Kendra E"
BTW,250,19,4,0,0,0,0,"Tienou, Debora"
BTW,250,22,2,0,0,0,0,"Girard, Melissa"
BTW,250,15,7,0,0,0,1,"Tienou, Debora"
BTW,250,19,4,0,0,0,0,"Kelly, Daniel"
BTW,250,13,8,1,1,0,0,"Kelly, Daniel"
BTW,250,11,9,0,0,1,0,"Smith, Julia M"
BTW,250,11,8,2,0,0,0,"Nadolski, Esther D"
BTW,250,22,0,1,0,0,0,"Somers, Max J"
BTW,250,20,3,0,1,0,0,"Don, Michael L"
BTW,250,14,7,1,0,0,0,"Slobodnik, Sydney J"
BTW,250,19,1,2,2,0,0,"Gabrieloff, Eduardo"
BTW,250,11,6,3,2,0,0,"Hechler, William D"
BTW,250,16,4,0,1,0,1,"Hechler, William D"
BTW,250,19,5,0,0,0,0,"Nadolski, Esther D"
BTW,250,19,4,0,0,0,0,"Gelston, Sara"
BTW,250,21,3,0,0,0,0,"Sheets, Frank R"
BTW,250,6,14,1,0,0,0,"Erickson, Bruce"
BTW,250,9,12,2,0,0,0,"Gilmore, Shawn P"
BTW,261,19,3,0,0,0,0,"Grohens, Joseph"
BTW,261,14,6,1,0,0,0,"Hechler, William D"
BTW,261,17,4,0,0,0,0,"Grohens, Joseph"
BUS,199,31,8,0,0,1,1,"Gunsalus, C K"
CB,624,33,4,0,0,0,2,"Firkins, Lawrence D"
CB,626,107,13,1,0,0,0,"Foreman, Jonathan H"
CEE,201,41,64,8,0,0,0,"Cai, Ximing"
CEE,202,43,65,18,3,1,1,"Bond, Tami C"
CEE,300,15,69,16,3,0,0,"Mondal, Paramita"
CEE,310,39,38,10,1,1,0,"Buttlar, William G"
CEE,320,62,23,1,0,1,0,"Young, Brent D"
CEE,330,80,12,2,0,0,0,"Nguyen, Thanh H"
CEE,350,11,9,11,0,0,0,"Parker, Gary"
CEE,360,17,38,20,6,2,0,"Spencer, B F"
CEE,380,33,45,26,6,3,0,"Olson, Scott M"
CEE,407,12,21,1,0,0,0,"Herrin, Stanley M"
CEE,415,14,23,12,2,0,0,"Roesler, Jeffery R"
CEE,420,41,21,8,0,0,0,"Liu, Liang Y"
CEE,421,51,15,1,0,0,0,"El-Rayes, Khaled A"
CEE,432,22,7,1,0,0,0,"Herricks, Edwin E"
CEE,440,17,16,3,2,0,1,"Werth, Charles J"
CEE,444,14,13,0,0,0,0,"Zilles, Julie"
CEE,447,14,10,4,1,0,1,"Wuebbles, Donald J"
CEE,449,16,16,8,0,0,0,"Marinas, Benito J"
CEE,452,29,3,2,0,0,0,"Garcia, Marcelo H"
CEE,453,19,11,3,0,0,0,"Schmidt, Arthur R"
CEE,460,29,46,5,1,1,0,"Fahnestock, Larry A"
CEE,461,30,41,9,1,0,0,"Kuchma, Daniel A"
CEE,463,44,23,2,0,0,0,"Andrawes, Bassem O"
CEE,465,16,31,3,0,0,0,"Abrams, Daniel P"
CEE,470,27,30,6,1,0,0,"Duarte, Carlos A"
CEE,483,12,10,7,2,0,0,"Mesri, Gholamreza"
CEE,491,28,1,0,0,0,0,"Song, Junho"
CEE,498,20,3,0,0,0,0,"Edwards, John R"
CEE,506,11,8,2,0,0,0,"Roesler, Jeffery R"
CEE,528,19,5,0,0,0,0,"El-Gohary, Nora"
CEE,560,23,21,0,0,0,0,"Lafave, James M"
CEE,570,36,31,0,0,0,0,"Masud, Arif"
CEE,572,30,32,0,0,0,0,"Elnashai, Amr S"
CEE,598,14,26,1,0,0,0,"Young, Brent D"
CHBE,101,35,29,3,0,0,0,"Hammack, William S"
CHBE,321,35,39,53,3,4,0,"Kenis, Paul J"
CHBE,422,40,33,43,13,0,0,"Rao, Christopher V"
CHBE,424,35,31,26,3,5,0,"Pack, Daniel W"
CHBE,430,12,36,0,0,0,0,"Henderson, Jerrod A"
CHBE,431,21,25,12,0,0,0,
CHBE,473,16,16,14,1,0,0,"Zhao, Huimin"
CHBE,474,7,14,3,0,0,0,
CHBE,494,19,3,0,0,0,0,"Harley, Brendan A"
CHBE,494,18,18,8,2,0,0,"Schroeder, Charles M"
CHEM,102,43,88,114,46,11,6,"Hummel, Thomas J"
CHEM,102,1,9,7,6,1,0,"Hummel, Thomas J"
CHEM,102,48,92,110,43,10,4,"Marville, Kelly"
CHEM,102,30,103,117,40,9,2,"Hummel, Thomas J"
CHEM,103,26,20,8,2,2,1,"Tylka, Barbara K"
CHEM,103,66,42,9,6,0,1,"Salnave, Christopher R"
CHEM,103,32,17,8,2,2,1,"Wang, Yang"
