CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
BADM,551,102,2,0,0,0,0,"Bradley, Joe A"
BADM,567,44,34,0,0,0,0,"Chhajed, Dilip"
BADM,567,46,24,0,0,0,0,"Chhajed, Dilip"
BADM,572,136,10,0,0,0,0,"Palekar, Udatta S"
BADM,590,94,8,0,0,0,0,"Kurtz, Jeffrey M"
BADM,590,24,6,0,0,0,0,"Qualls, William J"
BADM,590,28,24,0,2,0,0,"Rindfleisch, Aric P"
BADM,590,34,48,2,0,0,0,"Loewenstein, Jeffrey"
BTW,250,24,8,0,0,0,0,"Sunia, Patricia G"
BTW,250,14,16,4,0,2,0,"Tienou, Debora"
BTW,250,12,10,8,0,2,2,"Ballard, Shawn C"
BTW,250,24,8,4,0,0,0,"Williams, Kelly E"
CEE,422,18,8,0,0,2,0,"Liu, Liang Y"
CEE,422,44,30,2,0,0,0,"Liu, Liang Y"
CEE,458,26,8,0,0,0,0,"Schmidt, Arthur R"
CEE,469,26,4,0,4,0,0,"Gurfinkel, German"
CHBE,471,16,6,2,0,0,0,"Kraft, Mary L"
CHEM,102,16,32,20,4,0,0,"Hummel, Thomas J"
CHEM,102,10,14,18,16,2,6,"Marville, Kelly"
CHEM,103,66,4,4,0,0,0,"O Connor, Samantha N"
CHEM,104,22,36,20,0,0,4,"Andino Martinez, Jose G"
CHEM,104,34,36,56,14,0,2,"Ray, Christian R"
CHEM,105,56,10,0,0,0,0,"Adiputra, Andrew"
CHEM,232,76,44,56,38,8,4,"Llewellyn, Nicholas"
CHEM,233,46,28,4,0,0,0,"Miller, Shawn"
CHEM,332,14,30,22,4,0,2,"Koerner, Michael"
CHEM,442,14,14,4,4,0,0,"Nicely, Amy L"
CHLH,100,46,32,6,0,0,0,"Trask, Jeffrey T"
CHLH,101,44,32,10,2,0,0,"Kaplan, Justine"
CHLH,206,56,50,32,6,12,0,"Rinaldi-Miles, Anna I"
CI,410,28,4,0,2,2,0,"Dean, Sheila R"
CI,446,34,6,0,0,0,2,"Bauer, Eurydice"
CLCV,102,12,20,6,2,6,0,"Minion, Sean D"
CLCV,115,48,8,4,0,0,0,"Wells, Jessica R"
CMN,101,22,6,0,2,0,0,"Bruner, Katie"
CMN,101,26,8,0,0,0,0,"Lavoie, Mark W"
CMN,210,12,18,2,6,4,0,"McKean, Paul R"
CMN,211,22,6,2,0,0,0,"Stengrim, Laura A"
CMN,212,18,10,6,2,4,2,"Proulx, Jeffrey"
CMN,260,14,10,6,4,2,0,"Reynolds-Tylus, Tobias J"
CMN,260,10,14,4,4,2,2,"LaVoie, Nicole"
CMN,260,10,12,4,0,0,0,"Bryan, Ann L"
CMN,260,8,6,6,0,4,0,"Tokarz, David M"
CMN,336,30,8,2,2,2,0,"Abendschein, Bryan"
CMN,336,24,12,2,0,0,0,"Sharabi, Liesel"
CMN,336,20,10,6,2,8,0,"Wang, Ningxin"
CMN,340,40,4,2,0,0,0,"Irwin, Katie L"
CMN,506,22,2,0,0,0,0,"Lammers, John C"
CMN,529,22,0,0,0,2,0,"O'Gorman, Thomas E"
CPSC,454,24,2,0,0,0,0,"Diers, Brian W"
CPSC,563,20,2,0,0,0,0,"Rayburn, A L"
CS,101,40,20,8,8,2,0,"Gambill, Thomas N"
CS,101,20,10,2,8,0,0,"Gambill, Thomas N"
CS,225,78,86,38,16,16,8,"Geigle, Chase A"
CS,233,22,36,6,2,0,6,"Meenai, Shoaib A"
CS,421,20,6,2,0,2,0,"Kalyanaraman, Kaushik"
CS,421,26,6,8,0,2,2,"Gunter, Elsa"
CS,528,28,14,4,0,0,0,"Zilles, Craig"
ECE,205,34,30,6,0,0,0,"Cheng, Zuofu"
ECE,210,32,28,8,2,2,0,"Oelze, Michael L"
ECE,220,28,18,6,10,0,4,"Kindratenko, Volodymyr"
ECE,310,14,10,12,10,6,2,"Chidester, Benjamin W"
ECE,313,18,22,12,8,6,0,"Alvarez, Juan"
ECE,330,12,20,14,4,2,0,"Phillips, Desiree"
ECE,340,12,20,12,6,4,0,"Leburton, Jean-Pierre"
ECE,342,24,14,6,6,0,0,"Radhakrishnan, Chandrasek"
ECE,444,32,14,0,0,0,0,"Sievers, Dane J"
ECON,102,152,40,4,2,8,2,"Vazquez, Jose J"
ECON,103,32,70,32,10,22,0,"Petry, Joseph A"
ECON,103,14,10,0,0,0,0,"Chen, Yuci"
ECON,202,12,20,18,2,2,2,"Leite Estanisla, Luiz Fel"
ECON,203,58,92,68,34,24,0,"Petry, Joseph A"
ECON,203,10,4,6,0,2,0,"Bottan, Nicolas L"
ECON,203,18,24,4,4,0,0,"Veras De Paiva, Henrique"
ECON,302,8,20,8,6,0,0,"Arvin-Rad, Hassan"
ECON,302,22,28,14,10,2,0,"Buckley, Bryan D"
ECON,483,54,22,2,0,0,0,"Chalioti, Evangelia"
ECON,490,14,2,0,10,2,0,"DiIanni, Isaac"
ECON,490,12,4,0,4,2,2,"Baerlocher Carv, Diogo"
ECON,504,14,8,0,0,0,0,"Toossi, Ali"
ECON,516,28,2,0,0,0,0,"Sprenkle, Case M"
ECON,529,78,22,2,0,0,0,"Esfahani, Hadi S"
ECON,590,22,2,0,0,0,0,"Perry, Martin"
EIL,411,50,2,0,0,0,0,"Bishop, Hugh"
EIL,460,24,14,0,0,0,0,"Walters, Francis S"
EIL,486,18,6,2,0,0,0,"Bhatt, Rakesh M"
ENG,198,42,6,0,0,0,0,"Witmer, Ann-Perry"
ENG,198,42,2,0,0,0,0,"Bradley, Joe A"
ENG,198,34,12,2,0,2,0,"Mena, Irene B"
ENGL,104,8,14,4,2,2,2,"Slobodnik, Sydney J"
ENGL,261,6,18,0,0,0,0,"Wright, Charles D"
ENSU,310,32,8,0,0,0,0,"Snodgrass, Eric R"
EOL,541,20,0,2,0,0,0,"Hackmann, Donald"
EPS,310,26,14,2,2,16,4,"Anderson, James D"
EPS,415,190,8,0,0,0,2,"Burbules, Nicholas C"
EPS,420,32,4,0,0,0,0,"Barnett, Bernice M"
EPS,550,96,14,0,0,0,0,"Lo, Adrienne S"
EPSY,220,14,4,6,2,2,0,"Rinehart, Sarah"
EPSY,220,28,2,0,0,0,0,"Doshi, Namrata D"
EPSY,407,80,2,0,0,0,0,"Zola, David"
EPSY,430,46,2,0,0,0,0,"Berry, Daniel J"
EPSY,490,28,2,0,0,0,0,"Zola, David"
ESE,320,40,20,2,0,2,0,"Cole, Todd M"
FIN,221,110,16,2,2,0,0,"Maurer, Martin"
FIN,502,56,34,2,0,0,0,"Widdicks, Martin"
FIN,502,68,14,0,0,0,0,"Widdicks, Martin"
FIN,511,50,18,2,0,0,0,"Weisbenner, Scott J"
FIN,511,66,24,0,0,0,0,"Peters, Stephen R"
FIN,580,76,6,0,0,0,0,"Kannan, Srinivasan"
FIN,580,88,2,0,0,0,2,"Kannan, Srinivasan"
FIN,580,84,6,2,0,0,0,"Zhang, Li"
FIN,580,78,4,0,0,0,0,"Zhang, Li"
GEOG,103,10,12,8,4,2,0,"Peimer, Alex"
GEOG,105,20,6,4,2,4,0,"Robinson, Edward"
GEOG,210,28,18,4,6,0,0,"Birkenholtz, Trevor"
GEOL,100,20,10,8,2,4,2,"Altaner, Stephen P"
GEOL,118,32,20,10,8,0,0,"Altaner, Stephen P"
GEOL,417,2,30,4,0,0,0,"Stewart, Michael A"
GER,101,10,10,2,0,0,0,"Smith, Dustin L"
GER,260,20,6,4,0,0,0,"Watzke, Petra A"
GWS,100,40,14,4,0,0,0,"Cole, Cheryl L"
GWS,337,8,4,0,0,10,0,"Flynn, Karen"
HDFS,105,48,10,8,0,2,0,"Coba-Rodriguez, Sarai E"
HDFS,408,20,2,0,2,0,0,"Hernandez, Candace E"
HIST,100,16,18,2,2,0,0,"Reid, Patryk M"
HIST,221,22,6,0,0,0,0,"Kais, Alexander"
HIST,273,30,22,6,6,6,0,"Lubelski, Lance R"
IB,150,66,36,10,8,0,0,"Marcot, Jonathan D"
IB,364,24,6,2,0,0,0,"Manaster, Joanne L"
IE,300,12,18,0,0,0,0,"Katselis, Dimitrios"
ITAL,101,12,6,4,0,4,4,"Welling, Brooke E"
ITAL,102,4,6,4,8,2,2,"Hill, Laura C"
KIN,104,22,0,2,0,0,0,"Clarke, Caitlin L"
KIN,340,28,8,2,0,0,0,"Petruzzello, Steven J"
LA,314,20,20,12,10,4,2,"Deming, Margaret E"
LAST,170,30,8,6,0,2,0,"Goldman, Dara E"
LER,100,4,10,2,6,6,0,"Ashby, Steven"
LING,489,22,2,0,0,0,0,"Bishop, Hugh"
LIS,502,14,54,2,0,0,0,"Estabrook, Leigh S"
LIS,502,16,40,0,2,0,0,"Estabrook, Leigh S"
LIS,505,30,0,2,0,0,0,"Burger, Robert H"
LIS,507,34,2,0,0,0,0,"Bothmann, Robert L"
LIS,580,22,4,0,0,0,0,"Berger, Sidney E"
LIS,590,30,8,0,0,0,0,"Trainor, Kevin"
LIS,590,30,2,0,0,0,0,"Bush, Elizabeth K"
MACS,100,30,8,2,0,0,0,"Kozma, Alicia"
MACS,356,22,16,6,2,6,0,"Stanfill, Melissa K"
MATH,220,20,22,2,0,2,0,"Tokcan, Neriman"
MATH,220,30,14,2,4,4,2,"Etedadialiabadi, Mahmood"
MATH,231,22,30,6,2,0,2,"Hasler, Jordan J"
MATH,231,20,16,14,4,2,0,"Romney, Matthew D"
MATH,231,4,10,18,0,2,0,"Carpenter, Bruce"
MATH,234,2,10,10,4,2,0,"Carpenter, Bruce"
MATH,241,22,14,12,0,0,0,"Tian, Hongfei"
MATH,241,38,20,8,0,0,0,"Folwaczny, Lena C"
MATH,241,22,16,10,4,0,2,"Song, Yang"
MATH,241,4,14,4,0,10,2,"Carpenter, Bruce"
MATH,285,26,6,8,4,2,0,"Kim, Sun"
MATH,285,30,8,2,0,4,0,"Carpenter, Bruce"
MATH,286,22,14,0,0,0,0,"Carpenter, Bruce"
MATH,347,18,18,8,6,0,0,"Manfroi, Aldo J"
MATH,415,36,30,12,4,2,0,"Bergvelt, Maarten J"
MATH,415,14,32,24,2,2,4,"Muncaster, Robert G"
MATH,415,16,10,2,2,2,2,"Carpenter, Bruce"
MATH,441,10,10,8,6,2,0,"Xu, Samantha"
MATH,444,26,16,8,2,4,0,"Nikolaev, Igor G"
MATH,446,20,6,14,2,4,2,"Miles, Joseph B"
MATH,461,20,14,4,0,4,2,"Carpenter, Bruce"
MCB,100,12,6,4,4,0,0,"Chapman, Kenneth"
MCB,150,46,42,38,10,4,2,"Mehrtens, Bradley G"
MCB,215,2,16,8,0,0,0,"Mizzen, Craig A"
MCB,244,44,80,22,2,0,0,"Brown, Chester M"
MCB,245,12,24,6,6,0,0,"Swigart, James P"
MCB,245,4,16,26,4,2,0,"Swigart, James P"
MCB,250,6,10,22,8,4,0,"Reedy, Melissa M"
MCB,250,16,12,14,0,2,0,"Reedy, Melissa M"
MCB,252,18,26,16,0,0,0,"Good, Elizabeth A"
MCB,450,20,26,28,8,4,0,"Levesque, Lyne"
ME,300,10,14,8,0,0,0,"Shikhar Mohan, -"
ME,340,14,12,4,4,0,0,"Dankowicz, Harry"
MUS,130,30,8,4,0,0,0,"Magee, Gayle S"
MUS,132,50,20,6,0,6,0,"Solis, Gabriel"
MUS,408,14,24,4,2,0,0,"Carrillo, Carlos R"
MUS,433,28,0,0,0,2,0,"Barrett, Janet R"
MUS,437,24,0,0,0,2,0,"Kruse, Adam J"
MUS,519,8,14,0,0,0,0,"Kinderman, William A"
MUS,533,26,2,0,0,2,0,"Nichols, Jeananne B"
PHIL,102,22,14,0,0,0,0,"McCarthy, Timothy G"
PHYS,101,30,12,8,10,6,0,"Shoaf, Curtis M"
PHYS,102,12,22,20,12,0,2,"Carrubba, James G"
PHYS,211,32,18,10,0,2,0,"Rosenblatt, Rebecca J"
PHYS,212,26,32,24,16,4,2,"Davis, Alvie D"
PHYS,213,22,44,38,16,4,0,"Hassani, Sadri D"
PHYS,214,38,28,32,22,8,8,"Hassani, Sadri D"
PS,101,82,12,6,0,4,0,"Rundlett, Ashlea P"
PS,305,16,24,10,2,0,2,"Thomas-Ward, Jamie M"
PS,385,26,20,8,2,4,0,"Kourtikakis, Konstantinos"
PS,394,18,24,4,0,0,0,"Vasquez, John A"
PSYC,100,82,38,10,14,8,0,"Shenouda, Christine K"
PSYC,201,22,6,2,0,0,0,"Kim, Emily S"
PSYC,204,14,16,14,2,2,0,"Hubbard, Ryan J"
PSYC,216,12,14,4,0,0,0,"Sugimura, Niwako"
PSYC,224,6,6,8,0,2,2,"Braverman, Michael B"
PSYC,230,28,6,4,2,2,0,"Cronin, Deborah A"
PSYC,363,16,2,4,0,0,0,"Hussak, Larisa"
RLST,110,38,42,18,6,4,0,"Ebel, Jonathan H"
RST,100,62,8,4,2,2,0,"Paden, Lori Kay"
RST,130,16,18,6,0,6,0,"Tainsky, Scott"
RST,199,76,2,2,0,0,0,"Raycraft, Michael"
RST,199,16,4,0,0,2,0,"Raycraft, Michael"
RST,242,16,16,0,2,2,0,"McDonald, Cary D"
RST,512,20,6,0,0,0,0,"Hicks, Jonathan R"
RST,593,26,2,0,0,0,0,"Santos, Carla A"
SCAN,251,14,8,4,0,0,0,"Malekin, Bjorn"
SHS,120,40,8,2,0,0,0,"Mendes, Clarion C"
SHS,514,44,4,0,0,0,0,"Mendes, Clarion C"
SHS,577,28,0,2,0,0,0,"Cetin, Patricia D"
SHS,577,54,8,0,0,0,0,"Cetin, Patricia D"
SHS,579,50,2,0,0,0,0,"Chambers, Lou"
SOC,100,40,8,8,2,0,0,"Steward, Daniel J"
SOC,100,38,6,6,6,0,2,"Steward, Daniel J"
SOC,100,26,24,4,0,0,2,"Steward, Daniel J"
SOC,100,32,12,4,2,0,4,"Steward, Daniel J"
SOC,275,26,8,6,2,0,0,"Bohr, Jeremiah J"
SOC,310,14,24,16,2,6,0,"Kelley, Margaret S"
SOC,350,38,10,0,0,0,0,"Steward, Daniel J"
SOC,583,18,4,0,0,0,0,"Zerai, Assata"
SOCW,410,30,2,0,0,0,0,"Cleeland, Leah R"
SOCW,410,30,8,0,0,0,2,"Camp, Donna P"
SOCW,436,32,10,0,0,0,0,"Lough, Benjamin J"
SOCW,451,34,2,8,0,0,0,"Sheridan, Kathryn M"
SOCW,451,38,2,0,0,0,0,"Mulvey, Philip W"
SOCW,451,30,6,0,0,0,0,"Sheridan, Kathryn M"
SOCW,505,22,2,0,0,0,0,"Cintron, Valerie"
SOCW,526,36,12,2,0,0,0,"Zaleski, Judith"
SOCW,531,22,2,0,0,0,0,"McDonald, Hellen G"
SOCW,531,42,4,0,0,0,0,"Escobar-Sawicki, Christin"
SOCW,531,26,2,0,0,0,0,"Maurer, Mary F"
SPAN,103,10,10,6,2,0,4,"Gallegos Perez, Carmen C"
SPAN,103,0,10,8,4,6,0,"Lugo, Monica E"
SPAN,122,12,2,6,4,0,0,"Vicente Urrutia, Jone"
SPAN,141,6,10,8,0,6,0,"Villalobos Romo, Gerardo"
SPAN,200,16,4,4,2,0,0,"Mason, Sara A"
SPAN,228,12,14,6,2,0,0,"Rector, Amanda K"
SPAN,228,16,10,6,0,0,0,"Fernandez Cuenc, Sara A"
SPAN,252,14,16,8,4,0,0,"Perez Nunez, Antonio B"
SPED,117,28,10,4,0,2,0,"Bentz, Johnell L"
SPED,322,54,12,2,4,6,4,"Bassette, Laura A"
SPED,526,24,2,0,0,0,0,"Carey, Yvonne A"
STAT,100,14,18,2,0,0,0,"Banerjee, Sourabh"
STAT,100,16,8,0,0,0,0,"Zhu, Xiaolu"
STAT,100,114,50,8,4,2,0,"Yu, Albert"
STAT,400,80,42,12,2,4,0,"Stepanov, Alexey G"
STAT,410,66,28,10,8,6,10,"Stepanov, Alexey G"
STAT,440,100,16,6,2,2,0,"Unger, David"
STAT,448,26,34,2,2,0,2,"Glosemeyer, Darren W"
TAM,212,28,32,14,0,0,0,"Sanders, John W"
TAM,251,28,10,6,10,4,0,"Piper, Matthew J"
TAM,335,6,16,24,16,6,0,"Steytler, Louis L"
THEA,101,76,14,6,2,2,4,"Morrissette, Jason W"
THEA,101,60,6,4,4,4,0,"Morrissette, Jason W"
THEA,101,80,20,4,2,2,0,"Morrissette, Jason W"
TSM,233,8,18,8,2,2,0,"Harper, Joe G"
UP,260,6,8,4,2,2,0,"Salo, Ken E"
UP,418,16,4,6,0,0,0,"Baker, Dwayne M"
UP,480,12,18,2,0,0,0,"Deal, Brian M"
