CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACCY,505,74,19,1,0,0,1,"Hutchens, Matthew"
ACCY,505,69,27,0,0,0,1,"Hutchens, Matthew"
ACCY,505,17,17,1,0,0,0,"Chatterton, Angel"
ACCY,510,10,22,5,0,0,1,"Steward, Cynthia G"
ACCY,510,17,14,0,0,0,0,"Hepp, John"
ACCY,510,19,16,0,0,0,0,"Hepp, John"
ACCY,510,16,21,2,0,0,0,"Steward, Cynthia G"
ACCY,512,27,10,0,0,0,0,"Du, Fei"
ACCY,512,33,5,0,0,0,0,"Du, Fei"
ACCY,512,23,10,0,0,0,0,"Du, Fei"
ACCY,515,13,17,0,0,0,0,"Zhou, Yuepin"
ACCY,515,7,24,0,0,0,0,"Zhou, Yuepin"
ACCY,515,15,15,0,0,0,0,"Zhou, Yuepin"
ACCY,517,15,14,0,0,0,1,"Ibrahim, Adel Nematallah"
ACCY,517,17,13,0,0,1,0,"Ibrahim, Adel Nematallah"
ACCY,518,40,1,0,0,0,0,"Nekrasz, Frank"
ACCY,551,7,15,0,0,0,0,"Sternburg, Thomas"
ACCY,556,18,5,1,0,0,0,"Holder, Daniel E"
ACCY,556,16,9,0,0,0,0,"Holder, Daniel E"
ACCY,570,179,22,5,1,0,0,"Brunner, Robert J"
ACE,100,5,12,4,1,1,0,"Gundersen, Lisa C"
ACE,100,9,11,3,0,0,0,"Gundersen, Lisa C"
ACE,100,11,10,5,0,0,0,"Gundersen, Lisa C"
ACE,100,3,11,6,1,2,0,"Gundersen, Lisa C"
ACE,100,8,6,6,2,1,0,"Gundersen, Lisa C"
ACE,100,13,8,4,1,0,0,"Gundersen, Lisa C"
ACE,161,20,1,1,0,1,0,"Fernandes Tomon, Andre"
ACE,161,14,10,0,0,0,0,"Naughton, Conner J"
ACE,161,17,6,1,1,0,0,"Lo, Alexander C"
ACE,161,22,3,1,1,0,0,"Fernandes Tomon, Andre"
ACE,161,20,5,0,0,0,0,"Lo, Alexander C"
ACE,161,20,5,0,1,0,0,"Lo, Alexander C"
ACE,161,21,3,2,0,0,0,"Lo, Alexander C"
ACE,161,18,5,1,0,0,0,"Lo, Alexander C"
ACE,161,35,9,2,2,0,0,"Parthum, Bryan M"
ACE,161,17,6,0,0,1,0,"Lo, Alexander C"
ACE,161,37,1,0,0,1,0,"Parthum, Bryan M"
ACE,161,21,1,2,1,0,0,"Li, Liqing"
ACE,161,22,3,0,0,0,0,"Li, Liqing"
ACE,210,76,52,12,6,0,0,"Christensen, Peter"
ACE,222,75,50,19,4,3,1,"Stoddard, Paul B"
ACE,240,81,54,27,5,5,0,"Stoddard, Paul B"
ACE,240,132,16,2,0,1,1,"Lemoine, Craig"
ACE,251,74,65,18,4,2,0,"Michelson, Hope C"
ACE,261,55,23,5,3,1,0,"Gundersen, Lisa C"
ACE,306,18,11,5,3,0,0,"Endres, A B"
ACE,335,22,8,1,0,0,0,"Ellison, Brenna"
ACE,341,14,10,0,0,1,0,"Allen, Sharon C"
ACE,341,24,2,0,0,0,0,"Finnegan, Ann B"
ACE,345,69,51,6,0,0,0,"Paulson, Nicholas D"
ACE,346,35,23,4,1,0,0,"Breen, John"
ACE,398,51,0,1,0,0,0,"Lemoine, Craig"
ACE,406,14,9,5,0,0,0,"Endres, A B"
ACE,411,19,21,0,0,3,0,"Baylis, Katherine R"
ACE,427,26,10,0,0,1,0,"Mallory, Mindy L"
ACE,427,23,27,10,0,3,0,"Mallory, Mindy L"
ACE,428,16,21,2,0,0,0,"Robe, Michel A"
ACE,432,17,4,0,0,0,0,"Kuethe, Todd H"
ACE,435,28,41,1,0,1,0,"Scholl, Jon H"
ACE,444,31,14,0,0,0,0,"Schnitkey, Gary D"
ACE,444,26,16,4,0,0,0,"Schnitkey, Gary D"
ACE,445,28,5,0,0,0,0,"Lemoine, Craig"
ACE,455,41,9,0,0,1,0,"Baylis, Katherine R"
ACE,499,12,12,3,0,0,0,"Martin, Denise"
ACE,562,18,6,0,0,0,0,"Crost, Benjamin"
ACE,564,22,6,0,0,0,0,"Crost, Benjamin"
ACES,101,30,2,0,0,0,0,"Brooks, Jan D"
ACES,101,27,2,0,0,0,0,"Suski, Cory D"
ACES,101,22,1,0,0,0,0,"Brooks, Jan D"
ACES,101,25,3,0,0,1,0,"Allen, Crystal A"
ACES,101,18,4,0,0,0,0,"Burak, Steven"
ACES,101,29,2,0,0,0,0,"Breen, John"
ACES,101,21,2,0,0,0,0,"Milashoski, William J"
ACES,101,22,1,2,0,0,0,"Allen, Crystal A"
ACES,101,20,4,0,0,0,0,"Suski, Cory D"
ACES,101,20,2,1,2,0,0,"Emmert, Jason L"
ACES,179,8,11,0,1,3,0,"Reid, Debra A"
ACES,179,6,12,2,2,1,0,"Reid, Debra A"
ACES,199,65,13,7,4,0,1,"Smist, Jennifer A"
ADV,150,53,6,0,0,0,0,"Hall, Steven R"
ADV,150,227,44,12,7,4,1,"Hall, Steven R"
ADV,281,12,28,12,2,1,0,"Vargas, Patrick T"
ADV,283,49,6,0,0,0,0,"Raquel, Steve A"
ADV,283,47,8,0,0,0,0,"Raquel, Steve A"
ADV,283,47,3,0,0,0,0,"Raquel, Steve A"
ADV,284,30,20,1,0,0,0,"Duff, Brittany"
ADV,284,33,16,3,0,0,0,"Yao, Jiachen"
ADV,284,26,18,3,0,0,0,"Ahn, Regina"
ADV,305,55,11,7,1,2,0,"Yao, Mike Z"
ADV,310,43,54,19,3,1,0,"Wirtz, John"
ADV,311,18,20,0,0,1,0,"Chambers, Jason P"
ADV,390,31,84,24,3,0,0,"Sheldon, Peter S"
ADV,393,67,14,0,0,0,0,"Nelson, Michelle R"
ADV,409,41,4,0,0,1,0,"Raquel, Steve A"
ADV,410,28,26,4,0,0,0,"Oh, Sanghwa"
ADV,460,30,21,4,1,0,0,"Ham, Chang Dae"
ADV,460,34,15,5,1,0,0,"Ham, Chang Dae"
ADV,483,22,25,6,1,0,0,"Sar, Sela"
ADV,483,21,29,2,1,0,0,"Taneja, Harsh"
ADV,498,25,2,0,0,0,0,"Meron, Shachar"
ADV,498,25,3,0,0,0,0,"Meron, Shachar"
ADV,498,17,4,0,0,0,0,"Meron, Shachar"
AE,100,47,8,1,1,0,0,"Woodard, Brian S"
AE,100,20,4,1,0,1,0,"Degenhardt, David A"
AE,100,36,13,1,1,0,0,"Mehta, Neil A"
AE,199,29,4,1,2,3,0,"Laystrom-Woodar, Julia K"
AE,199,29,6,2,0,1,0,"Laystrom-Woodar, Julia K"
AE,199,30,5,1,0,0,0,"Woodard, Brian S"
AE,202,21,20,3,1,4,0,"Tran, Huy T"
AE,311,23,28,16,6,0,1,"Dutton, J C"
AE,321,22,12,19,3,12,0,"Chasiotis, Ioannis"
AE,323,17,16,5,3,5,0,"Chew, Huck Beng"
AE,352,19,16,7,4,1,2,"Langbort, Cedric"
AE,353,46,11,1,4,3,1,"Bretl, Timothy W"
AE,402,17,26,11,3,1,1,"Conway, Bruce A"
AE,416,22,24,6,0,1,0,"Selig, Michael S"
AE,433,21,59,28,9,0,0,"Rovey, Joshua L"
AE,442,20,26,23,4,2,0,"Merret, Jason M"
AE,442,17,35,7,1,0,1,"Lembeck, Michael F"
AE,460,69,55,2,0,0,0,"Woodard, Brian S"
AE,483,99,18,2,0,1,0,"Gao, Grace X"
AFRO,100,14,9,3,4,1,0,"Bailey, Ronald W"
AFRO,100,15,11,5,3,0,0,"Bailey, Ronald W"
AFRO,132,16,2,5,1,1,0,"Meyers, John P"
AFRO,228,23,3,0,0,2,0,"Meyers, John P"
AFRO,411,17,4,5,1,1,0,"Neville, Helen A"
AFST,210,17,13,4,0,1,0,"Basu, Manisha"
AGCM,110,17,5,3,1,0,0,"Cupps-Miller, Heather A"
AGCM,220,12,4,2,2,1,0,"Cupps-Miller, Heather A"
AGED,230,58,17,3,2,2,0,"Keating, Kari H"
AGED,260,112,36,20,1,1,0,"Emmert, Jason L"
AGED,280,20,4,1,2,1,0,"Korte, Debra S"
AGED,380,46,17,6,2,1,0,"Collins, Jasmine D"
AGED,480,28,4,0,0,0,0,"Keating, Kari H"
AGED,499,31,8,1,0,0,1,"Korte, Debra S"
AHS,199,24,3,1,0,0,0,"Carter, April L"
AHS,494,19,2,0,0,0,0,"Thompson, Marc"
AIS,101,12,15,2,0,0,0,"Soto, Silvia"
AIS,101,11,11,2,0,0,0,"Soto, Silvia"
ANSC,100,94,53,22,0,3,1,"Parrett, Douglas F"
ANSC,103,72,1,0,1,0,1,"Cobb, Alan R"
ANSC,110,13,5,2,2,0,0,"Allen, Crystal A"
ANSC,110,34,14,3,2,0,1,"Allen, Crystal A"
ANSC,206,32,6,1,0,0,0,"Kline, Kevin H"
ANSC,207,24,12,3,0,2,1,"Elliott, Alexandria F"
ANSC,207,41,9,1,1,1,0,"Lewis, Justin D"
ANSC,207,40,10,2,1,0,0,"Lewis, Justin D"
ANSC,207,36,10,4,1,1,1,"Elliott, Alexandria F"
ANSC,207,35,13,2,0,0,0,"Lewis, Justin D"
ANSC,207,36,5,4,0,1,0,"Elliott, Alexandria F"
ANSC,207,23,4,1,0,0,0,"Myers, Kayla A"
ANSC,221,33,48,43,17,7,0,"Beever, Jonathan E"
ANSC,222,32,61,43,14,16,0,"Wheeler, Matthew B"
ANSC,250,228,48,18,5,3,1,"Albert, Sarah D"
ANSC,251,18,21,7,1,1,1,"Steelman, Andrew J"
ANSC,298,70,8,3,3,0,0,"Jones-Hamlow, Katelyn A"
ANSC,305,22,10,0,0,1,1,"Albert, Sarah D"
ANSC,307,20,35,11,2,0,0,"Fischer-Brown, Amy E"
ANSC,350,25,14,8,0,0,1,"Ridlon, Jason M"
ANSC,370,29,21,10,2,2,1,"Fischer-Brown, Amy E"
ANSC,398,31,0,0,1,1,0,"Albert, Sarah D"
ANSC,398,18,3,0,0,0,0,"Fischer-Brown, Amy E"
ANSC,401,40,9,0,1,0,0,"Shike, Daniel W"
ANSC,420,14,12,4,2,0,0,"Drackley, James K"
ANSC,422,33,14,7,5,2,0,"Swanson, Kelly S"
ANSC,431,16,12,3,3,1,0,"Nowak, Romana A"
ANSC,445,33,0,0,0,1,0,"Rodriguez-Zas, Sandra L"
ANSC,452,26,12,2,0,0,1,"Dilger, Anna C"
ANSC,498,63,5,1,0,1,0,"Jones-Hamlow, Katelyn A"
ANSC,499,30,13,4,0,0,0,"Roca, Alfred L"
ANTH,101,171,118,62,24,17,0,"Kramer, Elise A"
ANTH,103,259,45,12,2,3,0,"Fuchs, Ofira"
ANTH,103,66,70,21,12,2,0,"Sohn, Agnes"
ANTH,105,24,15,7,2,6,0,"Benson, Erin"
ANTH,143,24,2,1,0,0,1,"Jelinek, Petra"
ANTH,143,410,81,41,10,24,2,"Jelinek, Petra"
ANTH,143,25,4,0,0,1,0,"Jelinek, Petra"
ANTH,143,18,3,3,0,1,0,"Jelinek, Petra"
ANTH,143,17,3,2,0,1,0,"Jelinek, Petra"
ANTH,143,15,8,2,0,1,0,"Jelinek, Petra"
ANTH,143,12,6,4,2,1,0,"Jelinek, Petra"
ANTH,143,14,4,3,0,1,0,"Jelinek, Petra"
ANTH,143,22,4,1,1,0,0,"Jelinek, Petra"
ANTH,143,19,4,3,0,3,0,"Jelinek, Petra"
ANTH,143,22,2,2,0,0,0,"Jelinek, Petra"
ANTH,143,16,4,1,0,2,0,"Jelinek, Petra"
ANTH,143,18,3,3,1,4,0,"Jelinek, Petra"
ANTH,143,17,8,1,0,1,0,"Jelinek, Petra"
ANTH,143,15,6,2,1,1,1,"Jelinek, Petra"
ANTH,143,19,0,2,1,0,0,"Jelinek, Petra"
ANTH,143,16,5,4,0,2,0,"Jelinek, Petra"
ANTH,143,19,3,1,1,0,0,"Jelinek, Petra"
ANTH,143,20,5,1,0,2,0,"Jelinek, Petra"
ANTH,143,19,2,2,0,0,0,"Jelinek, Petra"
ANTH,143,21,1,0,1,1,0,"Jelinek, Petra"
ANTH,143,20,2,2,2,2,0,"Jelinek, Petra"
ANTH,143,22,2,1,0,0,0,"Jelinek, Petra"
ANTH,180,168,59,29,10,4,2,"Silverman, Helaine I"
ANTH,230,9,11,3,0,0,0,"Dominguez, Virginia R"
ANTH,246,380,95,27,5,10,2,"Hughes, Cris E"
ANTH,368,8,13,0,0,0,0,"Dominguez, Virginia R"
ANTH,372,23,1,0,0,0,0,"Davis, Jennifer L"
ANTH,441,21,6,0,0,0,0,"Malhi, Ripan S"
ARAB,150,25,4,1,0,1,0,"Saadah, Eman"
ARCH,171,83,32,14,2,6,1,"Dearborn, Lynne M"
ARCH,210,15,21,9,1,3,0,"Grossman, Heather E"
ARCH,231,76,22,6,3,2,0,"Deutsch, Randall"
ARCH,273,34,36,19,5,5,0,"Melgarejo De Be, Andrea L"
ARCH,341,17,32,9,2,0,0,"Strand, Richard K"
ARCH,342,13,16,9,3,1,0,"Boubekri, Mohamed"
ARCH,351,23,36,21,7,0,0,"Asem, Pouyan"
ARCH,409,14,17,5,0,0,0,"Garcia, Carolina"
ARCH,410,27,7,2,0,0,0,"Senseney, John R"
ARCH,412,9,13,5,1,0,0,"Grossman, Heather E"
ARCH,417,22,9,0,1,0,0,"Burns, Jennifer"
ARCH,423,16,7,0,0,0,0,"Anthony, Kathryn H"
ARCH,451,29,25,10,7,5,0,"Aminmansour, Abbas"
ARCH,451,11,9,9,0,0,0,"Sanabra Loewe, Marc"
ARCH,468,17,19,0,0,0,0,"Lapunzina, Alejandro"
ARCH,476,8,21,0,0,0,0,"Lapunzina, Alejandro"
ARCH,490,16,9,1,0,0,0,"Dearborn, Lynne M"
ARCH,536,42,40,6,0,0,0,"Krishnan, Sudarshan"
ARCH,577,39,50,7,0,0,1,"Stallmeyer, John C"
ART,100,21,9,5,0,2,0,"Burns, Jennifer"
ART,105,21,3,0,0,0,0,"Sethi, Simrun S"
ART,310,37,6,1,0,1,0,"Briggs, Molly C"
ARTD,101,17,2,1,1,0,0,"Doshi, Rishabh"
ARTD,201,21,0,0,0,1,0,"Sethi, Simrun S"
ARTD,218,47,10,2,1,3,0,"Mercer, Lisa"
ARTD,225,10,13,1,0,1,0,"Kendall, James W"
ARTD,225,19,6,0,0,0,0,"Raheel, Salman"
ARTD,230,29,2,0,0,0,0,"Weightman, David I"
ARTD,251,13,7,0,0,1,0,"Kwon, Linda E"
ARTD,328,51,3,1,0,2,0,"McDonagh, Deana C"
ARTD,351,20,2,0,0,0,0,"Thomas, Nekita S"
ARTD,371,18,4,0,0,0,0,"Benson, Eric"
ARTD,420,20,0,0,0,1,0,"McDonagh, Deana C"
ARTD,426,30,7,0,0,0,0,"Weightman, David I"
ARTE,202,20,1,1,0,0,0,"Lucero, Jorge"
ARTF,101,96,25,17,5,17,0,"Lucero, Jorge"
ARTF,102,18,2,1,0,0,0,"Montgomery, Jennifer"
ARTH,110,10,10,1,0,0,0,"Richter, Sarah D"
ARTH,110,12,8,1,0,0,0,"Gotway, Kirstin M"
ARTH,231,26,6,0,0,0,1,"Rosenthal, Lisa"
ARTH,242,33,33,0,0,1,0,"Romberg, Kristin"
ARTH,360,7,21,4,0,0,0,"Rosenthal, Lisa"
ARTH,403,20,5,0,0,0,0,"Burkus-Chasson, Anne"
ARTS,251,13,7,1,0,0,0,"Hammie, Patrick E"
ASRM,199,33,3,2,1,1,0,"Proksa, Corrie L"
ASRM,199,29,3,1,0,0,0,"Proksa, Corrie L"
ASRM,199,14,10,4,0,0,0,"Buysse, Klara T"
ASRM,210,20,20,18,4,4,1,"Abdikerimova, Samal"
ASRM,406,27,13,2,2,0,0,"Sowers, Richard B"
ASRM,410,48,20,5,5,0,0,"Chong, Wing Fung"
ASRM,469,7,7,7,2,0,1,"Buysse, Klara T"
ASRM,471,40,42,13,6,2,0,"Cole, Paa Kow"
ASRM,510,17,9,0,0,0,0,"Chong, Wing Fung"
ASTR,100,104,47,13,2,3,0,"Winans, Amanda"
ASTR,100,227,112,41,20,26,5,"Winans, Amanda"
ASTR,121,94,27,9,2,3,0,"Winans, Amanda"
ASTR,122,95,50,14,8,4,0,"Dunne, Bryan C"
ASTR,150,61,34,4,5,4,1,"Dunne, Bryan C"
ASTR,210,31,25,5,1,4,0,"Kemball, Athol J"
ASTR,330,240,35,3,1,2,0,"Looney, Leslie W"
ASTR,350,30,3,4,0,0,0,"Liu, Xin"
ASTR,404,3,10,10,7,4,0,"Mouschovias, Telemachos C"
ASTR,406,20,15,7,2,0,0,"Wong, Tony"
ATMS,100,110,78,9,3,2,0,"Frame, Jeffrey"
ATMS,120,419,107,27,8,6,0,"Snodgrass, Eric R"
ATMS,140,58,24,11,7,0,0,"Nesbitt, Anna"
ATMS,201,35,2,1,0,0,0,"Snodgrass, Eric R"
ATMS,301,14,6,3,0,0,0,"Jewett, Brian F"
ATMS,302,9,9,5,2,0,0,"Wang, Zhuo"
ATMS,303,7,12,6,4,0,0,"Frame, Jeffrey"
ATMS,305,11,11,1,0,0,0,"Nesbitt, Anna"
ATMS,421,19,8,3,1,1,0,"Nesbitt, Anna"
BADM,199,24,1,0,0,0,1,"Bednar, Michael K"
BADM,210,29,8,1,1,0,0,"Larson, Eric"
BADM,210,31,6,4,0,0,0,"Larson, Eric"
BADM,261,62,0,1,0,0,0,"Quarton, John E"
BADM,300,84,80,35,4,0,0,"Wright, Margaret"
BADM,300,32,18,5,0,1,0,"Wright, Margaret"
BADM,300,86,35,9,7,1,0,"Fricke, Michael R"
BADM,310,303,201,47,10,7,1,"Love, E G"
BADM,311,13,35,6,0,1,0,"Dahl, James G"
BADM,311,20,16,0,0,0,0,"Dahl, James G"
BADM,313,18,7,0,0,0,0,"Kim, Hyunsun"
BADM,314,32,11,1,0,0,0,"Dahl, James G"
BADM,320,264,50,5,0,0,0,"Wolters, Mark E"
BADM,320,298,19,1,0,0,1,"Wolters, Mark E"
BADM,321,41,4,3,0,0,0,"Gill, Shahbaz"
BADM,322,38,0,0,0,1,0,"Kim, Myoung Hee"
BADM,322,24,13,0,0,0,0,"Fang, Er"
BADM,322,21,3,1,0,0,0,"Kim, Myoung Hee"
BADM,323,35,0,3,0,0,0,"White, Tiffany B"
BADM,324,35,4,1,0,0,0,"Liang, Hongyan"
BADM,325,22,6,0,0,0,0,"Koo, Minkyung"
BADM,325,40,2,0,0,0,0,"Koo, Minkyung"
BADM,326,27,3,5,1,0,0,"Liu, Yunchuan"
BADM,327,20,26,0,0,0,0,"Nezami, Mehdi"
BADM,329,29,8,2,0,0,0,"Mehta, Ravi P"
BADM,335,37,29,0,0,0,0,"Scott, Nehemiah"
BADM,336,37,17,0,0,0,0,"Palekar, Udatta S"
BADM,340,34,5,0,0,0,0,"Fricke, Michael R"
BADM,350,27,16,4,0,0,1,"Sachdev, Vishal"
BADM,350,29,25,2,0,0,0,"Parthasarathy, Rangarajan"
BADM,350,21,22,7,1,0,0,"Sachdev, Vishal"
BADM,350,9,13,3,3,1,0,"Parthasarathy, Rangarajan"
BADM,350,59,5,0,0,0,0,"Nelson, Matthew L"
BADM,350,10,16,1,1,0,0,"Parthasarathy, Rangarajan"
BADM,351,63,1,1,0,0,0,"Ivanov, Anton"
BADM,352,49,7,0,0,0,0,"Garimella, Aravinda"
BADM,353,29,10,0,0,0,0,"Haran, Vidya"
BADM,353,42,19,0,0,0,0,"Haran, Vidya"
BADM,356,38,12,1,0,0,0,"Kim, Sung W"
BADM,367,53,11,0,0,0,0,"Michael, Steven C"
BADM,374,20,7,0,0,0,0,"Ye, Han"
BADM,374,16,8,0,0,0,0,"Venkateswaran, Venkatasub"
BADM,374,41,1,1,0,0,0,"Liang, Hongyan"
BADM,374,30,21,1,0,0,0,"Ye, Han"
BADM,375,21,14,2,1,0,0,"Xu, Yuqian"
BADM,375,31,17,4,1,0,0,"Xu, Yuqian"
BADM,375,19,19,0,0,0,0,"Boregowda, Satish"
BADM,375,39,13,2,0,0,0,"Boregowda, Satish"
BADM,377,41,7,0,0,0,0,"Boregowda, Satish"
BADM,378,12,19,4,2,0,0,"Scott, Nehemiah"
BADM,380,30,1,0,0,0,1,"Martinez, Candace A"
BADM,380,32,3,0,0,0,0,"Martinez, Candace A"
BADM,380,31,5,1,0,0,0,"Martinez, Candace A"
BADM,381,52,2,0,0,0,0,"Yao, Kun"
BADM,382,25,4,0,0,0,0,"Oh, Hyewon"
BADM,403,41,1,1,0,0,0,"Wright, Margaret"
BADM,445,21,6,1,0,0,0,"Kurtz, Jeffrey M"
BADM,446,24,2,0,0,0,0,"Michael, Steven C"
BADM,449,19,15,3,0,0,0,"Kim, June-Young"
BADM,449,35,5,0,0,0,0,"Schijven, Mario P"
