CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ADV,284,12,9,6,0,0,0,"Duff, Brittany"
ADV,284,16,8,2,0,0,0,"Duff, Brittany"
ADV,284,15,7,4,1,0,0,"Duff, Brittany"
ADV,284,19,3,4,0,0,0,"Duff, Brittany"
ADV,290,35,9,3,2,1,1,"Wilson, Carrie A"
ADV,290,13,5,5,0,1,0,"Warren, Stephen M"
ADV,305,52,5,0,1,2,0,"Fisher, Jacob T"
ADV,310,55,26,8,4,2,0,"Wilson, Carrie A"
ADV,311,5,14,3,3,2,0,"Chambers, Jason P"
ADV,320,50,11,5,6,5,1,"Clifton, Dionne J"
ADV,370,78,22,9,6,15,0,"Clifton, Dionne J"
ADV,390,42,54,16,1,1,0,"Sheldon, Peter S"
ADV,393,30,14,10,1,2,0,"Nelson, Michelle R"
ADV,409,40,2,0,0,1,1,"Kasdan, Terry P"
ADV,460,21,4,1,0,1,0,"Maslowska, Ewa H"
ADV,460,13,12,3,1,0,0,"Ham, Chang Dae"
ADV,460,18,4,3,2,1,0,"Ham, Chang Dae"
ADV,460,26,5,0,0,0,0,"Maslowska, Ewa H"
ADV,483,19,12,1,0,0,0,"Wise, Kevin R"
ADV,483,17,15,1,0,0,0,"Wise, Kevin R"
ADV,483,12,17,2,1,0,0,"Hu, Xiaohan"
ADV,498,27,1,0,0,0,0,"Meron, Shachar"
ADV,498,22,5,0,0,0,0,"Meron, Shachar"
ADV,498,21,4,1,0,0,0,"Meron, Shachar"
AE,100,74,7,3,1,0,0,"Zahedi Mehr, Negar"
AE,100,70,8,5,0,0,0,"Saxton-Fox, Theresa A"
AE,140,29,7,0,2,1,0,"Laystrom-Woodar, Julia K"
AE,140,27,8,2,0,2,0,"Laystrom-Woodar, Julia K"
AE,199,23,1,0,0,0,0,"Merret, Jason M"
AE,199,26,0,1,1,0,0,"Woodard, Brian S"
AE,202,21,13,4,1,4,1,"Tran, Huy T"
AE,311,54,33,13,4,4,1,"Goza, Andres J"
AE,321,24,42,20,3,8,0,"Lambros, John"
AE,323,15,12,7,4,3,0,"Chew, Huck Beng"
AE,352,81,11,1,0,0,0,"Eggl, Siegfried"
AE,353,22,6,6,2,4,0,"Ornik, Melkior"
AE,402,55,7,5,0,1,0,"Woollands, Robyn M"
AE,416,18,16,7,1,0,0,"Ansell, Phillip J"
AE,433,83,24,6,2,0,0,"Rovey, Joshua L"
AE,442,11,21,10,5,1,0,"Merret, Jason M"
AE,442,25,45,10,1,0,0,"Lembeck, Michael F"
AE,460,69,43,12,0,0,0,"Woodard, Brian S"
AE,483,111,8,2,2,0,0,"Bretl, Timothy W"
AE,498,28,7,1,1,0,0,"Bodony, Daniel J"
AE,498,10,13,3,0,0,0,"Panerai, Francesco"
AE,598,21,6,1,0,0,0,"Putnam, Zachary R"
AFRO,100,54,12,10,0,2,1,"McMillion, Desiree Y"
AFRO,101,9,5,4,2,5,0,"Cha-Jua, Sundiata"
AFRO,101,8,12,2,1,3,0,"Cha-Jua, Sundiata"
AFRO,132,53,37,10,4,9,1,"Meyers, John P"
AFRO,226,19,4,0,1,0,2,"McMillion, Desiree Y"
AFRO,243,17,7,0,1,0,0,"Bowen, Merle L"
AFRO,383,18,10,0,2,0,1,"McDuffie, Erik S"
AFRO,411,22,5,2,1,0,0,"Neville, Helen A"
AGCM,220,30,4,0,0,2,0,"Roberts, Owen A"
AHS,125,42,4,0,1,1,0,"Pulley, Tonya M"
AHS,199,35,4,2,0,1,0,"Carter, April L"
AHS,199,19,3,1,0,1,0,"Carter, April L"
AHS,494,21,0,0,0,5,0,"Thompson, Marc"
AIS,101,20,1,1,0,0,0,"Hoffman, Austin D"
AIS,101,21,3,0,0,0,0,"Ridgway, Morgan L"
AIS,101,21,4,0,0,0,0,"Hoffman, Austin D"
AIS,101,18,4,0,0,0,0,"Ridgway, Morgan L"
AIS,265,10,6,3,0,2,1,"Rymhs, Deena M"
ALEC,110,44,1,0,0,1,0,"Ochs, Gary A"
ALEC,451,22,2,1,0,0,0,"Smist, Jennifer A"
ANSC,100,62,23,19,1,1,2,"Parrett, Douglas F"
ANSC,100,43,36,18,2,0,0,"Parrett, Douglas F"
ANSC,103,78,4,2,1,0,0,"Parsons, Carl M"
ANSC,110,27,8,0,0,0,1,"Allen, Crystal A"
ANSC,205,241,36,8,7,9,0,"Emmert, Jason L"
ANSC,206,33,11,0,0,0,1,"Kline, Kevin H"
ANSC,207,23,5,4,2,4,0,"Fischer-Brown, Amy E"
ANSC,207,20,11,1,4,2,0,"Fischer-Brown, Amy E"
ANSC,207,27,6,2,2,2,0,"Fischer-Brown, Amy E"
ANSC,207,31,7,1,1,1,0,"Fischer-Brown, Amy E"
ANSC,207,25,8,2,0,5,0,"Fischer-Brown, Amy E"
ANSC,207,22,8,2,3,1,0,"Fischer-Brown, Amy E"
ANSC,210,66,13,5,0,1,0,"Klehm, Brandon J"
ANSC,221,82,31,28,6,11,1,"McKim, Daniel B"
ANSC,222,16,34,37,29,28,2,"Dean, Matthew J"
ANSC,250,143,24,10,1,3,1,"Richardson, Sarah D"
ANSC,250,132,24,14,3,10,1,"Richardson, Sarah D"
ANSC,251,17,28,13,2,1,0,"Steelman, Andrew J"
ANSC,255,16,4,1,0,0,0,"Shike, Daniel W"
ANSC,256,6,8,6,5,4,3,"Hagstrom, Debra"
ANSC,298,50,8,3,2,4,0,"Jones-Hamlow, Katelyn A"
ANSC,305,60,11,6,1,1,0,"Richardson, Sarah D"
ANSC,307,24,18,6,7,5,1,"Fischer-Brown, Amy E"
ANSC,309,31,6,0,0,0,0,"Dilger, Anna C"
ANSC,350,12,15,3,1,3,0,"Ridlon, Jason M"
ANSC,398,22,3,0,0,0,0,"Fischer-Brown, Amy E"
ANSC,401,15,7,0,0,0,0,"Parrett, Douglas F"
ANSC,422,17,5,2,1,0,0,"Swanson, Kelly S"
ANSC,422,35,16,7,4,1,0,"Swanson, Kelly S"
ANSC,424,16,6,1,0,0,0,"Cattai de Godoy, Maria Re"
ANSC,424,16,9,2,0,0,0,"Cattai de Godoy, Maria Re"
ANSC,431,33,10,4,1,0,0,"Nowak, Romana A"
ANSC,445,30,3,1,0,0,0,"Rodriguez Zas, Sandra L"
ANSC,452,26,19,7,4,1,1,"Dilger, Anna C"
ANSC,498,61,9,2,0,1,1,"Schneider, Alicia M"
ANTH,101,316,84,40,27,43,4,"Ritchison, Brandon T"
ANTH,102,38,10,3,3,6,0,"Farley, Michelle"
ANTH,103,314,38,26,5,8,1,"Cox, Nicole A"
ANTH,103,328,36,6,5,1,1,"Maldonado, Korinta"
ANTH,105,30,22,1,0,2,0,"Bishop, Katelyn J"
ANTH,106,49,23,6,4,3,2,"Riggs, Erin P"
ANTH,143,196,63,21,9,22,3,"Jelinek, Petra"
ANTH,160,19,2,2,0,4,0,"Rosas, Gilberto"
ANTH,180,251,24,0,6,1,1,"Silverman, Helaine I"
ANTH,220,16,4,0,0,1,0,"Verstraete, Emma L"
ANTH,241,23,1,1,0,2,0,"Konigsberg, Lyle W"
ANTH,246,475,57,25,7,10,2,"Hughes, Cris E"
ANTH,246,452,80,28,6,19,3,"Malhi, Ripan S"
ANTH,262,29,5,0,0,0,1,"Erten, Hatice"
ANTH,278,33,4,1,0,0,1,"Lucero, Lisa J"
ANTH,347,15,7,3,1,0,0,"Konigsberg, Lyle W"
ANTH,407,17,4,0,0,0,0,"Brinkworth, Jessica F"
ANTH,498,13,6,0,1,2,0,"Jelinek, Petra"
ARAB,150,15,4,0,0,2,0,"Saadah, Eman"
ARCH,171,101,39,16,5,14,2,"Bliss, AnnaMarie R"
ARCH,210,45,71,19,5,6,1,"Grossman, Heather E"
ARCH,231,59,40,9,1,5,0,"Deutsch, Randall"
ARCH,273,61,47,11,3,7,2,"Melgarejo De Be, Andrea L"
ARCH,321,20,13,0,0,0,0,"Bollo, Christina S"
ARCH,321,25,8,6,0,1,0,"Bollo, Christina S"
ARCH,321,19,4,3,0,0,0,"Bollo, Christina S"
ARCH,412,9,10,1,1,1,0,"Grossman, Heather E"
ARCH,417,17,10,5,1,5,0,"Johnson, Tait R"
ARCH,433,32,26,19,9,7,0,"Aminmansour, Abbas"
ARCH,434,40,27,6,1,0,0,"Boubekri, Mohamed"
ARCH,536,56,18,12,0,0,0,"Krishnan, Sudarshan"
ARCH,577,47,20,8,1,1,0,"Stallmeyer, John C"
ARTD,251,12,6,1,0,2,0,"Bo-Linn, Isabel E"
ARTD,251,14,4,2,0,2,0,"Thomas, Nekita S"
ARTD,270,20,0,0,1,1,0,"Ruecker, Stanley"
ARTD,270,19,0,1,1,0,0,"Ruecker, Stanley"
ARTD,270,16,2,0,0,3,0,"Ruecker, Stanley"
ARTD,270,16,3,0,0,2,0,"Ruecker, Stanley"
ARTD,328,29,5,2,0,0,0,"Araujo de Aguia, Carlos H"
ARTD,426,41,5,1,0,0,0,"Sethi, Simrun S"
ARTD,451,18,1,3,0,0,0,"Robinson, Stacey"
ARTF,101,127,27,12,7,12,1,"Lucero, Jorge"
ARTH,241,19,8,3,1,3,0,"Romberg, Kristin"
ARTH,250,9,21,5,0,3,1,"Reitz, Erin E"
ARTH,260,33,41,26,5,3,0,"Vazquez, Oscar"
ARTJ,209,25,11,2,0,4,0,"Gunji-Ballsrud, Jennifer"
ARTJ,299,25,2,1,0,0,0,"Stirek, Lindsey L"
ARTJ,301,34,2,2,0,1,0,"Stirek, Lindsey L"
ARTS,220,26,1,0,0,0,0,"Becker, Susan E"
ASRM,101,41,0,0,0,4,0,"Serafini, Paul"
ASRM,210,22,10,5,0,0,0,"Cardinal, Timothy C"
ASRM,406,26,8,0,0,2,0,"Rosenblatt, Joseph M"
ASRM,410,31,9,2,0,2,2,"Hinkkanen, Aimo H"
ASRM,461,6,11,5,1,1,0,"Freiji, Claudia G"
ASRM,469,17,7,0,0,0,0,"Cole, Paa Kow"
ASRM,471,40,13,4,0,0,0,"Cole, Paa Kow"
ASTR,100,112,34,14,7,7,0,"Winans, Amanda"
ASTR,100,159,99,55,34,75,10,"Winans, Amanda"
ASTR,121,92,24,13,4,4,1,"Winans, Amanda"
ASTR,122,80,32,13,3,7,0,"Dunne, Bryan C"
ASTR,150,72,21,8,3,6,0,"Dunne, Bryan C"
ASTR,210,32,18,10,4,4,1,"French, Katheryn D"
ASTR,350,29,10,2,0,0,1,"Shen, Yue"
ASTR,404,26,7,4,4,0,2,"Fields, Brian D"
ASTR,406,20,12,5,2,3,2,"Wong, Tony"
ATMS,100,91,67,26,7,7,1,"Frame, Jeffrey"
ATMS,120,265,145,41,14,18,8,"Choate, Jessica J"
ATMS,140,49,26,13,4,8,0,"Sriver, Ryan"
ATMS,305,21,2,0,0,0,0,"Jewett, Brian F"
BADM,210,194,28,3,0,2,1,"Larson, Eric"
BADM,210,186,31,5,1,0,0,"Larson, Eric"
BADM,211,27,7,3,0,0,0,"Zhao, Tiancheng"
BADM,211,23,11,7,1,0,0,"Guggenheim, David R"
BADM,211,17,17,4,0,0,0,"Guggenheim, David R"
BADM,211,25,11,4,3,1,0,"Guggenheim, David R"
BADM,211,30,12,2,0,0,0,"Wu, Anqi"
BADM,211,21,15,2,0,1,0,"Khandelwal, Ashish"
BADM,211,32,9,3,0,0,0,"Khandelwal, Ashish"
BADM,211,24,11,2,1,0,0,"Bao, Ying"
BADM,261,88,1,1,0,0,0,"Koon, Samantha L"
BADM,275,26,1,0,0,0,0,"Han, Rongqing"
BADM,275,62,3,1,0,0,0,"Cockrell, Adam L"
BADM,275,44,1,2,1,1,0,"Han, Rongqing"
BADM,275,61,4,0,0,0,0,"Baddam, Swathi Reddy"
BADM,275,26,2,0,0,0,0,"Baddam, Swathi Reddy"
BADM,275,32,5,0,0,0,0,"Souyris, Sebastian"
BADM,275,43,4,0,0,0,0,"Souyris, Sebastian"
BADM,300,75,20,6,2,0,1,"Warnick, Emerson T"
BADM,300,74,13,2,2,2,1,"Warnick, Emerson T"
BADM,300,29,0,1,0,0,0,"Warnick, Emerson T"
BADM,300,243,29,11,3,5,1,"Wright, Margaret"
BADM,310,353,23,4,2,1,0,"White, Judith B"
BADM,310,262,99,20,3,3,3,"Gill, Shahbaz"
BADM,313,33,2,0,0,0,0,"Chhillar, Deepika"
BADM,314,55,8,1,0,0,0,"Ward, Sarah"
BADM,314,15,7,4,0,1,0,"Ward, Sarah"
BADM,320,198,22,2,1,3,1,"Wolters, Mark E"
BADM,320,277,20,1,1,1,0,"Wolters, Mark E"
BADM,320,321,56,9,1,5,0,"Liu, Yunchuan"
BADM,321,27,5,2,0,0,0,"Gill, Shahbaz"
BADM,322,39,1,0,0,0,0,"Kim, Myoung Hee"
BADM,322,39,1,0,0,0,0,"Kim, Myoung Hee"
BADM,323,35,0,1,0,0,0,"White, Tiffany B"
BADM,323,18,9,0,0,0,1,"White, Tiffany B"
BADM,324,40,5,0,0,1,0,"Cockrell, Adam L"
BADM,325,54,2,0,0,0,0,"Lim, Sarah"
BADM,325,27,4,0,0,0,0,"Lim, Sarah"
BADM,326,24,5,9,0,1,0,"Liu, Yunchuan"
BADM,329,31,5,0,0,0,0,"Sethi, Simrun S"
BADM,335,20,17,4,1,1,0,"Scott, Nehemiah"
BADM,336,28,3,0,0,0,0,"Mehrotra, Mili"
BADM,336,23,4,0,0,0,0,"Mehrotra, Mili"
BADM,340,19,4,0,0,1,0,"Winter, Gretchen A"
BADM,340,14,7,3,0,0,0,"Winter, Gretchen A"
BADM,350,47,6,1,0,0,0,"Subramanyam, Ramanath"
BADM,350,24,9,0,0,0,0,"Parthasarathy, Rangarajan"
BADM,350,46,3,0,0,0,0,"Nelson, Matthew L"
BADM,350,37,11,0,0,0,0,"Subramanyam, Ramanath"
BADM,351,55,10,0,0,0,0,"Ivanov, Anton"
BADM,352,44,1,0,0,0,0,"Pamuksuz, Utku"
BADM,353,47,14,2,0,0,0,"Haran, Vidya"
BADM,353,56,8,0,0,0,0,"Haran, Vidya"
BADM,356,55,4,0,0,0,0,"Nelson, Matthew L"
BADM,365,32,6,0,0,0,0,"Mehta, Ravi P"
BADM,367,64,1,0,0,0,0,"Corredor Waldro, Sandra T"
BADM,374,29,19,2,0,0,1,"Ye, Han"
BADM,375,19,22,4,1,0,0,"Moshref Javadi, Mohammad"
BADM,375,28,18,5,0,0,0,"Moshref Javadi, Mohammad"
BADM,378,21,1,0,0,0,0,"Mukherjee, Ujjal K"
BADM,378,42,0,0,0,1,0,"Mukherjee, Ujjal K"
BADM,380,48,5,2,0,0,0,"Minefee, Ishva"
BADM,380,25,8,0,0,1,0,"Minefee, Ishva"
BADM,381,25,2,0,0,0,0,"Feng, Yilang"
BADM,381,19,2,0,0,0,0,"Feng, Yilang"
BADM,446,18,8,0,0,0,0,"Graebner, Melissa E"
BADM,449,38,1,0,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,37,3,0,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,23,15,1,0,1,0,"Kim, June-Young"
BADM,449,16,19,4,0,0,0,"Kim, June-Young"
BADM,449,25,15,0,0,0,0,"Mahoney, Joseph T"
BADM,449,21,14,3,0,0,0,"Kim, June-Young"
BADM,449,32,6,1,0,0,0,"Isakova, Valerie"
BADM,449,33,4,0,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,28,11,1,0,0,0,"Schijven, Mario P"
BADM,449,35,5,0,0,0,0,"Schijven, Mario P"
BADM,453,53,1,0,0,0,0,"Ivanov, Anton"
BADM,458,18,13,1,0,0,1,"Kertcher, Zack"
BADM,460,59,5,0,0,0,0,"Wang, Yixin"
BADM,502,34,2,0,0,0,0,"Baddam, Swathi Reddy"
BADM,502,31,3,0,0,0,0,"Baddam, Swathi Reddy"
BADM,508,33,14,0,0,0,0,"Kraatz, Matthew S"
BADM,508,1049,87,18,7,10,2,"Loyd, Denise L"
BADM,508,21,14,0,0,0,0,"Boynton, Dylan"
BADM,508,19,14,0,0,0,0,"Boynton, Dylan"
BADM,508,60,4,0,0,5,0,"Loyd, Denise L"
BADM,508,35,14,1,0,0,0,"Kraatz, Matthew S"
BADM,509,978,166,30,9,39,8,"Bednar, Michael K"
BADM,509,65,14,2,1,4,0,"Bednar, Michael K"
BADM,513,32,1,0,0,0,0,"Noonan, James R"
BADM,514,25,3,0,0,0,0,"Love, E G"
BADM,520,28,15,0,0,0,0,"Noel, Hayden N"
BADM,520,865,201,16,7,1,1,"Noel, Hayden N"
BADM,520,26,14,0,0,0,0,"Noel, Hayden N"
BADM,520,20,12,0,0,0,0,"Noel, Hayden N"
BADM,520,35,10,0,0,2,0,"Noel, Hayden N"
BADM,520,43,11,0,0,0,0,"Noel, Hayden N"
BADM,540,95,3,1,0,0,0,"Parthasarathy, Rangarajan"
BADM,550,15,9,0,0,1,0,"Kertcher, Zack"
