CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ADV,281,23,5,1,0,0,0,"Ren, Yilin"
ADV,281,17,5,4,0,4,0,"Ren, Yilin"
ADV,281,21,5,4,0,0,0,"Hamilton, Kristy A"
ADV,283,36,2,0,0,0,0,"Hitchon, Jacqueline C"
ADV,283,29,5,2,0,0,0,"Hitchon, Jacqueline C"
ADV,283,29,5,0,0,0,0,"Hu, Xiaohan"
ADV,284,21,7,1,0,0,0,"Pham, Giang V"
ADV,284,24,4,2,0,0,0,"Pham, Giang V"
ADV,284,16,9,1,1,2,0,"Liu, Weizi"
ADV,284,22,6,0,1,1,0,"Liu, Weizi"
ADV,290,38,0,0,0,1,0,"Raquel, Steve A"
ADV,310,24,10,3,1,4,0,"Wirtz, John"
ADV,311,25,23,1,0,0,0,"Chambers, Jason P"
ADV,312,9,13,4,0,1,0,"Chambers, Jason P"
ADV,320,65,26,11,0,2,0,"Clifton, Dionne J"
ADV,350,28,1,0,0,0,0,"Peacock, Marisa C"
ADV,370,91,15,8,3,1,0,"Clifton, Dionne J"
ADV,390,29,32,21,0,0,0,"Sheldon, Peter S"
ADV,409,31,2,0,1,1,0,"Raquel, Steve A"
ADV,410,27,4,1,0,0,0,"Oh, Sanghwa"
ADV,460,35,10,3,0,0,0,"Chung, Un Chae"
ADV,460,31,15,2,1,0,0,"Maslowska, Ewa H"
ADV,483,15,31,3,0,0,0,"Sar, Sela"
ADV,483,13,34,2,1,0,0,"Sar, Sela"
ADV,483,25,6,2,0,0,0,"Taneja, Harsh"
ADV,490,33,1,0,0,0,0,"Su, Leona Yi-Fan"
ADV,498,24,2,0,0,0,0,"Meron, Shachar"
ADV,498,25,3,0,0,0,0,"Meron, Shachar"
AE,199,16,8,1,1,0,0,"Woodard, Brian S"
AE,199,25,7,0,0,0,0,"Woodard, Brian S"
AE,311,18,5,5,1,2,0,"Villafane Roca, Laura"
AE,312,49,15,6,4,0,0,"Bodony, Daniel J"
AE,321,16,21,4,2,1,0,"Chew, Huck Beng"
AE,323,27,39,6,1,1,0,"Bichara Vieira, Renato"
AE,352,19,16,12,1,3,0,"Langbort, Cedric"
AE,353,21,23,11,2,2,0,"Bretl, Timothy W"
AE,370,56,34,9,4,2,0,"Goza, Andres J"
AE,403,13,13,2,0,0,0,"Chilan, Christian M"
AE,410,17,8,2,3,0,0,"Panesi, Marco"
AE,419,16,18,2,0,0,0,"Panerai, Francesco"
AE,443,31,19,0,0,0,0,"Merret, Jason M"
AE,461,83,11,4,0,0,0,"Chasiotis, Ioannis"
AFRO,100,70,7,1,0,2,0,"McMillion, Desiree Y"
AFRO,101,6,17,1,1,1,0,"McDuffie, Erik S"
AFRO,101,8,13,1,0,1,0,"McDuffie, Erik S"
AFRO,103,20,9,0,0,0,0,"McDuffie, Erik S"
AFRO,132,22,4,3,0,0,0,"Meyers, John P"
AFRO,224,22,4,0,0,0,0,"Smith, Bobby J"
AFRO,228,25,0,3,0,0,0,"Meyers, John P"
AFRO,243,17,6,0,0,0,0,"Bowen, Merle L"
AGCM,220,28,8,4,0,0,0,"Cupps-Miller, Heather A"
AGCM,230,13,9,2,0,0,0,"Cupps-Miller, Heather A"
AGCM,315,15,7,0,0,0,0,"Koon, Samantha L"
AIS,101,16,9,2,0,0,0,"Soto, Silvia"
AIS,101,25,1,0,0,0,0,"Escobar, Raquel"
AIS,101,19,4,1,0,1,0,"Soto, Silvia"
AIS,101,18,4,4,0,0,0,"Soto, Silvia"
AIS,285,23,1,0,0,1,0,"Maldonado, Korinta"
ANSC,100,18,3,3,0,0,0,"Parrett, Douglas F"
ANSC,101,171,36,6,0,2,0,"Dilger, Anna C"
ANSC,103,73,1,0,0,0,0,"Emmert, Jason L"
ANSC,110,22,3,1,1,3,0,"Allen, Crystal A"
ANSC,205,53,6,4,1,0,0,"Parsons, Carl M"
ANSC,207,17,8,2,2,2,0,"Hadden, Lauren E"
ANSC,207,17,6,3,1,0,0,"Hadden, Lauren E"
ANSC,207,14,10,4,1,1,0,"Hadden, Lauren E"
ANSC,207,17,6,2,2,2,0,"Frey, Katherine L"
ANSC,207,16,10,4,1,1,0,"Frey, Katherine L"
ANSC,207,19,9,2,1,0,0,"Frey, Katherine L"
ANSC,207,24,6,1,0,2,0,"Frey, Katherine L"
ANSC,210,13,9,2,1,6,0,"Klehm, Brandon J"
ANSC,223,51,72,23,3,2,0,"Dilger, Ryan N"
ANSC,224,41,58,34,8,2,0,"Miller, David J"
ANSC,250,252,41,18,7,4,0,"Richardson, Sarah D"
ANSC,256,11,4,7,1,7,0,"Hagstrom, Debra"
ANSC,298,61,8,3,0,0,0,"Jones-Hamlow, Katelyn A"
ANSC,305,42,7,0,0,0,0,"Richardson, Sarah D"
ANSC,306,29,2,0,0,0,0,"Kline, Kevin H"
ANSC,363,46,4,1,0,0,0,"Emmert, Jason L"
ANSC,370,47,23,9,4,2,0,"Fischer-Brown, Amy E"
ANSC,407,22,6,3,1,0,0,"Fischer-Brown, Amy E"
ANSC,409,34,10,3,0,0,0,"Harsh, Bailey N"
ANSC,424,21,14,3,0,0,0,"Cattai de Godoy, Maria Re"
ANSC,438,50,2,2,0,0,0,"Hurley, Walter L"
ANSC,446,16,13,0,0,0,0,"Roca, Alfred L"
ANSC,450,18,25,20,11,6,0,"Steelman, Andrew J"
ANSC,498,60,7,2,3,0,0,"Schneider, Alicia M"
ANSC,499,14,10,1,1,0,0,"Roca, Alfred L"
ANSC,520,16,13,0,1,0,0,"Stein, Hans-Henrik"
ANTH,101,52,24,9,11,8,0,"Ritchison, Brandon T"
ANTH,103,603,56,20,0,0,0,"Smalls, Krystal A"
ANTH,105,11,10,2,1,1,0,"Symanski, Luis Claudio"
ANTH,106,88,1,2,0,0,0,"Arjona, Jamie M"
ANTH,175,19,0,2,0,1,0,"Silverman, Helaine I"
ANTH,182,17,4,3,0,0,0,"Quinones-Rivera, Maritza"
ANTH,246,409,81,46,12,28,0,"Malhi, Ripan S"
ANTH,246,516,50,5,2,0,3,"Hughes, Cris E"
ANTH,278,31,1,0,0,0,0,"Lucero, Lisa J"
ARAB,150,23,5,1,0,5,0,"Saadah, Eman"
ARAB,404,19,2,0,0,0,0,"Abdulla, Wafa S"
ARCH,172,92,25,8,3,4,0,"Brakke, Aaron P"
ARCH,232,66,29,8,3,2,0,"Aminmansour, Abbas"
ARCH,274,27,56,11,2,6,0,"Yi, Yun Kyu"
ARCH,407,17,5,0,1,0,0,"Grossman, Heather E"
ARCH,409,24,11,0,0,0,0,"Marin Vega, Celia"
ARCH,416,16,16,3,0,0,0,"Johnson, Tait R"
ARCH,435,32,25,12,5,2,0,"Krishnan, Sudarshan"
ARCH,452,43,13,8,3,2,0,"Aminmansour, Abbas"
ARCH,452,13,9,2,0,0,0,"Kansler, Jeffrey C"
ARCH,468,36,4,0,0,0,0,"Lapunzina, Alejandro"
ARCH,475,10,14,0,0,0,0,"Lapunzina, Alejandro"
ARCH,501,41,16,1,0,0,0,"Deutsch, Randall"
ARCH,517,54,5,0,0,0,0,"Bross, Benjamin A"
ARCH,537,13,5,3,0,0,0,"Boubekri, Mohamed"
ART,310,41,5,1,1,0,0,"Briggs, Molly C"
ARTD,218,24,2,0,0,0,0,"Mercer, Lisa"
ARTD,218,22,3,3,0,0,0,"Mercer, Lisa"
ARTD,302,19,2,1,0,0,0,"Salamanca Garci, Juan M"
ARTD,326,40,21,0,1,0,0,"Bullock, William C"
ARTD,333,15,6,0,1,0,0,"Thomas, Nekita S"
ARTD,448,35,17,4,1,0,0,"Kendall, James W"
ARTD,471,23,7,0,0,0,0,"Sibrian Mai, Angelica A"
ARTD,471,18,10,0,0,0,0,"Benson, Eric"
ARTD,499,18,3,0,0,0,0,"Ruecker, Stanley"
ARTE,101,115,31,15,6,5,0,"Lucero, Jorge"
ARTH,240,11,17,0,0,0,0,"O'Brien, David J"
ARTH,241,24,12,3,0,0,0,"Romberg, Kristin"
ARTH,260,24,41,4,1,3,0,"Vazquez, Oscar"
ARTH,299,27,4,1,0,0,0,"Forde, Jamie"
ARTH,299,13,16,1,0,1,0,"Reitz, Erin E"
ARTH,403,16,6,1,0,0,0,"Burkus-Chasson, Anne"
ASRM,210,51,10,0,1,0,0,"Cole, Paa Kow"
ASRM,409,44,17,5,0,1,0,"Song, Renming"
ASRM,410,33,18,6,1,0,0,"Chen, Xiaowei"
ASRM,461,43,18,0,0,0,0,"Cole, Paa Kow"
ASRM,472,23,9,1,0,0,0,"Buysse, Klara T"
ASTR,100,62,19,5,5,4,0,"Winans, Amanda"
ASTR,100,292,117,36,5,22,0,"Winans, Amanda"
ASTR,121,82,32,11,5,6,0,"Winans, Amanda"
ASTR,122,129,26,11,2,4,0,"Dunne, Bryan C"
ASTR,210,40,17,8,6,2,0,"Kemball, Athol J"
ASTR,310,17,6,12,0,1,0,"Ricker, Paul M"
ASTR,330,189,26,3,0,2,0,"Dunne, Bryan C"
ASTR,405,18,13,9,4,5,0,"Wong, Tony"
ASTR,414,18,4,2,4,0,0,"Shen, Yue"
ATMS,100,37,21,9,2,2,0,"Gray, Kevin T"
ATMS,120,237,153,57,11,13,0,"Choate, Jessica J"
ATMS,140,39,6,12,0,0,0,"Nesbitt, Anna"
ATMS,304,16,8,4,0,1,0,"Riemer, Nicole"
ATMS,305,18,4,1,1,0,0,"Jewett, Brian F"
ATMS,313,10,10,1,2,0,0,"Frame, Jeffrey"
ATMS,314,4,8,11,0,0,0,"Frame, Jeffrey"
BADM,199,23,2,0,0,0,0,"Metzger, Robert L"
BADM,210,120,58,25,0,5,0,"Larson, Eric"
BADM,211,34,10,1,0,0,0,"Ahsen, Mehmet E"
BADM,211,39,5,1,0,0,0,"Ahsen, Mehmet E"
BADM,211,17,6,3,0,0,0,"Ahsen, Mehmet E"
BADM,211,35,7,0,0,0,0,"Virudachalam, Vanitha"
BADM,211,30,10,3,0,0,0,"Virudachalam, Vanitha"
BADM,211,32,8,1,1,1,0,"Virudachalam, Vanitha"
BADM,211,24,15,1,0,0,0,"Guggenheim, David R"
BADM,211,27,16,1,0,0,0,"Guggenheim, David R"
BADM,211,29,12,2,0,0,0,"Wu, Anqi"
BADM,211,26,13,2,0,0,0,"Guggenheim, David R"
BADM,211,31,10,2,0,0,0,"Sachdev, Vishal"
BADM,211,23,17,1,0,0,0,"Sachdev, Vishal"
BADM,211,27,12,1,0,0,0,"Guggenheim, David R"
BADM,300,129,24,6,3,2,0,"Warnick, Emerson T"
BADM,300,126,5,1,0,0,0,"Wright, Margaret"
BADM,310,205,12,7,2,1,0,"White, Judith B"
BADM,310,278,95,11,1,2,0,"Gill, Shahbaz"
BADM,311,37,3,0,0,0,0,"Yang, Shiyu"
BADM,312,29,13,0,0,1,0,"Love, E G"
BADM,313,33,4,3,0,0,0,"Bruce, Joshua R"
BADM,314,38,22,1,4,0,0,"Yates, Miriam"
BADM,320,358,29,6,1,1,0,"Gill, Shahbaz"
BADM,322,39,1,0,0,0,0,"Kim, Myoung Hee"
BADM,322,35,4,0,0,0,0,"Kim, Myoung Hee"
BADM,323,39,12,3,0,0,0,"Shavitt, Sharon"
BADM,323,18,20,3,0,0,0,"Shavitt, Sharon"
BADM,324,57,6,1,0,0,0,"Liang, Hongyan"
BADM,325,40,3,0,0,0,0,"Rindfleisch, Aric P"
BADM,325,25,1,0,1,0,0,"Koo, Minkyung"
BADM,326,21,7,1,0,1,0,"Liu, Yunchuan"
BADM,327,21,4,0,0,0,0,"Noel, Hayden N"
BADM,329,33,3,0,0,0,0,"Sethi, Simrun S"
BADM,335,12,10,1,0,0,0,"Scott, Nehemiah"
BADM,337,55,2,0,0,0,0,"Mehrotra, Mili"
BADM,340,28,2,1,0,1,0,"Barbeau, Aimee"
BADM,340,34,1,4,0,1,0,"Barbeau, Aimee"
BADM,350,64,1,0,0,0,0,"Nelson, Matthew L"
BADM,350,52,3,1,0,0,0,"Subramanyam, Ramanath"
BADM,350,24,2,0,0,0,0,"Subramanyam, Ramanath"
BADM,350,2,15,4,2,0,0,"Parthasarathy, Rangarajan"
BADM,351,63,2,0,0,0,0,"Pamuksuz, Utku"
BADM,352,43,1,0,0,0,0,"Pamuksuz, Utku"
BADM,352,29,5,1,0,0,0,"Garimella, Aravinda"
BADM,352,50,10,0,0,0,0,"Garimella, Aravinda"
BADM,353,24,7,1,0,0,0,"Haran, Vidya"
BADM,353,53,7,5,1,0,0,"Haran, Vidya"
BADM,356,31,13,1,0,0,0,"Khandelwal, Ashish"
BADM,359,40,4,0,0,0,0,"Somaya, Deepak"
BADM,374,19,2,1,0,0,0,"Seshadri, Sridhar"
BADM,374,30,8,2,1,1,0,"Liang, Hongyan"
BADM,375,28,2,1,0,0,0,"Cockrell, Adam L"
BADM,375,60,3,2,1,0,0,"Cockrell, Adam L"
BADM,378,11,9,3,0,1,0,"Scott, Nehemiah"
BADM,378,13,7,2,1,0,0,"Scott, Nehemiah"
BADM,379,21,6,0,0,0,0,"Anand, Gopesh J"
BADM,380,19,1,0,1,0,0,"Clougherty, Joseph A"
BADM,381,49,6,0,1,0,0,"Martinez, Candace A"
BADM,381,30,1,0,0,0,0,"Xu, Mingrui"
BADM,382,30,2,1,0,0,0,"Oh, Hyewon"
BADM,395,20,1,0,0,0,0,"Parthasarathy, Rangarajan"
BADM,403,41,8,1,0,0,0,"Wright, Margaret"
BADM,449,38,2,0,0,0,0,"Sakhartov, Arkadiy V"
BADM,449,8,26,2,1,0,0,"Kim, June-Young"
BADM,449,17,14,0,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,36,3,1,0,0,0,"Sakhartov, Arkadiy V"
BADM,449,30,8,0,0,0,0,"Shah, Sonali K"
BADM,449,39,1,0,0,0,0,"Sakhartov, Arkadiy V"
BADM,449,32,7,0,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,26,9,3,0,0,0,"Shah, Sonali K"
BADM,449,23,15,0,0,1,0,"Kim, June-Young"
BADM,449,27,10,1,1,0,0,"Chattopadhyay, Shinjinee"
BADM,508,791,125,11,1,5,3,"Loyd, Denise L"
BADM,508,59,7,0,0,1,1,"Loyd, Denise L"
BADM,509,567,80,7,3,6,4,"Bednar, Michael K"
BADM,509,86,14,2,1,3,2,"Bednar, Michael K"
BADM,520,171,40,8,1,1,0,"Noel, Hayden N"
BADM,521,28,12,1,0,0,0,"Rindfleisch, Aric P"
BADM,524,20,2,2,0,0,0,"Liu, Yunchuan"
BADM,543,20,2,1,0,0,0,"Somaya, Deepak"
BADM,544,363,159,16,0,2,1,"Somaya, Deepak"
BADM,544,15,6,0,0,0,0,"Graebner, Melissa E"
BADM,544,19,5,1,0,0,2,"Somaya, Deepak"
BADM,550,46,10,0,0,0,0,"Kurtz, Jeffrey M"
BADM,555,22,5,0,0,0,0,"Haran, Vidya"
BADM,564,17,8,0,0,0,0,"Anand, Gopesh J"
BADM,566,26,0,0,0,1,0,"Mukherjee, Ujjal K"
BADM,567,104,99,8,0,6,2,"Palekar, Udatta S"
BADM,572,529,213,41,2,7,3,"Taghaboni-Dutta, Fataneh"
BADM,572,92,27,12,0,4,1,"Taghaboni-Dutta, Fataneh"
BADM,573,39,2,0,0,0,0,"Mehrotra, Mili"
BADM,574,32,9,2,0,0,0,"Kwon, Hyok-Jon D"
BADM,577,50,5,2,1,0,0,"Ye, Han"
BADM,583,15,6,0,0,0,0,"Shin, Solee I"
BADM,584,42,6,1,0,0,0,"Nelson, Michelle R"
BADM,589,43,5,0,0,0,0,"Venkateswaran, Venkatasub"
BADM,589,45,10,1,0,0,0,"Venkateswaran, Venkatasub"
BADM,589,32,6,0,0,0,0,"Venkateswaran, Venkatasub"
BADM,590,18,11,0,1,0,0,"Torelli, Carlos J"
BADM,590,32,14,0,0,0,0,"Sethi, Simrun S"
BADM,590,33,2,0,0,0,0,"Lamare, James R"
BADM,590,33,7,0,0,0,1,"Sachdev, Vishal"
BCOG,301,12,15,0,0,0,0,"Barbey, Aron K"
BCS,115,34,15,4,0,1,0,"Cooper, David"
BIOC,446,20,19,0,1,0,0,"Zhang, Kai"
BIOC,455,17,3,1,1,0,0,"Buntrock, Dustin A"
BIOE,120,82,1,1,0,0,0,"Golecki, Holly M"
BIOE,202,27,20,1,1,1,0,"Jensen, Karin J"
BIOE,205,52,16,10,0,0,0,"Lam, Fan"
BIOE,210,67,14,3,0,1,0,"Jensen, Paul A"
BIOE,310,54,4,0,0,0,0,"Maslov, Sergei"
BIOE,360,41,15,5,0,1,0,"Jensen, Karin J"
BIOE,414,50,2,2,0,0,0,"Cole, John A"
BIOE,415,52,1,0,0,0,0,"Choi, Dong San"
BIOE,420,44,10,1,0,0,0,"Sutton, Brad"
BIOE,479,24,1,0,0,0,0,"Nie, Shuming"
BIOE,574,25,0,1,0,0,0,"Bradley, Joe A"
BIOE,598,24,1,0,0,0,0,"Nie, Shuming"
BIOP,401,30,12,3,0,1,0,"Pogorelov, Taras V"
