CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACCY,451,16,6,5,0,1,0,"Holder, Charles B"
ACCY,451,21,8,7,0,0,0,"Holder, Charles B"
ACCY,451,14,17,2,2,0,0,"Beardsley, Erik L"
ACCY,500,849,56,5,0,3,3,"Urcan, Oktay"
ACCY,500,20,3,0,0,1,0,"Urcan, Oktay"
ACCY,500,36,5,2,2,0,0,"Augusto Sampaio, Gerlando"
ACCY,501,63,37,7,0,3,1,"Augusto Sampaio, Gerlando"
ACCY,501,38,53,16,3,2,0,"Augusto Sampaio, Gerlando"
ACCY,502,29,9,2,0,0,0,"Schwartz, Rachel"
ACCY,502,28,6,2,2,0,0,"Schwartz, Rachel"
ACCY,502,27,10,6,0,0,0,"Mendoza, Scott A"
ACCY,502,26,12,6,2,0,0,"Mendoza, Scott A"
ACCY,502,21,8,1,0,0,1,"Schwartz, Rachel"
ACCY,503,39,2,1,0,0,0,"Herbold, T J"
ACCY,503,27,4,0,1,0,0,"Herbold, T J"
ACCY,503,812,242,38,6,18,2,"Chen, Xiaoling"
ACCY,503,21,24,9,0,8,0,"Zhang, Li"
ACCY,504,27,10,2,0,0,0,"Rozario, Andrea M"
ACCY,504,24,14,2,0,0,0,"Rozario, Andrea M"
ACCY,504,123,92,0,0,0,0,"Peecher, Mark E"
ACCY,504,128,86,1,0,0,0,"Peecher, Mark E"
ACCY,504,18,4,0,0,0,0,"Rozario, Andrea M"
ACCY,505,20,17,0,0,0,0,"Alt, Amanda J"
ACCY,505,16,12,4,0,0,0,"Alt, Amanda J"
ACCY,505,21,16,0,0,0,0,"Hutchens, Matthew"
ACCY,505,126,56,11,0,4,0,"Hutchens, Matthew"
ACCY,505,104,75,8,1,3,0,"Hutchens, Matthew"
ACCY,505,11,9,1,0,0,0,"Alt, Amanda J"
ACCY,506,37,13,5,1,0,0,"Kustanovich, Michael"
ACCY,510,27,9,0,0,0,0,"Steward, Cynthia G"
ACCY,510,25,5,0,0,0,0,"Steward, Cynthia G"
ACCY,510,29,4,0,0,0,0,"Steward, Cynthia G"
ACCY,512,26,1,0,0,0,0,"Lu, Zhenzhong L"
ACCY,512,31,1,0,0,0,0,"Lu, Zhenzhong L"
ACCY,512,35,1,0,0,0,0,"Lu, Zhenzhong L"
ACCY,515,14,14,0,0,0,0,"Zhou, Yuepin"
ACCY,515,15,15,0,0,0,0,"Zhou, Yuepin"
ACCY,515,10,13,0,1,0,0,"Zhou, Yuepin"
ACCY,517,19,10,0,0,0,1,"Hamm, Brian K"
ACCY,517,17,5,2,0,0,0,"Li, Yue"
ACCY,517,27,5,0,0,0,0,"Hamm, Brian K"
ACCY,518,28,1,0,0,0,0,"Nekrasz, Frank"
ACCY,518,34,1,0,0,0,0,"Nekrasz, Frank"
ACCY,531,141,19,1,0,0,0,"Hamm, Brian K"
ACCY,532,138,4,1,1,3,1,"Urcan, Oktay"
ACCY,551,8,17,0,0,0,0,"Sternburg, Thomas"
ACCY,556,18,8,4,0,0,0,"Holder, Daniel E"
ACCY,569,53,11,4,2,0,0,"Guymon, Ronald N"
ACCY,570,25,5,0,0,0,0,"Anand, Vic"
ACCY,570,32,3,0,0,0,0,"Anand, Vic"
ACCY,570,34,1,0,0,0,0,"Lu, Zhenzhong L"
ACCY,570,28,1,0,0,0,0,"Lu, Zhenzhong L"
ACCY,570,27,3,0,1,0,0,"Herbold, T J"
ACCY,570,33,5,0,0,0,0,"Anand, Vic"
ACCY,571,16,9,0,0,0,0,"Brunner, Robert J"
ACCY,578,46,2,1,0,0,0,"Lu, Zhenzhong L"
ACE,100,16,7,7,2,1,0,"Reed, Caleb N"
ACE,100,16,8,6,2,1,0,"Hadunka, Protensia"
ACE,100,14,8,3,1,0,1,"Kalaitzandonake, Maria H"
ACE,100,17,6,4,2,0,0,"Hadunka, Protensia"
ACE,100,17,7,6,2,0,0,"Reed, Caleb N"
ACE,161,17,6,6,1,2,0,"Burnett, Meghan L"
ACE,161,45,21,8,0,1,1,"Burnett, Meghan L"
ACE,161,16,11,0,1,1,0,"Lo, Alexander C"
ACE,161,11,8,5,0,1,0,"Lo, Alexander C"
ACE,199,15,6,0,0,0,0,"Lo, Alexander C"
ACE,199,71,6,1,3,1,0,"Stoddard, Paul B"
ACE,199,40,1,0,0,0,0,"Irani, Kaizad R"
ACE,203,20,1,1,0,0,0,"Coppess, Jonathan W"
ACE,210,61,35,14,5,4,0,"Christensen, Peter"
ACE,222,71,19,9,4,0,0,"Stoddard, Paul B"
ACE,240,39,26,13,2,2,0,"Stoddard, Paul B"
ACE,240,21,11,5,1,0,0,"Sanchez, Donovan"
ACE,240,601,53,16,6,13,2,"Lemoine, Craig"
ACE,251,197,71,8,0,4,2,"Michelson, Hope C"
ACE,262,51,52,16,7,3,0,"Sellars, Sarah C"
ACE,264,25,27,21,3,0,1,"Skidmore, Marin E"
ACE,270,34,16,2,4,0,1,"Gundersen, Lisa C"
ACE,300,58,46,23,4,1,0,"Endres, Renata"
ACE,310,9,18,4,0,1,0,"Endres, Renata"
ACE,341,36,3,2,2,0,0,"Graber, Kelsey L"
ACE,341,57,6,0,1,0,0,"Karplus, Lauren E"
ACE,341,50,2,0,0,0,0,"Kuebler, Jacob D"
ACE,341,33,4,2,0,0,0,"Helton, Caroline A"
ACE,345,68,11,6,0,0,0,"Paulson, Nicholas D"
ACE,346,76,13,2,0,0,0,"Breen, John"
ACE,406,27,20,9,4,2,0,"Endres, A B"
ACE,411,35,13,3,0,0,0,"Janzen, Sarah A"
ACE,427,13,22,12,1,0,1,"Irwin, Scott H"
ACE,428,14,15,12,2,0,0,"Robe, Michel A"
ACE,435,128,5,2,1,0,0,"Irani, Kaizad R"
ACE,444,38,29,6,0,0,1,"Elmore, Ailie C"
ACE,445,81,13,2,0,1,0,"Lemoine, Craig"
ACE,455,18,9,6,2,0,0,"Ridley, William C"
ACE,474,5,5,10,1,0,2,"Lyons, Angela C"
ACE,476,15,17,7,1,1,1,"Lyons, Angela C"
ACES,101,22,2,0,0,0,0,"Edmonds, Devin A"
ACES,101,26,2,1,1,0,0,"Knepp, Aleksi R"
ACES,101,22,1,0,0,0,0,"Emmert, Jason L"
ACES,101,22,1,2,1,0,0,"Schnitkey, Gary D"
ACES,101,28,1,0,1,0,0,"Elmore, Ailie C"
ACES,101,27,0,2,0,0,0,"Elmore, Ailie C"
ACES,101,19,3,0,2,0,0,"Schneider, Alicia M"
ACES,101,22,0,1,0,0,0,"Bohn, Martin O"
ACES,101,16,1,2,2,0,0,"Schneider, Alicia M"
ACES,101,21,0,1,0,0,0,"Emmert, Jason L"
ACES,101,23,1,1,0,1,0,"Edmonds, Devin A"
ACES,101,18,3,0,0,0,0,"Honegger, Logan J"
ACES,179,28,5,2,0,0,1,"Reid, Debra A"
ACES,179,23,10,1,0,3,0,"Reid, Debra A"
ADV,150,36,0,2,0,0,0,"Arreazola, Catherine J"
ADV,150,34,2,1,1,1,0,"Arreazola, Catherine J"
ADV,150,36,3,0,0,0,0,"Faisal, Naufil B"
ADV,150,32,2,2,2,1,0,"Faisal, Naufil B"
ADV,150,33,1,2,1,1,0,"Lee, Yujin"
ADV,150,33,5,2,0,0,0,"Lee, Yujin"
ADV,150,31,6,0,0,3,0,"Wang, Yanyun"
ADV,150,27,7,3,0,2,0,"Wang, Yanyun"
ADV,175,50,24,7,2,5,0,"Chambers, Jason P"
ADV,200,12,8,5,1,0,0,"Taneja, Harsh"
ADV,270,33,12,9,0,3,0,"Clifton, Dionne J"
ADV,281,7,9,4,4,0,0,"Lee, Seo Yoon"
ADV,281,6,16,3,0,0,0,"Rahman, Nisa P"
ADV,281,7,9,7,1,1,0,"Rahman, Nisa P"
ADV,283,23,4,0,1,0,0,"Zhang, Shiyue"
ADV,283,25,5,0,0,0,0,"Park, Se Il"
ADV,283,24,0,1,0,0,0,"Zhang, Shiyue"
ADV,283,25,1,2,0,1,0,"Park, Se Il"
ADV,284,22,3,0,1,0,0,"Chung, Un Chae"
ADV,284,22,4,1,0,0,0,"Chung, Un Chae"
ADV,284,12,15,0,0,0,0,"Liu, Weizi"
ADV,284,13,9,1,1,3,0,"Liu, Weizi"
ADV,290,46,26,6,0,0,0,"Muirhead, Susan P"
ADV,301,22,15,3,2,1,0,"Wilson, Carrie A"
ADV,310,53,31,7,0,0,0,"Hitchon, Jacqueline C"
ADV,314,23,6,2,4,0,0,"Dunker, Madison K"
ADV,320,17,7,3,0,2,0,"Clifton, Dionne J"
ADV,370,54,30,10,7,9,1,"Clifton, Dionne J"
ADV,390,52,52,12,1,0,0,"Sheldon, Peter S"
ADV,393,44,6,0,0,3,0,"Mabry-Flynn, Amanda D"
ADV,409,29,2,0,0,0,0,"Kasdan, Terry P"
ADV,410,24,2,1,0,0,0,"Wirtz, John"
ADV,460,13,12,5,0,0,0,"Lee, Dongchan"
ADV,460,22,8,0,0,0,0,"Lee, Dongchan"
ADV,460,18,9,3,0,0,0,"Kim, Woo Jin"
ADV,460,16,10,1,1,0,0,"Kim, Woo Jin"
ADV,483,14,13,2,0,0,0,"Wise, Kevin R"
ADV,483,15,15,2,0,0,0,"Wise, Kevin R"
ADV,483,16,13,1,0,0,0,"Ray, Rik"
ADV,492,17,8,2,1,0,0,"Maslowska, Ewa H"
ADV,498,24,2,0,0,0,0,"Meron, Shachar"
AE,100,75,9,1,1,0,0,"Zahedi Mehr, Negar"
AE,100,76,4,0,0,1,0,"Wroblewski, Gabrielle E"
AE,140,31,7,1,1,3,0,"Laystrom-Woodar, Julia K"
AE,140,30,7,2,0,6,0,"Laystrom-Woodar, Julia K"
AE,199,24,3,0,0,1,0,"Merret, Jason M"
AE,311,80,27,4,1,0,0,"Villafane Roca, Laura"
AE,312,16,9,2,1,1,0,"Stephani, Kelly"
AE,321,17,47,28,12,9,0,"Baur, Jeffery W"
AE,323,13,14,16,2,0,0,"Lambros, John"
AE,352,95,5,0,0,0,0,"Eggl, Siegfried"
AE,353,15,9,8,3,6,0,"Ornik, Melkior"
AE,370,8,4,2,4,3,0,"Tran, Huy T"
AE,402,63,15,3,1,2,0,"Woollands, Robyn M"
AE,412,18,6,2,0,0,0,"Saxton-Fox, Theresa A"
AE,416,28,6,3,0,2,0,"Wroblewski, Gabrielle E"
AE,433,26,53,49,17,1,1,"Rovey, Joshua L"
AE,442,10,18,11,4,0,0,"Merret, Jason M"
AE,442,25,35,21,4,1,0,"Lembeck, Michael F"
AE,460,94,30,0,0,0,0,"Elliott, Gregory S"
AE,483,123,5,2,0,0,0,"Bretl, Timothy W"
AE,498,17,10,3,0,0,0,"Bodony, Daniel J"
AE,498,11,11,0,0,0,0,"Panerai, Francesco"
AE,498,19,6,1,0,0,0,"Ansell, Phillip J"
AE,512,25,0,0,0,1,0,"Panesi, Marco"
AE,542,20,5,0,0,0,0,"Merret, Jason M"
AFRO,100,27,55,0,0,0,0,"Bailey, Ronald W"
AFRO,101,13,11,3,0,0,0,"McDuffie, Erik S"
AFRO,101,13,13,0,0,1,0,"McDuffie, Erik S"
AFRO,224,21,3,0,0,1,1,"O'Byrn, Edward E"
AFRO,243,23,3,1,0,1,0,"Moore, Eugene L"
AFRO,250,16,6,1,1,0,0,"Sullers, Anthony B"
AFRO,383,21,12,0,1,0,0,"McDuffie, Erik S"
AFRO,411,9,11,6,0,0,0,"Neville, Helen A"
AGCM,220,35,6,0,0,0,0,"Roberts, Owen A"
AHS,125,43,3,1,1,0,0,"Pulley, Tonya M"
AHS,199,44,2,0,0,0,0,"Mason, Elizabeth A"
AHS,494,19,0,0,0,3,0,"Thompson, Marc"
AIS,101,17,6,0,1,0,0,"Ryan Burchfield, Rennata"
AIS,265,12,8,2,0,2,0,"Rymhs, Deena M"
AIS,285,19,3,1,0,1,0,"Ryan Burchfield, Rennata"
AIS,285,25,0,0,3,0,0,"Maldonado, Korinta"
ALEC,110,30,3,1,0,0,0,"Ochs, Gary A"
ALEC,451,23,5,1,0,0,0,"Smist, Jennifer A"
ANSC,100,74,25,4,1,0,1,"Harsh, Bailey N"
ANSC,100,53,12,5,1,1,0,"Harsh, Bailey N"
ANSC,103,87,0,1,0,0,0,"Emmert, Jason L"
ANSC,110,17,4,0,1,1,0,"Allen, Crystal A"
ANSC,205,211,21,21,7,11,3,"Emmert, Jason L"
ANSC,206,24,9,2,0,0,0,"Kline, Kevin H"
ANSC,207,134,84,40,16,12,1,"Fischer-Brown, Amy E"
ANSC,210,77,6,1,0,0,0,"Klehm, Brandon J"
ANSC,221,90,60,28,3,4,3,"McKim, Daniel B"
ANSC,222,35,59,48,24,13,1,"Dean, Matthew J"
ANSC,250,165,16,5,1,1,2,"Richardson, Sarah D"
ANSC,250,97,15,4,4,2,0,"Richardson, Sarah D"
ANSC,251,12,22,8,2,2,0,"Steelman, Andrew J"
ANSC,255,36,11,1,0,0,0,"Shike, Daniel W"
ANSC,256,7,12,6,3,7,2,"Hagstrom, Debra"
ANSC,298,67,14,10,0,2,1,"Jones-Hamlow, Katelyn A"
ANSC,305,58,5,4,0,3,0,"Richardson, Sarah D"
ANSC,307,23,20,12,3,1,0,"Fischer-Brown, Amy E"
ANSC,422,22,22,9,7,5,1,"Swanson, Kelly S"
ANSC,422,17,4,0,0,0,0,"Swanson, Kelly S"
ANSC,424,14,13,2,1,0,0,"Cattai de Godoy, Maria Re"
ANSC,424,17,4,2,0,0,0,"Cattai de Godoy, Maria Re"
ANSC,431,18,15,4,1,1,1,"Nowak, Romana A"
ANSC,452,33,12,3,1,1,0,"Dilger, Anna C"
ANSC,470,30,1,1,0,0,0,"Richardson, Sarah D"
ANSC,498,64,3,0,2,0,1,"Schneider, Alicia M"
ANTH,101,297,53,18,4,7,1,"Ritchison, Brandon T"
ANTH,102,40,21,5,4,19,0,"Farley, Michelle"
ANTH,102,50,8,6,4,8,0,"Sgheiza, Valerie"
ANTH,103,325,47,10,3,3,0,"Ackerman, Alana S"
ANTH,103,4,6,11,0,0,0,"Doubles, Catherine Z"
ANTH,103,12,9,3,0,0,0,"Coyle, Joseph A"
ANTH,103,10,11,1,0,0,0,"Coyle, Joseph A"
ANTH,103,14,6,0,0,2,0,"Rivera, Bryana M"
ANTH,104,16,3,0,1,2,0,"Fatima, Urooba A"
ANTH,106,57,20,9,1,2,0,"Riggs, Erin P"
ANTH,143,168,33,23,8,11,1,"Jelinek, Petra"
ANTH,180,207,59,17,5,4,0,"Silverman, Helaine I"
ANTH,246,484,51,24,4,7,0,"Hughes, Cris E"
ANTH,246,426,75,39,15,30,2,"Jelinek, Petra"
ANTH,262,32,2,1,0,1,0,"Erten, Hatice"
ANTH,278,28,8,3,1,0,0,"Lucero, Lisa J"
ANTH,441,14,5,2,0,1,0,"Saboowala, Sana"
ANTH,498,35,1,0,0,0,0,"Hughes, Cris E"
ARCH,101,109,6,0,0,0,0,"Rodriguez Suare, Francisc"
ARCH,171,118,45,12,7,8,0,"Clark, John S"
ARCH,210,55,49,17,1,2,0,"Grossman, Heather E"
ARCH,231,42,46,20,2,0,0,"Deutsch, Randall"
ARCH,273,51,44,17,3,3,0,"Melgarejo De Be, Andrea L"
ARCH,321,41,7,6,3,0,0,"Bollo, Christina S"
ARCH,321,33,15,2,0,0,0,"Bollo, Christina S"
ARCH,409,23,5,0,0,0,0,"Lapunzina, Alejandro"
ARCH,417,7,13,5,1,0,0,"Johnson, Tait R"
ARCH,433,51,26,11,7,6,1,"Aminmansour, Abbas"
ARCH,434,58,28,1,1,1,0,"Boubekri, Mohamed"
ARCH,468,11,16,1,0,0,0,"Lapunzina, Alejandro"
ARCH,536,26,36,3,0,1,0,"Krishnan, Sudarshan"
ARCH,577,15,42,18,0,0,0,"Stallmeyer, John C"
ARTD,328,25,1,0,0,0,0,"Araujo de Aguia, Carlos H"
ARTD,401,19,2,0,0,0,0,"Weightman, David I"
ARTD,426,25,0,0,1,0,0,"Sethi, Simrun S"
ARTD,451,11,12,1,1,0,0,"Benson, Eric"
ARTF,101,118,26,4,3,5,0,"Lucero, Jorge"
ARTH,240,10,11,4,0,2,0,"O'Brien, David J"
ARTH,241,16,14,8,0,1,0,"Romberg, Kristin"
ARTH,257,30,39,9,2,2,0,"Weissman, Terri"
ARTH,299,11,7,0,3,3,0,"Burge, Katherine"
ARTH,440,11,11,0,0,0,0,"O'Brien, David J"
ARTJ,209,38,6,3,0,3,0,"Liao, Diana"
ARTJ,299,21,6,2,0,0,0,"Stirek, Lindsey L"
ARTJ,301,33,5,0,1,1,0,"Stirek, Lindsey L"
ARTS,220,23,2,0,0,0,0,"Becker, Susan E"
ASRM,195,13,19,2,2,0,0,"Icaza, Eric S"
ASRM,210,30,4,2,0,1,0,"Cardinal, Timothy C"
ASRM,410,20,7,2,2,2,0,"Icaza, Eric S"
ASRM,455,26,11,3,0,0,0,"Jing, Xiaochen"
ASRM,461,10,4,3,3,2,0,"Freiji, Claudia G"
ASRM,469,7,6,6,0,2,0,"Freiji, Claudia G"
ASRM,471,48,2,1,0,0,0,"Cardinal, Timothy C"
ASTR,100,89,48,13,4,6,0,"Winans, Amanda"
ASTR,100,184,71,37,24,51,1,"Winans, Amanda"
ASTR,121,80,29,17,4,3,0,"Winans, Amanda"
ASTR,122,84,55,16,7,4,0,"Dunne, Bryan C"
ASTR,210,42,19,6,3,9,1,"French, Katheryn D"
ASTR,350,103,37,29,0,7,0,"Liu, Xin"
ASTR,404,10,17,7,3,4,1,"Ricker, Paul M"
ASTR,406,18,11,5,5,4,2,"Shen, Yue"
ATMS,100,46,27,7,2,1,0,"Frame, Jeffrey"
ATMS,120,303,163,59,11,25,0,"Choate, Jessica J"
ATMS,140,108,15,3,0,3,0,"Proistosescu, Cristian"
ATMS,201,6,15,5,1,3,0,"Rauber, Robert M"
ATMS,301,9,5,5,2,2,0,"Riemer, Nicole"
ATMS,303,5,8,7,3,0,0,"Frame, Jeffrey"
ATMS,305,22,3,0,0,0,0,"Jewett, Brian F"
ATMS,517,21,4,0,0,1,0,"Klees, Alicia M"
BADM,210,172,47,8,2,0,0,"Larson, Eric"
BADM,210,163,47,14,3,1,0,"Larson, Eric"
BADM,211,34,7,2,0,0,1,"Moshref Javadi, Mohammad"
BADM,211,42,2,1,0,0,0,"Liu, Zilong"
BADM,211,31,9,2,0,0,0,"Hao, Shuai"
BADM,211,38,3,2,0,1,0,"Liu, Zilong"
BADM,211,24,4,4,1,1,0,"Zhao, Tiancheng"
BADM,211,34,9,1,0,1,0,"Khandelwal, Ashish"
BADM,211,33,8,0,0,0,2,"Song, Xueze"
BADM,211,26,15,2,1,0,0,"Moshref Javadi, Mohammad"
BADM,211,36,8,1,0,0,0,"Ahsen, Mehmet E"
BADM,211,37,5,2,0,0,0,"Ahsen, Mehmet E"
BADM,261,107,3,2,0,0,0,"Koon, Samantha L"
BADM,275,24,7,1,2,0,0,"Baddam, Swathi Reddy"
BADM,275,35,8,1,0,0,0,"Wang, Yixin"
BADM,275,56,2,1,0,0,0,"Hu, Junqi"
BADM,275,55,4,0,0,0,0,"Wang, Yixin"
BADM,275,43,11,3,0,0,0,"Kirci, Ismail"
BADM,275,53,6,1,0,0,0,"Kirci, Ismail"
BADM,275,58,2,0,0,0,0,"Liang, Hongyan"
BADM,275,20,1,0,0,0,0,"Baddam, Swathi Reddy"
BADM,300,104,31,4,1,0,0,"Warnick, Emerson T"
BADM,300,87,39,5,3,0,2,"Warnick, Emerson T"
BADM,300,229,19,14,1,4,1,"Wright, Margaret"
BADM,310,344,23,5,0,2,0,"White, Judith B"
BADM,310,360,20,9,1,2,0,"White, Judith B"
BADM,311,24,7,0,0,0,0,"Ybarra, Oscar"
BADM,311,31,24,2,0,0,0,"Gupta, Pranav"
BADM,311,33,18,4,0,0,1,"Gupta, Pranav"
BADM,312,20,16,1,0,0,0,"Khessina, Olga"
BADM,312,38,4,0,0,0,0,"Khessina, Olga"
BADM,313,28,13,0,0,0,0,"Kraatz, Matthew S"
BADM,314,30,8,3,3,0,0,"Gupta, Pranav"
BADM,314,30,2,2,1,0,0,"Ybarra, Oscar"
BADM,320,187,39,9,2,1,0,"Wolters, Mark E"
BADM,320,242,41,5,1,1,0,"Wolters, Mark E"
BADM,320,308,73,6,3,1,0,"Liu, Yunchuan"
BADM,322,36,2,1,0,0,0,"Kim, Myoung Hee"
BADM,322,38,1,0,0,0,0,"Kim, Myoung Hee"
BADM,322,36,2,0,1,0,0,"Kim, Myoung Hee"
BADM,323,33,4,0,0,0,0,"White, Tiffany B"
BADM,323,13,8,0,0,0,0,"Kim, Sahoon"
BADM,324,58,1,0,0,0,1,"Cockrell, Adam L"
BADM,325,46,4,0,0,0,1,"Lim, Sarah"
BADM,325,35,4,2,1,0,1,"Lim, Sarah"
BADM,326,23,2,0,0,0,0,"Liu, Yunchuan"
BADM,329,45,5,0,0,0,0,"Sethi, Simrun S"
BADM,335,21,5,6,0,0,1,"Scott, Nehemiah"
BADM,336,29,10,1,0,0,0,"Mehrotra, Mili"
BADM,340,32,7,1,0,0,0,"Takeda, Yusaku"
BADM,350,17,22,1,0,0,1,"Parthasarathy, Rangarajan"
BADM,350,44,12,0,0,0,0,"Subramanyam, Ramanath"
BADM,350,29,6,0,0,0,1,"Basu, Saunak"
BADM,350,35,9,0,0,0,1,"Subramanyam, Ramanath"
BADM,351,59,5,0,0,0,0,"Ivanov, Anton"
BADM,352,61,1,0,0,0,0,"Liu, Zilong"
BADM,352,35,2,1,0,0,0,"Pamuksuz, Utku"
BADM,353,52,11,0,0,0,0,"Haran, Vidya"
BADM,353,53,10,1,0,0,1,"Haran, Vidya"
BADM,356,46,7,1,0,0,1,"Pant, Gautam"
BADM,360,33,6,2,0,1,0,"Raquel, Steve A"
BADM,365,40,6,0,0,0,0,"Mehta, Ravi P"
BADM,367,30,1,0,0,0,0,"Corredor Waldro, Sandra T"
BADM,367,67,1,0,0,0,0,"Corredor Waldro, Sandra T"
BADM,374,37,4,0,0,0,0,"Scott, Nehemiah"
BADM,375,50,6,0,0,0,0,"Liang, Hongyan"
BADM,375,53,3,0,0,1,0,"Liang, Hongyan"
BADM,377,17,4,1,0,0,0,"Kirci, Ismail"
BADM,380,50,2,0,0,0,0,"Minefee, Ishva"
BADM,381,40,1,1,0,0,0,"Yao, Kun"
BADM,395,26,3,0,0,0,0,"Haran, Vidya"
BADM,420,53,9,0,0,0,0,"Narang, Unnati"
BADM,446,25,6,0,0,1,0,"Graebner, Melissa E"
BADM,449,31,8,0,1,0,0,"Chattopadhyay, Shinjinee"
BADM,449,38,2,0,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,15,17,7,0,0,0,"Kim, June-Young"
BADM,449,27,10,1,0,0,0,"Mahoney, Joseph T"
BADM,449,19,16,4,0,0,0,"Kim, June-Young"
BADM,449,34,7,0,0,0,0,"Mahoney, Joseph T"
BADM,449,34,6,0,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,27,14,0,0,0,0,"Schijven, Mario P"
BADM,449,30,9,1,0,0,0,"Huang, Der-Ting"
BADM,449,24,9,4,1,0,0,"Pedraza Novak, Daniela"
BADM,460,36,23,4,1,0,0,"Moshref Javadi, Mohammad"
BADM,502,38,3,0,0,0,0,"Larson, Eric"
BADM,502,43,1,2,1,0,0,"Larson, Eric"
BADM,508,869,50,17,9,15,7,"Loyd, Denise L"
BADM,508,21,19,0,0,0,0,"Boynton, Dylan"
BADM,508,23,25,0,0,0,0,"Boynton, Dylan"
BADM,508,45,5,1,0,2,1,"Loyd, Denise L"
BADM,509,804,195,20,4,18,2,"Bednar, Michael K"
BADM,509,42,7,1,0,2,0,"Bednar, Michael K"
BADM,513,37,2,0,0,0,0,"Noonan, James R"
BADM,513,46,1,1,0,0,0,"Noonan, James R"
BADM,514,26,11,0,0,0,0,"Takeda, Yusaku"
BADM,514,37,4,0,0,0,0,"Takeda, Yusaku"
