CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
AAS,100,27,6,0,0,0,0,"Arnaldo, Constancio"
AAS,100,21,11,0,0,0,0,"Arnaldo, Constancio"
AAS,100,27,6,0,0,0,1,"Pyon, Heekyong T"
AAS,100,29,2,0,0,0,0,"Pyon, Heekyong T"
AAS,100,29,3,1,0,0,0,"Lee, Alexander J"
AAS,100,29,3,0,0,0,0,"Lee, Alexander J"
AAS,120,13,11,0,0,0,0,"Komaki, Ryuta"
AAS,120,18,19,0,0,0,0,"Komaki, Ryuta"
AAS,120,17,11,0,0,0,0,"Lee, Sandra"
AAS,120,26,10,0,0,0,0,"Lee, Sandra"
AAS,258,20,1,0,0,0,0,"Rana, Junaid"
ABE,222,13,22,5,4,2,0,"Rodriguez, Luis F"
ABE,436,26,27,5,1,0,0,"Wang, Xinlei"
ABE,456,19,2,0,0,0,0,"Kalita, Prasanta K"
ABE,469,17,13,2,0,0,0,"Zahos, Stephen C"
ACCY,200,27,24,20,9,1,0,"Silhan, Peter A"
ACCY,200,24,2,0,0,0,0,"Finnegan, Thomas"
ACCY,201,10,25,2,5,3,0,"Sester, Mallory L"
ACCY,201,20,21,6,1,1,0,"Sester, Mallory L"
ACCY,201,17,24,3,1,1,0,"Cantrell, Andrea M"
ACCY,201,18,24,4,2,1,0,"Cantrell, Andrea M"
ACCY,201,14,28,4,0,0,0,"Ledebuhr, Jeffrey R"
ACCY,201,17,29,1,0,0,0,"Ledebuhr, Jeffrey R"
ACCY,202,9,24,3,0,0,0,"Miller, Michael J"
ACCY,202,8,15,8,0,0,0,"Foley, John M"
ACCY,202,15,19,8,0,0,0,"Diamond, Joseph W"
ACCY,202,17,19,8,0,1,0,"Tanner, Katherine E"
ACCY,202,24,18,5,1,0,0,"Haupt, Elizabeth W"
ACCY,202,25,21,4,0,0,0,"LaRoe, Rebecca F"
ACCY,202,16,28,5,0,0,0,"Miller, Michael J"
ACCY,202,15,25,6,0,0,0,"Haupt, Elizabeth W"
ACCY,202,12,24,11,0,0,0,"Foley, John M"
ACCY,202,7,25,5,1,0,0,"Mokry, Jennifer A"
ACCY,202,11,19,8,0,0,0,"Reed, Paul M"
ACCY,202,7,15,4,0,0,0,"Diamond, Joseph W"
ACCY,202,13,24,5,0,0,0,"Tanner, Katherine E"
ACCY,202,12,13,6,0,0,0,"Mokry, Jennifer A"
ACCY,202,13,14,3,0,1,0,"Reed, Paul M"
ACCY,301,25,16,1,1,0,0,"Finnegan, Thomas"
ACCY,301,10,26,3,0,0,0,"Zhou, Hailan"
ACCY,301,23,17,0,0,0,0,"Zhou, Hailan"
ACCY,301,25,13,2,0,0,0,"Zhou, Hailan"
ACCY,302,12,23,4,1,0,0,"Farrell, Anne M"
ACCY,302,18,21,5,0,0,0,"Farrell, Anne M"
ACCY,302,22,20,3,0,0,0,"Farrell, Anne M"
ACCY,302,18,18,1,0,0,0,"Krische, Susan D"
ACCY,303,7,10,4,1,0,0,"Li, Siyi"
ACCY,303,16,18,0,0,0,0,"Li, Siyi"
ACCY,303,17,18,0,0,0,0,"Li, Siyi"
ACCY,303,18,13,2,0,0,0,"Sandretto, Michael J"
ACCY,303,13,19,0,0,0,0,"Li, Wei"
ACCY,303,12,19,1,0,0,0,"Li, Wei"
ACCY,303,7,15,1,0,0,0,"Li, Wei"
ACCY,304,9,21,4,0,0,0,"Bol, Jasmijn C"
ACCY,304,15,16,2,0,0,0,"Bol, Jasmijn C"
ACCY,304,10,12,1,0,0,0,"Bol, Jasmijn C"
ACCY,304,11,17,3,0,0,0,"Smith, Steven"
ACCY,304,8,20,1,0,0,0,"Smith, Steven"
ACCY,304,15,18,1,1,0,0,"Smith, Steven"
ACCY,312,18,15,1,0,0,0,"Laux, Rick C"
ACCY,312,10,17,5,0,0,0,"Lisowsky, Petro"
ACCY,312,7,18,7,0,0,0,"Lisowsky, Petro"
ACCY,312,9,15,4,0,0,0,"Lisowsky, Petro"
ACCY,312,8,20,2,0,0,0,"Varadharajan, Anupama"
ACCY,405,10,20,2,0,0,0,"Grenier, Jonathan H"
ACCY,405,19,12,1,0,0,0,"Pike, Joel E"
ACCY,405,23,10,0,0,0,0,"Grenier, Jonathan H"
ACCY,405,20,12,0,0,0,0,"McHugh, Marion E"
ACCY,503,32,11,0,0,0,0,"Chandler, John S"
ACCY,504,26,15,0,0,0,0,"Turner, Cynthia W"
ACCY,504,30,14,0,0,0,0,"Turner, Cynthia W"
ACCY,510,7,16,2,0,0,0,"Doogar, Rajib K"
ACCY,510,11,24,2,0,0,0,"Doogar, Rajib K"
ACCY,510,14,19,0,0,0,1,"Polinski, Paul W"
ACCY,510,9,23,4,0,0,0,"Doogar, Rajib K"
ACCY,511,11,19,0,0,0,0,"Sougiannis, Theodore"
