CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
BADM,590,26,6,1,0,0,0,"Lamare, James R"
BADM,590,30,0,0,1,0,0,"Viswanathan, Madhubalan"
BTW,250,21,0,0,0,1,0,"Claborn, John P"
CEE,422,10,11,1,0,0,1,"Liu, Liang Y"
CEE,422,7,12,3,0,0,0,"Liu, Liang Y"
CHBE,471,13,7,2,0,1,0,"Kraft, Mary L"
CHEM,102,11,8,4,2,0,0,"Gunasekera, Mutha Merenna"
CHEM,102,5,15,19,14,8,5,"Marville, Kelly"
CHEM,104,6,9,3,4,0,0,"Hummel, Thomas J"
CHEM,104,18,30,36,5,6,1,"Ray, Christian R"
CHEM,105,21,2,1,0,1,0,"Liao, Can H"
CHEM,232,13,33,25,15,2,6,"Kell, David A"
CHEM,233,22,8,1,0,0,0,"Kell, David A"
CHEM,332,5,10,11,6,0,0,"Koerner, Michael"
CHLH,100,22,14,0,1,1,0,"Trask, Jeffrey T"
CHLH,101,25,16,6,2,0,0,"Kaplan, Justine"
CHLH,206,21,14,3,2,2,0,"Rinaldi-Miles, Anna I"
CHLH,243,53,7,2,3,0,0,"Kersh, Renique"
CHLH,274,14,9,6,1,0,0,"Rosenblatt, Karin A"
CI,446,29,2,0,0,0,0,"Bauer, Eurydice"
CLCV,115,24,4,1,0,0,0,"Cantwell, Katherine P"
CLCV,115,11,8,4,1,1,0,"Gipson, Christopher L"
CMN,336,6,3,5,2,5,1,"Moga, Jillian L"
CS,199,42,2,2,1,0,0,"Angrave, Lawrence C"
CS,412,39,18,12,1,0,2,"Jiang, Meng"
CS,421,34,16,8,4,4,1,"Beckman, A M"
CS,461,13,9,0,0,0,0,"Cunningham, Ryan M"
CS,498,107,17,1,1,1,1,"Hart, John C"
CS,598,60,1,0,0,0,1,"Ludaescher, Bertram"
DANC,100,46,8,2,0,2,0,"Maybee, Charles M"
ECE,205,16,10,1,0,0,0,"Cheng, Zuofu"
ECE,210,21,10,4,0,0,0,"Chen, Yuting W"
ECE,220,9,7,5,5,3,0,"Kindratenko, Volodymyr"
ECE,220,13,9,3,6,2,0,"Kindratenko, Volodymyr"
ECE,310,18,13,1,2,1,0,"Radhakrishnan, Chandrasek"
ECE,313,9,13,2,2,0,0,"Alvarez, Juan"
ECE,330,5,8,6,3,4,0,"Sowidan, Hassan"
ECE,340,3,13,9,2,2,0,"Leburton, Jean-Pierre"
ECE,342,10,8,2,2,1,0,"Radhakrishnan, Chandrasek"
ECE,343,20,1,0,0,0,0,"Radhakrishnan, Chandrasek"
ECON,102,47,51,7,0,6,0,"Vazquez, Jose J"
ECON,103,26,24,10,3,2,1,"McDermott, Eric M"
ECON,202,16,11,15,5,1,1,"Schultz, Colleen"
ECON,203,37,27,21,10,5,0,"Petry, Joseph A"
ECON,302,168,45,6,1,7,1,"Vazquez, Jose J"
ECON,303,24,12,2,0,1,0,"Petry, Joseph A"
ECON,483,19,10,0,0,0,0,"Chalioti, Evangelia"
ECON,516,11,10,0,0,0,0,"Paiva, Claudio A"
ECON,529,116,60,5,1,1,0,"Esfahani, Hadi S"
ECON,529,42,9,0,0,4,2,"Esfahani, Hadi S"
ECON,529,40,3,0,0,0,0,"Esfahani, Hadi S"
EIL,411,27,0,0,0,1,0,"Bishop, Hugh"
EIL,460,22,1,0,0,0,0,"Walters, Francis S"
ENGL,104,9,5,2,0,7,0,"Slobodnik, Sydney J"
ENSU,310,16,2,1,0,3,0,"Snodgrass, Eric R"
EPS,405,89,4,1,0,0,0,"Pak, Yoon K"
EPS,415,80,23,0,0,0,0,"Burbules, Nicholas C"
FAA,220,32,4,0,0,1,0,"Becker, Susan E"
FIN,221,64,33,8,2,0,0,"Dyer, Michael A"
FIN,511,17,14,2,0,0,0,"Peters, Stephen R"
FSHN,120,6,13,7,1,0,0,"Tappenden, Kelly A"
FSHN,464,33,1,0,0,0,0,"Bohn, Dawn M"
GEOL,117,20,5,4,0,0,0,"Pettijohn, Justin C"
HDFS,105,22,3,0,0,0,0,"Brooks, Jan D"
HDFS,105,28,7,6,2,1,0,"Whittaker, Angela M"
HIST,273,18,3,3,1,0,0,"Toller-Clark, Ian"
IB,150,31,16,7,2,2,0,"Clegg, Benjamin F"
IB,533,21,1,0,0,0,0,"Manaster, Joanne L"
JOUR,200,32,23,2,4,2,0,"Follis, Jennifer E"
KIN,142,21,3,2,0,0,0,"Sydnor, Synthia"
LA,314,23,12,4,3,4,0,"Deming, Margaret E"
LIS,452,17,5,0,0,0,0,"Trainor, Kevin"
LIS,502,28,1,2,0,0,0,"Bloch, Mary E"
LIS,504,27,1,0,0,0,0,"Holba Puacz, Jeanne T"
LIS,505,22,1,0,0,0,0,"Burger, Robert H"
LIS,507,11,7,2,1,0,0,"Shoemaker, Elizabeth A"
LIS,590,17,4,0,0,0,0,"Trainor, Kevin"
MACS,356,3,10,5,3,3,1,"Grosse, Meghan L"
MATH,231,5,10,4,2,0,1,"Toprak, Ebru"
MATH,231,11,6,4,3,5,1,"Carpenter, Bruce"
MATH,241,13,5,3,0,0,0,"Folwaczny, Lena C"
MATH,285,9,10,2,0,0,0,"Carpenter, Bruce"
MATH,415,25,14,7,13,0,1,"Contreras Palac, Ivan G"
MATH,415,21,9,3,0,3,0,"Carpenter, Bruce"
MATH,441,16,4,3,0,0,0,"Manfroi, Aldo J"
MATH,444,9,9,5,2,0,0,"Miles, Joseph B"
MCB,150,12,13,16,11,7,2,"Mehrtens, Bradley G"
MCB,244,9,16,11,1,0,0,"Brown, Chester M"
MCB,250,5,3,10,4,1,0,"Kirchner, Nicholas C"
MCB,450,11,10,9,4,3,0,"Levesque, Lyne"
MUS,130,30,0,0,2,1,0,"Magee, Gayle S"
MUS,132,24,12,1,1,2,0,"Solis, Gabriel"
MUS,132,9,6,2,2,7,0,"Solis, Gabriel"
NPRE,402,17,7,1,0,0,0,"Ragheb, Magdi"
PHIL,102,8,8,7,4,3,0,"Gilbert, David R"
PHYS,101,22,6,8,4,1,0,"Shoaf, Curtis M"
PHYS,212,21,10,17,7,4,0,"Chamberlain, Robert T"
PHYS,213,16,10,11,5,3,0,"Hassani, Sadri D"
PHYS,214,10,11,8,5,1,1,"Hassani, Sadri D"
PS,101,12,20,9,3,5,1,"Kantack, Benjamin R"
PS,241,8,7,7,4,1,0,"Waeiss, Charla S"
PS,280,13,8,0,2,3,1,"Pierce, Justin D"
PS,385,14,5,2,0,1,0,"Iannantuoni, Alice"
PS,491,18,11,0,0,0,0,"Mayer, Andrea L"
PSYC,100,39,8,6,0,1,0,"Shenouda, Christine K"
PSYC,100,23,18,0,4,1,0,"Shenouda, Christine K"
RLST,110,20,16,7,2,2,0,"Ebel, Jonathan H"
RST,199,58,9,5,0,0,0,"Raycraft, Michael"
RST,242,29,2,1,0,0,0,"Browning, Matthew"
SHS,514,20,1,0,0,0,0,"Mendes, Clarion C"
SHS,577,20,4,0,0,0,0,"Olson, Jaime L"
SOC,100,64,13,4,0,1,0,"VanHeuvelen, Jane"
SOC,101,7,12,7,0,1,0,"Baker, Phyllis L"
SOC,275,13,6,0,0,2,2,"Krueger, Julie C"
SOC,310,16,2,1,0,3,0,"Schneider, Matthew J"
SOC,350,12,6,0,3,1,0,"Steward, Daniel J"
SOCW,410,30,2,0,0,0,1,"Tabb Dina, Karen M"
SOCW,526,12,9,0,0,0,0,"Mauck, Carol W"
SOCW,531,27,2,0,0,0,0,"Escobar-Sawicki, Christin"
SOCW,531,27,2,0,0,0,0,"Houston, Elisabeth A"
SOCW,531,25,1,0,0,0,0,"White-Gibson, Nancy L"
SPAN,228,17,4,0,0,2,0,"Munoz Gomez, Dulcinea"
SPAN,252,12,7,3,1,0,0,"Bowles, Melissa A"
STAT,100,5,9,6,1,0,0,"Flanagan, Karle A"
STAT,100,32,22,10,3,2,0,"Flanagan, Karle A"
STAT,200,32,9,2,3,1,0,"Fireman, Ellen S"
STAT,400,52,17,6,0,0,0,"Stepanov, Alexey G"
STAT,410,24,10,9,6,1,2,"Stepanov, Alexey G"
STAT,420,26,10,0,1,0,0,"Dalpiaz, David M"
STAT,420,66,15,4,1,0,0,"Unger, David"
STAT,440,53,10,1,2,2,0,"Unger, David"
STAT,448,12,10,3,2,1,0,"Glosemeyer, Darren W"
TAM,212,11,13,2,2,0,0,"Essick, Raymond B"
TAM,335,13,13,2,2,0,0,"Berent, Zachary T"
THEA,101,34,2,3,0,3,1,"Morrissette, Jason W"
THEA,101,27,5,3,0,2,0,"Morrissette, Jason W"
THEA,110,16,3,0,1,1,0,"Morrissette, Jason W"
