CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
CHLH,101,3,19,6,4,2,0,"Holmes, Charles P"
CHLH,206,18,3,0,0,0,0,"Das, Bhibha M"
CHLH,243,16,6,0,0,0,0,"Lange, Dustin D"
CI,410,24,2,1,0,2,0,"Dean, Sheila R"
CLCV,115,10,8,3,2,0,0,"Tuttle, Anne E"
CLCV,115,9,10,5,0,0,0,"Buckle, Jenny M"
CMN,102,13,6,4,0,1,0,"Quintero Johnso, Jessie M"
CMN,102,11,11,5,0,0,0,"Josey, Christopher S"
CMN,211,13,6,4,2,0,0,"Chupp, Elizabeth L"
CMN,212,11,14,2,0,0,0,"Lavoie, Mark W"
CMN,230,8,13,2,0,0,0,"Mikucki, Sylvia"
CMN,230,14,7,4,0,0,0,"Martinez, Jermaine"
CMN,260,17,7,2,1,0,0,"Stone, Anne M"
CMN,396,21,7,1,0,1,0,"Boone, George W"
CMN,396,19,4,2,1,1,0,"Campbell, Peter O"
CMN,429,6,10,9,2,1,0,"Dixon, Travis L"
CS,101,12,6,3,0,0,0,"Gambill, Thomas N"
CS,225,7,6,5,2,1,0,"Earls, John C"
CS,373,11,8,4,2,1,1,"Kumar, Viraj"
CS,421,12,9,5,4,0,1,"Hafiz, Munawar"
CS,598,25,5,0,0,0,0,"Johnson, Ralph E"
ECE,205,15,13,9,0,0,1,"Zhang, Jianhua"
ECE,210,6,6,11,1,3,0,"Leap, John"
ECE,290,10,10,5,1,1,2,"Brown, Donna J"
ECE,329,25,15,6,1,0,1,"Schutt-Aine, Jose E"
ECE,410,9,8,3,1,0,0,"Herman, Geoffrey L"
ECE,440,25,30,10,0,0,0,"Mohamed, Mohamed Y"
ECE,442,14,14,2,1,0,0,"Schutt-Aine, Jose E"
ECE,444,10,6,5,1,1,0,"Sievers, Dane J"
ECON,102,18,6,8,1,0,0,"Vazquez, Jose J"
ECON,102,9,12,4,1,0,0,"Arvin-Rad, Hassan"
ECON,102,13,39,12,5,5,1,"Vazquez, Jose J"
ECON,103,12,4,4,0,1,0,"Gottheil, Fred M"
ECON,103,5,10,2,2,2,0,"Petry, Joseph A"
ECON,203,15,18,6,6,1,0,"Petry, Joseph A"
ECON,302,19,24,12,7,1,1,"Arvin-Rad, Hassan"
ECON,302,34,16,5,1,0,1,"Yannelis, Nicholas"
ECON,450,14,12,4,0,0,0,"Rashid, Salim"
ECON,484,9,13,7,0,1,0,"Carlson, Jeffrey L"
ECON,512,18,13,0,0,0,0,"Giertz, J F"
ECON,568,23,1,1,0,0,0,"Esfahani, Hadi S"
ECON,576,16,5,0,0,0,0,"Toossi Ardakani, Ali"
ENG,451,31,1,0,0,0,0,"Zehr, Sarah M"
ENGL,301,19,1,0,1,2,0,"Freeburg, Christopher C"
ENGL,442,16,8,0,0,0,0,"Hart, Matthew"
EPS,415,20,1,0,0,0,0,"Burbules, Nicholas C"
EPS,420,19,3,0,0,0,1,"Barnett, Bernice M"
EPSY,430,47,3,1,0,3,0,"Tynes, Brendesha M"
EPSY,590,41,3,2,0,0,0,"Lo, Adrienne S"
FIN,221,9,14,1,4,1,0,"Dyer, Michael A"
FIN,500,16,16,0,0,0,0,"Peters, Stephen R"
FIN,511,25,1,0,0,0,0,"France, Virginia G"
FIN,580,57,3,0,0,0,0,"Kannan, Srinivasan"
FIN,580,52,3,1,0,0,0,"Kannan, Srinivasan"
FIN,580,39,21,0,0,0,0,"Agiakloglou, Christos"
FIN,580,30,25,1,0,0,0,"Agiakloglou, Christos"
FSHN,120,38,10,2,0,1,0,"Radlowski, Emily C"
GEOG,110,19,7,0,1,1,0,"Flint, Colin"
GEOL,118,16,6,2,6,0,3,"Altaner, Stephen P"
GEOL,497,9,15,0,0,0,0,"Tomkin, Jonathan H"
GWS,100,10,10,2,0,0,0,"McDuffie, Erik"
GWS,370,7,11,4,0,0,0,"Cole, Cheryl L"
HDFS,105,29,3,0,0,0,0,"Brooks, Jan D"
HDFS,105,21,5,2,0,0,0,"Bost, Kelly K"
HDFS,120,15,6,2,0,0,0,"Hardesty, Jennifer L"
HIST,100,20,5,0,1,0,0,"Chio, Nathaniel A"
HIST,171,11,6,3,1,0,0,"Skidmore, Emily E"
HRE,401,16,30,3,0,0,0,"Leach, James A"
HRE,531,30,19,0,0,0,0,"Kuchinke, K P"
KIN,240,25,4,1,0,0,0,"Petruzzello, Steven J"
LER,100,9,10,3,0,0,0,"Bielski Boris, Monica L"
LIS,458,18,3,1,0,0,0,"Wong, Melissa A"
LIS,501,24,4,0,0,0,0,"LaBarre, Kathryn A"
LIS,502,28,10,0,0,0,0,"Estabrook, Leigh S"
LIS,502,25,11,0,0,0,0,"Estabrook, Leigh S"
LIS,502,25,17,0,0,0,0,"Estabrook, Leigh S"
LIS,504,22,1,0,0,0,0,"Wong, Melissa A"
LIS,590,23,3,0,0,0,0,"Offenstein, Timothy L"
MATH,220,3,11,4,4,2,2,"Polanco Encarna, Geremias"
MATH,241,11,13,4,1,1,0,"Roy, Arindam"
MATH,241,6,2,7,5,2,2,"To, Jin Hyung"
MATH,285,9,11,4,5,0,0,"Stolarsky, Kenneth B"
MATH,415,11,11,1,1,0,0,"Bergvelt, Maarten J"
MATH,415,10,8,9,2,1,0,"Bergvelt, Maarten J"
MATH,446,16,4,4,1,0,0,"Nikolaev, Igor G"
MCB,103,18,15,6,4,0,0,"Brown, Chester M"
MCB,104,13,9,0,0,0,0,"Shipp, Zachary J"
MCB,104,20,9,1,0,0,1,"Annamalai, Devi"
MCB,240,25,12,8,0,0,0,"Meisami, Esmail"
MCB,250,8,10,2,2,0,0,"Echtenkamp, Frank"
MCB,250,7,6,4,4,2,0,"Wetzel, Margaret E"
MCB,300,15,20,9,1,1,0,"Grabner, Gail K"
MCB,334,19,9,2,0,0,1,"Hough, John C"
MCB,334,22,9,0,0,0,0,"Daugherty, Timothy H"
MCB,334,19,5,0,0,0,1,"Young, Virginia A"
MCB,450,22,41,10,2,0,1,"Mintel, Richard W"
MUS,521,22,1,0,0,0,0,"Magee, Jeffrey S"
NRES,499,42,0,0,0,1,0,"Ward, Michael P"
PHIL,101,13,16,2,0,0,0,"Rukgaber, Matthew S"
PHYS,101,31,14,12,7,0,0,"Shoaf, Curtis M"
PHYS,102,11,17,11,3,0,2,"Carrubba, James G"
PHYS,212,22,15,11,3,0,1,"Hassani, Sadri D"
PHYS,214,8,13,15,2,0,0,"Giannetta, Russell W"
PS,101,19,11,6,4,4,1,"Laforge, Chera A"
PS,220,18,6,2,0,0,0,"Hendry, David J"
PS,240,20,11,1,3,2,1,"Chernykh, Svitlana"
PS,280,34,5,3,2,2,1,"Balas, Alexandru"
PS,301,5,13,6,0,0,0,"Seitz, Steven T"
PS,321,14,3,5,1,1,0,"Malekafzali, Farhad"
PS,386,6,14,1,1,1,0,"Schrad, Mark L"
PS,394,6,14,0,0,1,0,"Vasquez, John A"
PSYC,201,19,7,1,0,0,0,"Ritter, Ryan S"
PSYC,201,15,11,2,3,0,0,"Su, Rong"
PSYC,224,11,5,5,3,2,1,"Kittredge, Audrey K"
PSYC,230,18,4,3,0,0,0,"Higgins, James"
PSYC,363,11,6,3,1,2,0,"Elieff, Chryle"
RLST,110,13,8,4,2,0,0,"Evers, John R"
RST,100,8,15,4,1,1,0,"Davitt, Brooke N"
SCAN,251,12,11,1,0,0,0,"Schwink, Frederick W"
SHS,579,22,16,0,0,0,0,"Echols-Chambers, Lou"
SOC,200,11,13,2,0,0,0,"Barnett, Bernice M"
SOC,350,26,7,0,0,1,0,"Shoffstall, Grant W"
SOC,380,17,13,0,0,1,0,"Niehans, Keri M"
SOCW,400,12,11,0,0,0,0,"Bragg, Mary"
SOCW,400,24,1,0,0,0,0,"Johnson, Jill L"
SOCW,400,19,2,0,0,0,0,"Hampton-Campbel, Sharva Y"
SOCW,410,24,4,0,0,0,0,"Hack-Ritzo, Samantha M"
SOCW,501,19,2,0,0,0,0,"Lindsey, Brenda C"
SOCW,525,18,7,0,0,0,0,"Ward, Thomas"
SOCW,531,20,1,3,0,0,0,"Wilson Smith, Carol J"
SOCW,531,23,2,0,0,0,0,"Fessler, Sherrie M"
STAT,100,9,3,8,4,0,1,"Bawawana, Bavwidinsi"
STAT,100,17,11,5,5,1,0,"Hirtz, Nathaniel R"
STAT,100,17,4,3,1,3,1,"Dalpiaz, David M"
STAT,400,26,12,5,1,3,1,"Monrad, Ditlev"
STAT,410,17,8,4,0,2,1,"Stepanov, Alexei G"
STAT,440,24,4,0,0,0,0,"Unger, David"
TAM,212,4,14,7,2,1,0,"Morgan, William T"
TAM,251,5,6,8,1,1,0,"Ott-Monsivais, Stephanie"
TAM,335,22,10,4,1,2,0,"Keane, Richard D"
