CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
AAS,100,19,11,1,1,0,0,"Espiritu, Augusto F"
AAS,100,12,8,2,3,3,0,"Paik, Angela N"
AAS,100,19,5,1,0,1,0,"Sharif, Lila A"
AAS,100,20,7,4,1,2,0,"Lee, Alexander J"
AAS,100,22,6,4,0,1,0,"Lee, Alexander J"
AAS,100,18,9,7,1,0,0,"Kang, Yoonjung"
AAS,100,14,6,5,4,3,0,"Kang, Yoonjung"
AAS,100,19,4,1,1,0,0,"Chung, Ga Young"
AAS,100,18,7,1,0,0,0,"Chung, Ga Young"
ABE,100,37,4,1,0,1,0,"Green, Angela R"
ABE,223,33,11,4,1,0,0,"Grift, Tony E"
ABE,224,33,10,0,0,1,0,"Bhattarai, Rabin"
ABE,341,19,10,1,0,0,0,"Rausch, Kent D"
ABE,430,112,15,0,2,0,0,"Davidson, Paul C"
ABE,436,11,16,2,0,0,0,"Wang, Xinlei"
ABE,466,13,12,1,0,1,0,"Hansen, Alan C"
ABE,488,14,6,1,0,0,0,"Singh, Vijay"
ABE,498,14,9,0,0,0,0,"Chowdhary, Girish"
ACCY,200,128,82,31,5,1,0,"Silhan, Peter A"
ACCY,201,14,8,9,0,1,0,"Arends, Alyssa M"
ACCY,201,10,11,3,3,4,0,"Arends, Alyssa M"
ACCY,201,5,8,6,2,2,0,"Hennessy, Thomas J"
ACCY,201,12,6,5,0,2,1,"Kiesewetter, Nathalie A"
ACCY,201,7,8,7,2,1,0,"Leman, Grant W"
ACCY,201,14,11,4,0,2,1,"Kiesewetter, Nathalie A"
ACCY,201,15,9,5,2,1,0,"Leman, Grant W"
ACCY,201,9,11,4,1,5,0,"Christiansen, Ryan S"
ACCY,201,8,11,8,1,0,2,"Ye, Yina"
ACCY,201,14,12,6,1,0,0,"Mammen, Gilbert G"
ACCY,201,9,12,9,5,1,0,"Sylvestri, Ross J"
ACCY,201,8,8,7,2,2,0,"Christiansen, Ryan S"
ACCY,201,11,10,6,1,2,0,"Mammen, Gilbert G"
ACCY,201,11,4,10,5,1,1,"McDermott, John P"
ACCY,201,11,7,3,2,5,2,"Ye, Yina"
ACCY,201,15,3,6,3,2,1,"McDermott, John P"
ACCY,201,10,9,9,0,0,1,"Sylvestri, Ross J"
ACCY,202,7,20,1,0,0,0,"Balkan, Alexander C"
ACCY,202,19,23,2,1,0,1,"Balkan, Alexander C"
ACCY,202,16,19,5,1,0,1,"Ducker, Merik R"
ACCY,202,14,25,5,1,0,1,"Ducker, Merik R"
ACCY,202,14,25,7,0,0,0,"Wu, Tony Y"
ACCY,202,12,27,5,0,0,0,"Wu, Tony Y"
ACCY,301,9,16,5,1,1,0,"Anderson, Spencer B"
ACCY,301,19,7,3,0,0,0,"Anderson, Spencer B"
ACCY,301,21,10,1,0,0,0,"Anderson, Spencer B"
ACCY,301,11,15,1,0,0,1,"Wang, Zhiguang"
ACCY,301,18,12,2,0,0,0,"Wang, Zhiguang"
ACCY,301,8,21,1,0,1,0,"Sougiannis, Theodore"
ACCY,301,12,15,5,0,0,0,"Wang, Zhiguang"
ACCY,301,8,11,0,0,2,0,"Sougiannis, Theodore"
ACCY,302,8,22,2,4,0,0,"Finnegan, Thomas"
ACCY,302,21,16,0,0,0,0,"Finnegan, Thomas"
ACCY,302,8,18,3,2,1,0,"Wu, Martin G"
ACCY,302,22,13,1,0,0,1,"Wu, Martin G"
ACCY,302,13,22,0,0,0,0,"Finnegan, Thomas"
ACCY,302,12,12,7,0,0,0,"Wu, Martin G"
ACCY,302,19,13,2,0,0,0,"Wu, Martin G"
ACCY,303,5,10,10,2,0,0,"Zhu, Wei"
ACCY,303,14,13,4,3,0,1,"Zhu, Wei"
ACCY,303,23,12,1,0,0,0,"Brown, Timothy J"
ACCY,303,24,9,2,1,0,0,"Brown, Timothy J"
ACCY,303,18,17,1,0,0,0,"Zhu, Wei"
ACCY,303,13,18,2,2,1,0,"Brown, Timothy J"
ACCY,303,18,15,2,0,1,0,"Li, Wei"
ACCY,304,10,18,7,3,0,0,"Koo, Seung Hyun"
ACCY,304,20,15,3,1,0,0,"Koo, Seung Hyun"
ACCY,304,20,19,1,0,0,0,"Koo, Seung Hyun"
ACCY,304,12,20,2,1,1,0,"Wang, Wei"
ACCY,304,18,21,0,0,0,0,"Wang, Wei"
ACCY,304,19,17,1,1,0,0,"Wang, Wei"
ACCY,312,21,7,4,1,1,0,"Holder, Daniel E"
ACCY,312,13,21,3,0,0,0,"Holder, Charles B"
ACCY,312,15,19,4,0,0,0,"Holder, Charles B"
ACCY,312,26,10,0,2,0,0,"Holder, Daniel E"
ACCY,312,12,14,4,0,0,1,"Hutchens, Matthew"
ACCY,312,21,17,0,0,0,0,"Hutchens, Matthew"
ACCY,312,15,18,0,1,0,0,"Hutchens, Matthew"
ACCY,405,8,16,2,0,0,0,"Bauer, Timothy D"
ACCY,405,16,18,1,0,0,0,"Bauer, Timothy D"
ACCY,405,13,13,0,0,0,0,"Bauer, Timothy D"
ACCY,410,11,17,5,0,1,1,"Steward, Cynthia G"
ACCY,410,20,14,1,0,0,1,"Steward, Cynthia G"
ACCY,410,19,14,2,0,0,0,"Kustanovich, Michael"
ACCY,410,21,14,2,0,0,0,"Kustanovich, Michael"
ACCY,410,13,11,4,0,1,0,"Kustanovich, Michael"
ACCY,415,16,12,1,0,0,0,"Ciconte, William"
ACCY,415,6,18,5,1,0,0,"Ciconte, William"
ACCY,415,13,16,2,0,0,0,"Ciconte, William"
ACCY,451,15,21,4,0,0,0,"Donohoe, Michael P"
ACCY,451,22,13,1,1,0,0,"Donohoe, Michael P"
ACCY,451,8,17,0,0,0,0,"Sternburg, Thomas"
ACCY,451,18,13,1,0,0,0,"Donohoe, Michael P"
ACCY,500,30,25,0,0,0,0,"Augusto Sampaio, Gerlando"
ACCY,500,20,16,0,0,0,0,"Augusto Sampaio, Gerlando"
ACCY,500,27,14,5,0,0,0,"Zhang, Li"
ACCY,500,27,27,0,0,0,0,"Augusto Sampaio, Gerlando"
ACCY,501,14,8,1,0,0,0,"Davis, Gregory L"
ACCY,501,14,8,0,0,0,0,"Davis, Gregory L"
ACCY,502,28,3,2,0,0,0,"Schwartz, Rachel"
ACCY,502,30,3,0,0,0,0,"Schwartz, Rachel"
ACCY,502,22,10,0,0,0,0,"Schwartz, Rachel"
ACCY,503,25,2,0,0,0,0,"Chandler, John S"
ACCY,503,264,165,11,0,0,5,"Hecht, Gary W"
ACCY,503,26,21,0,0,0,0,"Hecht, Gary W"
ACCY,504,9,17,0,0,0,0,"Chatterton, Angel"
ACCY,504,12,22,0,0,0,0,"Chatterton, Angel"
ACCY,504,21,18,0,0,0,0,"Peecher, Mark E"
ACCY,505,19,18,0,1,0,0,"Chatterton, Angel"
ACCY,505,20,8,2,0,0,0,"Holder, Daniel E"
ACCY,505,21,7,2,0,0,0,"Holder, Daniel E"
ACCY,505,19,13,0,0,0,0,"Holder, Charles B"
ACCY,510,17,12,1,0,0,0,"Steward, Cynthia G"
ACCY,510,20,11,0,0,0,0,"Hepp, John"
ACCY,510,18,12,0,0,0,0,"Hepp, John"
ACCY,510,19,12,2,0,0,0,"Steward, Cynthia G"
ACCY,512,17,8,0,0,0,0,"Du, Fei"
ACCY,515,10,20,0,0,0,0,"Zhou, Yuepin"
ACCY,515,12,19,0,0,0,0,"Zhou, Yuepin"
ACCY,515,11,15,1,0,0,0,"Zhou, Yuepin"
ACCY,517,10,14,0,0,0,0,"Ibrahim, Adel Nematallah"
