CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ECE,444,15,7,1,0,0,0,"Sievers, Dane J"
ECON,102,73,11,3,1,1,1,"Vazquez, Jose J"
ECON,103,16,19,12,3,5,0,"Petry, Joseph A"
ECON,203,22,26,10,9,8,2,"Petry, Joseph A"
ECON,203,11,15,8,0,0,2,"Veras De Paiva, Henrique"
ECON,302,8,9,9,2,0,0,"Arvin-Rad, Hassan"
ECON,302,12,12,7,6,4,1,"Buckley, Bryan D"
ECON,480,7,15,10,2,0,1,"Toossi, Ali"
ECON,568,43,3,0,0,0,0,"Esfahani, Hadi S"
ENG,198,29,2,0,0,0,0,"Bradley, Joe A"
ENSU,310,27,4,2,0,3,0,"Snodgrass, Eric R"
EPS,310,18,9,3,3,5,0,"Anderson, James D"
EPS,415,132,5,0,0,0,0,"Mayo, Cris S"
EPS,427,23,1,0,0,0,0,"Mayo, Cris S"
EPSY,430,36,4,2,0,2,0,"Jamison, Rhonda S"
EPSY,590,27,3,0,1,0,1,"Lo, Adrienne S"
EPSY,590,34,2,0,0,0,0,"Cope, William"
ESE,320,19,11,2,3,7,0,"Cole, Todd M"
FIN,221,49,10,0,0,0,0,"Maurer, Martin"
FIN,502,34,20,0,0,0,0,"Widdicks, Martin"
FIN,502,44,11,0,0,0,0,"Widdicks, Martin"
FIN,580,52,1,2,0,0,0,"Kannan, Srinivasan"
FIN,580,26,27,4,0,0,0,"Goodfriend, Jaimi E"
FIN,580,22,20,13,0,0,0,"Goodfriend, Jaimi E"
FSHN,517,27,11,0,0,0,0,"Artz, William E"
GEOG,103,11,10,3,1,2,0,"Zinger, Jessica A"
GEOG,105,10,10,2,1,1,0,"Robinson, Edward"
GEOL,100,9,7,5,0,0,0,"Altaner, Stephen P"
GEOL,118,14,19,6,1,1,1,"Altaner, Stephen P"
GER,250,24,5,0,0,0,0,"Johnson, Laurie R"
GWS,100,18,8,0,1,0,0,"Cole, Cheryl L"
HDFS,105,21,2,1,2,0,0,"Feld, Anneliese M"
HIST,100,17,5,1,0,0,0,"Admiral, Rosemary G"
HIST,273,10,14,9,3,2,0,"Lubelski, Lance R"
HRD,470,22,5,1,0,0,0,"Huang, Wen-Hao"
HRD,530,13,10,0,0,0,0,"Kuchinke, K P"
INFO,490,7,12,0,2,1,2,"Brunner, Robert J"
KIN,340,13,7,2,0,0,0,"Petruzzello, Steven J"
LAST,170,18,3,1,0,4,0,"Goldman, Dara E"
LIS,445,23,1,0,0,0,0,"Diekman, Linda M"
LIS,502,5,22,2,0,0,0,"Estabrook, Leigh S"
LIS,502,5,16,2,0,0,1,"Estabrook, Leigh S"
LIS,507,19,2,1,1,0,0,"Bothmann, Robert L"
LIS,580,19,2,0,0,0,0,"Berger, Sidney E"
MACS,100,19,6,1,0,0,0,"Brown, Stephanie A"
MACS,351,10,11,2,0,0,0,"Reisner, Ann E"
MATH,220,4,9,7,5,2,1,"Shan, Jianyun"
MATH,231,7,10,3,2,1,1,"Liang, Jian"
MATH,231,6,8,4,4,1,0,"Burner, Justin"
MATH,241,10,11,7,2,0,0,"Tian, Hongfei"
MATH,241,15,14,2,1,0,0,"Folwaczny, Lena C"
MATH,241,12,7,6,2,0,2,"Song, Yang"
MATH,285,15,12,6,1,0,0,"Robinson, Derek S"
MATH,347,8,8,4,3,1,1,"Hildebrand, A J"
MATH,415,10,12,4,3,2,0,"Bergvelt, Maarten J"
MATH,415,16,15,15,2,1,1,"Muncaster, Robert G"
MATH,444,14,12,2,2,0,2,"Miles, Joseph B"
MCB,150,14,21,17,15,3,2,"Mehrtens, Bradley G"
MCB,246,9,19,12,0,3,0,"Brown, Chester M"
MCB,250,7,6,5,5,0,1,"Kirchner, Nicholas C"
MCB,250,3,11,2,3,2,1,"Kirchner, Nicholas C"
MCB,450,11,18,17,6,2,1,"Levesque, Lyne"
MUS,130,30,12,6,3,1,0,"Magee, Gayle S"
PHYS,101,25,14,14,2,2,3,"Shoaf, Curtis M"
PHYS,102,7,12,9,6,1,0,"Carrubba, James G"
PHYS,211,8,7,8,2,1,0,"Rosenblatt, Rebecca J"
PHYS,212,18,21,19,12,2,3,"Pakey, Donald D"
PHYS,213,19,11,20,5,1,0,"Schroeder, Noah"
PHYS,214,20,15,12,7,0,0,"Schroeder, Noah"
PS,101,32,13,5,0,2,1,"Renn, Duu S"
PS,280,26,15,6,1,2,0,"Reeder, Bryce W"
PS,305,6,14,2,0,3,1,"Thomas-Ward, Jamie M"
PSYC,100,27,19,14,1,1,0,"Henricks-Lepp, Genevieve"
RLST,110,5,10,2,3,2,0,"Ebel, Jonathan H"
RST,100,53,6,3,1,0,0,"Paden, Lori Kay"
RST,130,14,14,8,2,0,0,"Hutchinson, Raquel K"
RST,199,10,4,8,0,0,0,"Cupps-Miller, Heather A"
RST,199,19,6,3,1,0,0,"Raycraft, Michael"
RST,242,19,4,0,0,0,0,"McDonald, Cary D"
SHS,577,29,0,1,0,0,0,"Cetin, Patricia D"
SHS,579,24,16,0,0,0,0,"Chambers, Lou"
SOC,100,20,9,1,1,1,0,"Brown-Davis, Nicole M"
SOC,100,24,3,2,1,0,0,"Sattari, Negin"
SOC,100,14,5,3,2,0,0,"Schneider, Matthew J"
SOC,275,11,6,2,4,0,1,"Steward, Daniel J"
SOCW,400,13,7,1,0,0,0,"Bragg, Mary"
SOCW,410,23,1,0,0,0,0,"Cleeland, Leah R"
SOCW,451,14,6,0,1,0,0,"Miller, Deserai L"
SOCW,526,23,1,2,0,0,0,"Zaleski, Judith"
SPED,117,22,5,2,1,2,0,"Bentz, Johnell L"
SPED,322,16,8,5,1,2,0,"Wolowiec-Fisher, Kimberly"
STAT,100,15,5,8,3,0,0,"Eisinger, Robert D"
STAT,100,49,19,8,4,11,2,"Ye, Sangbeak"
STAT,400,41,15,6,3,3,1,"Stepanov, Alexey G"
STAT,410,22,21,4,4,2,2,"Stepanov, Alexey G"
STAT,440,18,6,1,0,0,0,"Unger, David"
STAT,448,18,10,0,0,2,0,"Glosemeyer, Darren W"
TAM,212,18,18,5,0,0,0,"Sanders, John W"
TAM,251,16,11,3,1,1,0,"Rajarathinam, Robin Jepht"
TAM,335,5,16,15,3,5,0,"Johnson, Blake E"
THEA,101,33,4,4,0,0,0,"Morrissette, Jason W"
THEA,101,27,10,3,0,2,1,"Morrissette, Jason W"
