CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACE,232,46,39,18,4,3,0,"Stoddard, Paul B"
ACE,240,16,53,18,4,0,1,"Xu, Yilan"
ACE,251,67,47,16,2,0,1,"Winter-Nelson, Alex E"
ACE,254,8,8,7,0,1,0,"Allen-Smith, Joyce E"
ACE,270,24,26,12,4,3,1,"Gundersen, Craig"
ACE,360,29,10,2,1,2,0,"Doehring, Todd A"
ACE,360,33,10,5,0,0,0,"Doehring, Todd A"
ACE,398,47,3,1,0,0,0,"Ellison, Brenna"
ACE,406,5,12,13,3,2,0,"Grossman, Margaret R"
ACE,411,14,16,9,2,0,0,"Khanna, Madhu"
ACE,427,13,21,14,1,0,0,"Irwin, Scott H"
ACE,428,33,37,13,5,2,0,"Peterson, Paul E"
ACE,430,6,34,2,0,0,0,"Goldsmith, Peter D"
ACE,431,15,16,5,0,0,0,"Ellison, Brenna"
ACE,435,43,33,2,0,0,0,"Schnitkey, Gary D"
ACE,440,4,16,5,3,2,0,"Allen, Sharon C"
ACE,444,11,10,16,3,0,0,"Sherrick, Bruce J"
ACE,445,10,16,8,1,0,0,"Lyons, Angela C"
ACE,446,16,11,9,3,1,0,"Sherrick, Bruce J"
ACE,448,12,13,1,0,0,0,"Hornbaker, Robert H"
ACE,449,9,18,17,5,0,0,"Xu, Yilan"
ACE,455,18,12,2,0,0,0,"Rong, Jian"
ACE,456,23,11,1,1,0,0,"Kirwan, Barrett E"
ACE,474,14,14,3,0,0,0,"Boerngen, Maria A"
ADV,300,41,85,34,4,1,0,"Olson, Katrina M"
ADV,300,116,125,36,5,6,0,"Hall, Steven R"
ADV,410,97,12,2,0,0,0,"Olson, Katrina M"
ADV,412,4,51,23,0,0,0,"Chambers, Jason P"
ADV,450,39,88,18,0,0,0,"Sheldon, Peter S"
ADV,481,7,81,39,5,0,0,"Vargas, Patrick T"
ADV,483,3,25,12,0,1,0,"Hayes, Jameson L"
ADV,483,27,14,7,0,1,0,"Hayes, Jameson L"
ADV,490,19,2,0,0,0,0,"Ham, Chang Dae"
ADV,490,20,11,0,0,0,0,"Clifton, Rhiannon L"
ADV,491,15,25,11,0,0,0,"Hayes, Jameson L"
ADV,491,21,25,4,0,0,0,"Chinchanachokch, Boonthid"
ADV,493,95,17,9,1,0,0,"Olson, Katrina M"
ADV,581,15,20,0,0,0,0,"Vargas, Patrick T"
ADV,588,16,9,0,0,0,0,"Chambers, Jason P"
AE,202,48,4,0,0,0,0,"Chung, Soon-Jo"
AE,312,29,28,16,6,1,0,"Dutton, J C"
AE,323,25,27,10,12,5,0,"Kingstedt, Owen T"
AE,353,22,22,31,1,0,0,"Voulgaris, Petros G"
AE,370,55,18,2,2,0,0,"Chew, Huck Beng"
AE,410,15,7,2,0,0,0,"Panesi, Marco"
AE,419,9,9,3,1,0,0,"Selig, Michael S"
AE,434,11,11,7,0,0,0,"Austin, Joanna M"
AE,435,19,18,4,0,0,0,"Burton, Rodney L"
AE,443,23,12,1,0,0,0,"D'Urso, Steven J"
AE,443,18,13,0,0,0,0,"Carroll, David L"
AE,461,65,12,3,1,0,0,"Chasiotis, Ioannis"
AFRO,381,22,4,1,0,0,0,"Noble, Safiya U"
AFRO,383,11,4,5,1,0,0,"McDuffie, Erik S"
AGCM,330,22,3,1,1,0,0,"Adams, Stephanie M"
AGED,100,32,0,2,0,0,0,"Meyer, Kayla M"
AGED,260,133,34,7,0,0,0,"Burgoon, Lisa A"
AGED,300,23,2,0,0,0,0,"Clark, Richard W"
AGED,360,28,5,2,0,0,0,"Rosch, David M"
AGED,430,22,1,0,0,0,0,"Clark, Richard W"
AGED,480,32,7,0,0,0,0,"Keating, Kari H"
AGED,480,27,12,1,0,0,0,"Clark, Richard W"
AIS,101,24,8,2,1,1,0,"Teves, Stephanie N"
AIS,101,19,2,3,0,0,0,"Teves, Stephanie N"
AIS,101,15,16,3,1,2,0,"Reed, Tamilia D"
AIS,265,21,2,0,0,0,1,"Wilson, LeAnne H"
ANSC,100,9,14,6,1,0,0,"Parrett, Douglas F"
ANSC,101,137,48,11,1,0,1,"Johnson, Janeen L"
ANSC,103,59,2,0,0,0,0,"Parsons, Carl M"
ANSC,110,17,5,1,0,0,0,"Kesler, Darrel J"
ANSC,205,58,17,2,0,0,0,"Parsons, Carl M"
ANSC,207,14,13,8,1,0,0,"Serao, Mariana C"
ANSC,207,21,18,4,0,1,0,"Serao, Mariana C"
ANSC,207,12,19,6,1,0,0,"Brandt, Adam L"
ANSC,207,11,24,9,0,1,0,"Brandt, Adam L"
ANSC,223,48,69,36,12,5,0,"Dilger, Ryan N"
ANSC,224,43,63,34,14,3,0,"Miller, David J"
ANSC,250,37,10,2,1,0,0,"Brandt, Jessica R"
ANSC,250,36,8,3,0,1,0,"Brandt, Adam L"
ANSC,250,40,8,2,0,0,0,"Serao, Mariana C"
ANSC,250,43,7,0,1,0,0,"Albert, Sarah D"
ANSC,250,40,6,4,1,0,0,"Brandt, Jessica R"
ANSC,250,37,7,2,0,1,0,"Serao, Mariana C"
ANSC,298,63,2,1,0,1,0,"Hurley, Walter L"
ANSC,305,23,5,0,1,1,0,"Albert, Sarah D"
ANSC,306,22,10,2,0,0,0,"Kline, Kevin H"
ANSC,306,18,3,2,0,0,0,"Kline, Kevin H"
ANSC,402,29,7,1,0,0,0,"Cobb, Alan R"
ANSC,406,57,18,4,0,0,0,"Roca, Alfred L"
ANSC,407,15,13,10,1,2,0,"Fischer-Brown, Amy E"
ANSC,422,22,10,5,1,1,0,"Swanson, Kelly S"
ANSC,438,45,5,2,2,0,0,"Hurley, Walter L"
ANSC,498,45,5,2,0,0,0,"Hurley, Walter L"
ANSC,520,10,11,1,0,0,0,"Fahey, George C"
ANTH,101,271,207,59,11,7,2,"Lucero, Lisa J"
ANTH,102,4,8,5,2,3,0,"Skousen, Benjamin J"
ANTH,102,8,7,1,3,2,0,"Skousen, Benjamin J"
ANTH,103,84,118,46,5,1,1,"Orta, Andrew"
ANTH,103,52,51,10,8,7,1,"Larkin, Lance L"
ANTH,105,24,32,23,9,4,0,"Pauketat, Timothy R"
ANTH,143,102,20,8,2,1,2,"Melber, Talia"
ANTH,157,16,11,3,3,0,0,"Pauketat, Timothy R"
ANTH,165,19,4,2,2,0,0,"Farnell, Brenda M"
ANTH,230,4,15,5,1,1,1,"Fuchs, Ofira"
ANTH,230,7,12,3,1,0,0,"Fuchs, Ofira"
ANTH,249,12,6,3,1,2,0,"Clancy, Kathryn B"
ANTH,275,23,1,0,0,0,0,"Saul, Mahir"
ANTH,278,22,2,2,0,0,0,"Lucero, Lisa J"
ARAB,150,41,17,5,4,4,1,"Hoffman, Valerie J"
ARCH,199,19,9,1,0,0,0,"Mink, Barry L"
ARCH,199,36,10,1,1,4,0,"Mink, Barry L"
ARCH,199,20,12,0,0,0,0,"Lapunzina, Alejandro"
ARCH,210,50,44,20,6,5,0,"Minor, Heather H"
ARCH,233,62,37,10,7,2,0,"Deutsch, Randall"
ARCH,272,36,57,12,1,2,0,"Hamlin, Lawrence J"
ARCH,342,30,83,22,2,0,0,"Boubekri, Mohamed"
ARCH,352,36,41,10,6,1,0,"Kansler, Jeffrey C"
ARCH,352,16,14,2,0,0,0,"Gimpert, Adam R"
ARCH,374,14,16,2,0,0,0,"Niermann, Matthew W"
ARCH,374,17,15,0,0,0,0,"Lapunzina, Alejandro"
ARCH,409,17,15,0,0,0,0,"Meehan, Patricia"
ARCH,410,22,32,7,2,6,0,"Senseney, John R"
ARCH,411,31,31,8,1,2,0,"Senseney, John R"
ARCH,416,20,35,12,1,0,0,"Cupers, Kenny R"
ARCH,423,19,2,0,0,0,0,"Anthony, Kathryn H"
ARCH,452,70,52,4,4,1,0,"Aminmansour, Abbas"
ARCH,502,32,25,1,0,0,0,"Krishnan, Sudarshan"
ARCH,554,21,1,0,0,0,0,"Aminmansour, Abbas"
ART,100,19,24,5,3,0,0,"Burns, Jennifer"
ART,202,21,2,0,0,0,0,"Sullivan, Nikki P"
ART,299,27,1,1,0,0,0,"Hogin, Lauretta J"
ART,299,18,4,1,0,1,0,"Vanidestine, Scott J"
ART,299,19,3,1,0,0,0,"Linn, Hali R"
ART,299,19,4,0,0,0,0,"Gratz, Daniel"
ART,299,20,1,0,0,0,0,"Becker, Susan E"
ARTD,202,15,19,2,0,0,0,"McDonagh, Deana C"
ARTD,299,21,1,0,0,0,0,"Gunji-Ballsrud, Jennifer"
ARTD,326,20,12,5,0,0,0,"Lee, William"
ARTD,330,14,29,1,0,0,0,"Reeder, Kevin"
ARTD,402,12,21,5,0,0,0,"Weightman, David I"
ARTD,411,17,7,0,0,0,0,"Luu, Jimmy V"
ARTD,445,22,12,4,1,0,1,"Benson, Eric"
ARTD,445,25,11,0,0,0,0,"Weightman, David I"
ARTD,499,15,10,0,0,0,0,"Robbennolt, Linda F"
ARTD,499,10,8,5,2,10,0,"Cade, William P"
ARTH,115,5,14,2,0,0,0,"Martin, Ellen R"
ARTH,115,6,12,4,0,0,0,"Martin, Ellen R"
ARTH,222,8,8,3,1,1,0,"Marina, Areli"
ARTH,235,15,22,5,3,1,0,"Rosenthal, Lisa"
ARTH,241,31,9,3,0,2,0,"Mulhearn, Kevin J"
ARTH,299,11,10,6,2,0,0,"Marina, Areli"
ARTH,310,16,7,6,0,0,0,"Meier, Sandy"
ARTH,403,16,12,1,0,0,0,"Burkus-Chasson, Anne"
ARTS,351,17,5,1,0,0,0,"Pokorny, Melissa"
ARTS,451,21,6,1,1,0,0,"Cartwright, Stephen"
ASTR,100,72,78,63,10,6,1,"Thompson, Laird A"
ASTR,100,49,41,25,8,2,2,"Thompson, Laird A"
ASTR,121,21,43,21,10,5,0,"Wong, Tony"
ASTR,122,104,39,23,2,2,2,"Dunne, Bryan C"
ASTR,210,18,17,6,4,4,0,"Dalal, Neal K"
ASTR,330,42,50,24,5,3,0,"Brunner, Robert J"
ASTR,405,15,10,6,0,3,0,"Chu, You-Hua"
ATMS,100,255,176,35,9,10,2,"Frame, Jeffrey"
ATMS,120,249,18,4,0,0,0,"Snodgrass, Eric R"
ATMS,120,295,27,9,0,4,0,"Snodgrass, Eric R"
ATMS,140,58,29,8,0,0,0,"Schlesinger, Michael E"
ATMS,201,37,3,0,1,0,0,"Snodgrass, Eric R"
ATMS,313,19,10,7,0,1,0,"Frame, Jeffrey"
ATMS,314,6,12,8,1,1,0,"Frame, Jeffrey"
ATMS,322,20,13,2,0,2,0,"Charlevoix-Romi, Donna J"
ATMS,323,16,2,1,0,3,0,"Jain, Atul"
AVI,384,8,8,6,0,0,0,"Suppok, Regis J"
AVI,497,11,9,1,0,0,0,"Talleur, Donald A"
BADM,199,28,2,0,0,0,0,"White, Jewell"
BADM,300,94,110,64,16,5,1,"Roszkowski, Mark E"
BADM,310,165,143,12,1,0,0,"Packard, Carol B"
BADM,310,45,6,2,0,0,0,"Shabbir, Muhammad S"
BADM,310,14,14,0,0,0,0,"Kraatz, Matthew S"
BADM,311,30,14,0,0,0,0,"Gajendran, Ravi S"
BADM,311,15,17,0,0,0,0,"Gajendran, Ravi S"
BADM,312,14,6,2,0,0,0,"Neuman, Eric J"
BADM,312,15,18,4,1,0,0,"Neuman, Eric J"
BADM,313,26,24,4,0,0,0,"Packard, Carol B"
BADM,320,195,169,46,11,0,0,"Preis, Michael W"
BADM,320,23,8,0,0,0,0,"Shabbir, Muhammad S"
BADM,320,60,12,2,1,0,0,"Shabbir, Muhammad S"
BADM,322,16,13,2,3,0,0,"Liu, Yunchuan"
BADM,322,29,28,8,0,0,1,"Liu, Yunchuan"
BADM,325,32,24,2,0,0,0,"Otnes, Cornelia C"
BADM,325,33,12,4,0,0,0,"Otnes, Cornelia C"
BADM,327,37,2,0,0,0,1,"Wolters, Mark E"
BADM,335,27,8,0,0,0,0,"Wan, Zhixi"
BADM,337,24,4,0,0,0,0,"Palekar, Udatta S"
BADM,350,44,16,3,0,0,0,"Subramanyam, Ramanath"
BADM,350,47,12,6,0,0,0,"Subramanyam, Ramanath"
BADM,350,36,1,0,0,0,0,"Tu, Yuju"
BADM,351,21,1,0,0,0,0,"Larson, Eric"
BADM,352,26,24,4,1,0,0,"Sachdev, Vishal"
BADM,374,28,19,7,6,0,0,"Ebrahim Khanjar, Neda"
BADM,374,26,12,2,1,1,0,"Ebrahim Khanjar, Neda"
BADM,375,17,14,2,0,0,0,"Yang, Shitao"
BADM,375,17,7,5,1,0,0,"Yang, Shitao"
BADM,378,10,26,2,4,0,0,"Agrawal, Anupam"
BADM,379,18,27,4,0,0,0,"Anand, Gopesh J"
BADM,380,40,7,0,1,0,0,"Clougherty, Joseph A"
BADM,380,35,26,0,0,0,0,"Bucheli, Marcelo"
BADM,381,33,3,0,0,0,0,"McCormick, Marleen E"
BADM,382,30,22,1,2,0,0,"Koo, Minkyung"
BADM,395,20,3,0,0,0,0,"Magelli, Paul J"
BADM,403,45,23,9,3,0,0,"Roszkowski, Mark E"
BADM,420,52,4,0,0,0,0,"Wolters, Mark E"
BADM,445,27,7,1,0,0,0,"Kurtz, Jeffrey M"
BADM,446,45,11,1,0,0,0,"Bercovitz, Janet E"
BADM,449,33,15,0,0,0,0,"Fertig, Kevin"
BADM,449,43,3,0,0,0,0,"Fertig, Kevin"
BADM,449,29,15,1,0,1,1,"Somaya, Deepak"
BADM,449,30,16,2,0,0,0,"Anderson, Phillip C"
BADM,449,35,12,1,0,0,0,"Anderson, Phillip C"
BADM,449,38,9,0,0,0,0,"Sleptsov, Alexander"
BADM,449,29,11,6,1,0,0,"Anderson, Phillip C"
BADM,449,32,16,0,0,0,0,"Somaya, Deepak"
BADM,453,22,3,0,0,0,0,"Tafti, Ali"
BADM,508,22,34,0,0,0,0,"Northcraft, Gregory B"
BADM,524,37,3,0,0,0,0,"Liu, Yunchuan"
BADM,543,23,15,0,0,0,0,"Sleptsov, Alexander"
BADM,543,38,16,0,0,0,0,"Sleptsov, Alexander"
BADM,544,45,1,0,0,0,0,"Mahoney, Joseph T"
BADM,551,22,22,0,0,0,0,"Somaya, Deepak"
BADM,552,45,2,0,0,0,0,"Leroy, Michael H"
BADM,553,18,12,0,0,0,0,"Lansing, Paul"
BADM,554,12,11,4,0,0,0,"Sachdev, Vishal"
BADM,557,43,3,0,0,0,0,"Tafti, Ali"
BADM,566,23,12,0,2,0,0,"Agrawal, Anupam"
BADM,566,34,10,1,7,0,0,"Agrawal, Anupam"
BADM,572,25,5,1,0,1,0,"Taghaboni-Dutta, Fataneh"
BADM,573,26,29,1,0,0,0,"Kwon, Hyok-Jon D"
BADM,574,18,22,0,0,0,0,"Kwon, Hyok-Jon D"
BADM,574,33,17,0,0,0,0,"Kwon, Hyok-Jon D"
BADM,583,27,9,0,0,0,0,"Clougherty, Joseph A"
BADM,589,29,9,2,1,0,0,"Taghaboni-Dutta, Fataneh"
BADM,589,43,14,2,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,590,43,2,0,0,0,0,"Chhajed, Dilip"
BADM,590,17,25,0,0,0,0,"Kurtz, Jeffrey M"
BADM,590,28,9,2,0,0,0,"Larson, Eric"
BADM,590,25,15,0,0,0,0,"Kraatz, Matthew S"
BADM,590,23,4,3,0,0,0,"Viswanathan, Madhubalan"
BADM,590,20,10,0,0,0,0,"Somaya, Deepak"
BADM,590,18,12,0,0,0,0,"Lansing, Paul"
BADM,590,28,0,2,0,0,0,"Clarke, John F"
BIOC,445,17,5,0,0,0,0,"Huang, Raven H"
BIOC,455,11,25,9,2,0,1,"Weitzel, Christopher S"
BIOE,202,21,10,0,0,0,0,"Bailey, Jennifer L"
BIOE,298,30,16,2,0,0,0,"Smith, Andrew M"
BIOE,298,10,26,6,2,0,0,"Gentry, Kenneth"
BIOE,302,25,17,5,2,0,0,"Sutton, Brad"
BIOE,303,32,17,0,0,0,0,"Bailey, Jennifer L"
BIOE,398,43,1,1,0,0,0,"Ma, Jian"
BIOE,414,7,16,8,2,1,1,"Gentry, Kenneth"
BIOE,436,22,2,1,0,0,0,"Amos, Jennifer"
BIOE,476,36,8,1,0,0,0,"Underhill, Gregory H"
BIOE,502,20,3,0,0,0,0,"Cunningham, Brian T"
BIOE,507,20,2,0,0,0,0,"Lu, Ting"
BIOE,598,13,8,2,0,0,0,"Myong, Su-A"
BTW,250,8,12,2,0,0,0,"Funk, Yevgeniya"
BTW,250,12,12,0,0,0,0,"Tienou, Debora"
BTW,250,20,4,0,0,0,0,"Sunia, Patricia G"
BTW,250,9,8,4,0,1,0,"Schroeder, Erin A"
BTW,250,19,3,0,0,1,0,"Kelly, Daniel"
BTW,250,13,8,1,0,0,0,"Slobodnik, Sydney J"
BTW,250,9,11,1,0,0,0,"Chandler, Erin D"
BTW,250,14,10,0,0,0,0,"Sahn, Sarah F"
BTW,250,14,8,1,0,0,0,"Hechler, William D"
BTW,250,22,2,0,0,0,0,"Larabee, Melissa K"
BTW,250,10,8,1,1,1,0,"Hechler, William D"
BTW,250,14,8,0,0,0,0,"Williams, Lucilena D"
BTW,250,11,10,0,0,0,0,"Hechler, William D"
BTW,250,8,9,3,0,1,0,"Emmert, Ashley"
BTW,250,17,6,0,0,0,0,"Williams, Lucilena D"
BTW,250,18,5,0,0,0,0,"Marks-Dubbs, Kaitlin"
BTW,250,23,1,0,0,0,0,"Minicucci, Matthew P"
BTW,250,21,0,0,1,1,0,"Hine, Angela L"
BTW,250,16,6,0,0,1,1,"Lozano, Jennifer M"
BTW,250,17,7,0,0,0,0,"Kelly, Daniel"
BTW,261,21,3,0,0,0,0,"Grohens, Joseph"
BTW,261,22,1,0,0,0,0,"Grohens, Joseph"
BUS,301,24,3,0,0,0,0,"Gunsalus, C K"
CEE,201,26,43,14,5,1,0,"Ouyang, Yanfeng"
CEE,202,51,49,8,0,2,0,"Koloutsou-Vakak, Sotiria"
CEE,300,14,55,18,2,0,0,"Struble, Leslie J"
CEE,310,42,38,9,1,3,0,"Buttlar, William G"
CEE,320,47,37,4,0,0,0,"Young, Brent D"
CEE,330,96,45,3,0,0,0,"Nguyen, Thanh H"
CEE,350,22,16,2,0,0,0,"Garcia, Marcelo H"
CEE,360,37,31,16,5,8,0,"Masud, Arif"
CEE,380,20,38,14,5,4,1,"Olson, Scott M"
CEE,380,10,24,9,4,0,0,"Rutherford, Cassandra J"
CEE,407,19,32,0,0,0,0,"Herrin, Stanley M"
CEE,410,9,11,3,0,0,0,"Barkan, Christopher P"
CEE,411,10,23,2,0,0,0,"Edwards, John R"
CEE,415,10,23,8,1,0,0,"Roesler, Jeffery R"
CEE,420,68,79,10,1,0,0,"Liu, Liang Y"
CEE,421,60,16,11,0,0,0,"El-Rayes, Khaled A"
CEE,437,11,14,5,2,2,0,"Strathmann, Timothy J"
CEE,444,11,23,0,0,0,0,"Zilles, Julie"
CEE,449,14,16,4,3,0,0,"Marinas, Benito J"
CEE,452,19,3,2,0,0,0,"Landry, Blake J"
CEE,453,23,2,2,0,0,0,"Schmidt, Arthur R"
CEE,460,25,25,18,1,0,0,"Fahnestock, Larry A"
CEE,461,16,51,15,2,0,0,"Lafave, James M"
CEE,463,38,31,4,0,0,0,"Andrawes, Bassem O"
CEE,465,20,22,4,0,0,0,"Abrams, Daniel P"
CEE,470,28,19,2,0,0,0,"Elbanna, Ahmed"
CEE,480,10,19,16,0,0,0,"Stark, Timothy D"
CEE,483,10,5,7,1,0,0,"Mesri, Gholamreza"
CEE,484,12,17,1,0,0,0,"Olson, Scott M"
CEE,491,19,12,0,0,0,0,"Gardoni, Paolo"
CEE,498,29,1,1,0,0,0,"Guest, Jeremy S"
CEE,498,15,3,3,0,0,0,"Ouyang, Yanfeng"
CEE,498,25,5,1,1,0,0,"Work, Daniel"
CEE,506,12,10,1,0,0,0,"Roesler, Jeffery R"
CEE,528,19,7,0,0,0,0,"El-Gohary, Nora"
CEE,540,22,1,0,0,0,1,"Werth, Charles J"
CEE,570,20,44,2,0,0,1,"Paulino, Glaucio H"
CEE,572,31,34,0,0,0,0,"Elnashai, Amr S"
CEE,598,26,19,2,0,0,0,"Young, Brent D"
CHBE,101,7,13,0,0,1,0,"Hammack, William S"
