CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
FIN,221,11,8,6,1,0,0,"Kim, Taehyun"
FIN,221,33,6,1,1,1,0,"Maurer, Martin"
FIN,502,43,11,1,0,0,0,"Petry, Joseph A"
FIN,502,51,7,0,0,0,0,"Petry, Joseph A"
FIN,511,17,15,0,0,0,0,"Weisbenner, Scott J"
FIN,511,30,18,0,0,0,0,"Peters, Stephen R"
FIN,580,46,12,0,0,0,0,"Kannan, Srinivasan"
FIN,580,47,7,1,0,0,0,"Kannan, Srinivasan"
FIN,580,16,16,0,0,0,0,"Peters, Stephen R"
GEOL,100,14,4,4,4,1,2,"Herrstrom, Eileen A"
HDFS,105,37,1,0,0,0,0,"Brooks, Jan D"
HDFS,105,37,2,0,0,0,0,"Bowers, Jill R"
HIST,100,22,2,0,0,0,0,"Tallie, Tyrone H"
HIST,273,17,22,7,0,1,0,"Greenstein, David E"
IB,150,35,11,5,0,2,0,"Clegg, Benjamin F"
KIN,102,18,2,1,0,0,0,"Gentry, Christopher R"
KIN,340,18,4,0,0,0,0,"Petruzzello, Steven J"
LAST,170,16,7,4,0,0,0,"Goldman, Dara E"
LIS,445,23,1,0,0,0,0,"Diekman, Linda M"
LIS,502,23,9,1,0,0,1,"Estabrook, Leigh S"
LIS,502,15,13,0,0,0,1,"Estabrook, Leigh S"
LIS,504,30,2,0,0,0,0,"Wong, Melissa A"
LIS,507,20,2,0,0,0,0,"Roberto, Keller R"
LIS,580,19,9,0,0,0,0,"Berger, Sidney E"
LIS,590,20,1,2,0,0,0,"Tilley, Carol L"
LIS,590,25,1,0,0,0,0,"Kovacs, Diane K"
LIS,590,21,1,0,0,0,0,"Trainor, Kevin"
MATH,220,6,9,4,5,2,0,"Lansing, Jennifer L"
MATH,220,11,13,2,1,1,0,"Gupta, Neha"
MATH,231,6,8,8,3,4,1,"Vellis, Vyron S"
MATH,231,6,10,4,5,1,0,"Liang, Jian"
MATH,241,11,7,8,0,1,1,"Lakeland, Grant S"
MATH,241,10,13,7,0,1,0,"Liu, Hong"
MATH,285,12,12,8,4,4,1,"Nikolaev, Igor G"
MATH,347,7,8,2,4,0,2,"Weichsel, Paul M"
MATH,415,14,15,14,6,0,1,"Bergvelt, Maarten J"
MATH,415,19,18,16,6,2,0,"Muncaster, Robert G"
MATH,444,20,12,1,0,0,0,"Zaharescu, Alexandru"
MATH,446,10,11,3,2,0,0,"Miles, Joseph B"
MCB,100,8,6,8,1,2,1,"Chapman, Kenneth"
MCB,150,13,12,18,4,2,0,"Mehrtens, Bradley G"
MCB,244,10,27,16,8,1,2,"Brown, Chester M"
MCB,245,14,4,4,0,0,0,"Brown, Chester M"
MCB,245,14,7,2,0,0,0,"Brown, Chester M"
MCB,250,5,7,6,1,2,1,"Kirchner, Nicholas C"
MCB,250,6,10,2,3,1,0,"Kirchner, Nicholas C"
ME,300,8,5,4,3,1,0,"Rajasegar, Rajavasanth"
MUS,415,25,2,0,0,0,0,"Magee, Gayle S"
NRES,472,14,2,2,0,3,0,"Vining, Joanne"
PHYS,101,25,29,24,16,1,1,"Shoaf, Curtis M"
PHYS,102,16,25,15,9,0,2,"Carrubba, James G"
PHYS,211,12,13,7,1,1,1,"Rosenblatt, Rebecca J"
PHYS,212,16,19,21,14,1,3,"Hassani, Sadri D"
PHYS,213,27,20,10,2,3,1,"Halfpap, Bradford L"
PHYS,214,23,21,9,2,2,0,"Halfpap, Bradford L"
PS,200,3,13,9,3,3,0,"Vander Most, Neil G"
PS,394,8,14,0,0,0,0,"Vasquez, John A"
PSYC,100,12,33,21,3,3,1,"Toscano, Cheyenne M"
PSYC,201,16,10,2,0,0,0,"Hernandez, Jorge I"
PSYC,224,5,11,6,3,3,0,"Braverman, Michael B"
PSYC,238,7,10,4,0,1,0,"Wang, Zhenni"
RLST,110,7,10,4,1,0,0,"Raybeck, Nathan D"
RLST,110,8,7,5,0,1,0,"Raybeck, Nathan D"
RLST,110,11,6,2,1,2,0,"Raybeck, Nathan D"
RST,100,47,9,4,1,0,0,"Paden, Lori Kay"
RST,130,8,9,7,3,0,0,"Hardin, Donald R"
SOC,100,16,6,0,0,0,0,"Feely, Ashley C"
SOC,100,11,6,4,0,0,0,"Riopelle, Cameron"
SOC,100,12,2,4,3,1,2,"Peach, Matthew"
SOC,350,19,4,1,0,0,0,"Shoffstall, Grant W"
SOCW,400,17,6,0,1,0,0,"Bragg, Mary"
SOCW,400,20,3,0,0,0,0,"Casey, Anne"
SOCW,400,23,1,0,0,0,0,"White-Gibson, Nancy L"
SOCW,451,24,4,0,0,1,0,"Paceley, Megan S"
SOCW,451,24,1,0,0,0,0,"Liao, Minli"
SOCW,525,21,1,0,0,0,0,"Ward, Thomas"
SOCW,531,20,1,0,0,0,0,"McDonald, Hellen G"
SPED,117,25,8,2,3,2,0,"Bentz, Johnell L"
STAT,100,49,28,7,8,5,2,"Nute, Michael G"
STAT,400,33,21,11,3,2,1,"Stepanov, Alexey G"
STAT,410,25,9,5,2,1,5,"Stepanov, Alexey G"
STAT,440,32,2,0,0,0,1,"Unger, David"
STAT,448,21,9,2,0,0,0,"Glosemeyer, Darren W"
TAM,212,16,19,2,2,1,0,"Anderson, Aaron T"
TAM,251,10,6,6,2,0,0,"Saharan, Ankit"
TAM,335,12,12,8,0,1,0,"Keane, Richard D"
THEA,101,36,3,3,1,1,0,"Morrissette, Jason W"
THEA,101,29,5,5,1,1,0,"Morrissette, Jason W"
