CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ECE,342,43,5,4,1,0,1,"Schutt-Aine, Jose E"
ECE,343,20,3,0,0,0,0,"Radhakrishnan, Chandrasek"
ECE,350,13,11,2,0,0,0,"Schutt-Aine, Jose E"
ECE,444,17,7,3,0,0,0,"Sievers, Dane J"
ECON,102,11,12,4,1,1,0,"Bailey Athias, Diloa J"
ECON,102,18,17,16,10,4,1,"Vazquez, Jose J"
ECON,103,21,7,4,0,1,0,"Gottheil, Fred M"
ECON,103,11,7,3,0,1,0,"Malasquez Carbo, Eduardo"
ECON,202,5,7,8,1,1,1,"Kim, Dongwoo"
ECON,203,28,18,7,2,2,3,"Shahhosseini, Mehrnoush"
ECON,302,27,17,2,0,5,1,"Santos, Raul Antonio C"
ECON,302,13,20,14,1,0,0,"Arvin-Rad, Hassan"
ECON,568,19,7,4,0,0,0,"Esfahani, Hadi S"
ECON,568,41,5,0,0,0,0,"Esfahani, Hadi S"
EIL,486,18,4,0,0,0,0,"Ingels, Sue A"
ENG,198,14,6,2,0,0,0,"Dragic, Peter D"
ENG,451,52,9,0,3,0,0,"Zehr, Sarah M"
ENSU,310,32,7,1,0,2,2,"Snodgrass, Eric R"
EPS,427,49,0,2,0,0,0,"Mayo, Cris S"
ESE,320,13,12,2,0,0,0,"Cole, Todd M"
FIN,221,21,9,2,0,0,1,"Maurer, Martin"
FIN,502,34,32,1,0,0,0,"Petry, Joseph A"
FIN,502,31,27,0,0,0,0,"Petry, Joseph A"
FIN,511,17,12,1,0,0,0,"Weisbenner, Scott J"
FIN,511,28,8,0,0,0,0,"Peters, Stephen R"
FIN,580,52,8,0,0,0,0,"Kannan, Srinivasan"
FIN,580,58,8,1,0,0,0,"Kannan, Srinivasan"
FIN,580,25,5,0,0,0,0,"Peters, Stephen R"
FSHN,120,14,5,2,0,1,0,"Radlowski, Emily C"
GEOL,100,10,4,6,1,2,2,"Herrstrom, Eileen A"
GEOL,118,18,8,2,4,3,0,"Altaner, Stephen P"
GER,250,16,8,0,0,0,0,"Kroh, Regine"
GWS,335,20,5,1,0,1,1,"Cole, Cheryl L"
HDFS,105,36,3,0,0,0,1,"Brooks, Jan D"
HIST,100,22,2,0,0,0,0,"Smith, Rachel D"
HIST,273,21,21,2,0,0,0,"Kurhajec, Anna L"
IB,105,18,6,5,1,1,0,"Clegg, Benjamin F"
KIN,109,19,2,1,0,0,0,"Diggins, Ciera C"
KIN,249,13,9,2,0,0,0,"Vitosky, Caitlin L"
LIS,458,21,3,0,0,0,0,"Wong, Melissa A"
LIS,502,23,5,0,0,0,0,"Estabrook, Leigh S"
LIS,502,32,8,0,0,0,0,"Estabrook, Leigh S"
LIS,505,23,0,0,0,1,0,"Burger, Robert H"
LIS,510,28,0,1,0,0,0,"Peters, Thomas A"
LIS,590,19,3,1,0,0,0,"Offenstein, Timothy L"
LIS,590,21,0,1,0,0,0,"Trainor, Kevin"
LIS,590,23,4,2,0,0,0,"Berger, Sidney E"
MACS,100,20,4,1,2,0,0,"Molina, Isabel"
MATH,220,6,6,6,5,2,0,"Xu, Ping"
MATH,231,10,6,5,2,0,1,"Park, Hyunchul"
MATH,231,4,10,5,2,2,1,"Vellis, Vyron S"
MATH,241,8,11,10,2,0,1,"Bankovic, Anja"
MATH,241,9,8,10,3,1,0,"Roy, Arindam"
MATH,285,18,14,8,1,1,0,"Manfroi, Aldo J"
MATH,415,3,7,10,2,1,1,"Muncaster, Robert G"
MATH,415,5,13,6,0,1,0,"Muncaster, Robert G"
MATH,444,9,10,6,0,0,1,"Miles, Joseph B"
MCB,150,9,25,7,9,3,1,"Mehrtens, Bradley G"
MCB,244,22,38,16,4,0,1,"Brown, Chester M"
MCB,246,13,21,17,3,1,0,"Brown, Chester M"
MCB,250,6,7,6,1,2,0,"Hebbard, Carleigh F"
MCB,450,13,27,15,14,0,0,"Levesque, Lyne"
NRES,598,14,5,2,4,0,0,"Taylor, Christopher A"
PHYS,101,34,27,17,10,2,1,"Shoaf, Curtis M"
PHYS,102,9,26,5,1,0,0,"Carrubba, James G"
PHYS,211,9,11,0,1,0,1,"Davis, A D"
PHYS,212,33,28,8,0,2,2,"Giannetta, Russell W"
PHYS,213,21,12,19,2,0,0,"Hassani, Sadri D"
PHYS,214,14,14,10,2,0,1,"Hassani, Sadri D"
PS,101,4,19,3,0,1,0,"Caughell, Leslie A"
PS,240,11,11,3,0,4,0,"Koev, Danail L"
PS,280,3,11,4,1,3,1,
PS,305,10,10,4,2,0,0,"Thomas-Ward, Jamie M"
PS,394,9,13,0,0,0,0,"Vasquez, John A"
PSYC,100,8,18,11,5,3,0,"Lucas, Sandra G"
PSYC,201,14,10,3,0,0,0,"Jeon, Gahyun"
PSYC,238,7,11,3,0,0,0,"Flores, Luis E"
PSYC,363,12,8,1,0,1,0,"Elieff, Chryle"
RLST,110,6,8,5,2,1,0,"Raybeck, Nathan D"
RST,100,23,19,1,0,0,1,"Robinett, Jeremy L"
RST,218,31,2,1,0,0,0,"Acevedo, Juan C"
SHS,514,20,2,0,0,0,0,"Cravens, Jennifer J"
SHS,577,26,2,0,0,0,0,"Cetin, Patricia D"
SHS,579,9,14,0,0,0,0,"Chambers, Lou"
SOC,100,29,29,11,7,4,2,"Steward, Daniel J"
SOC,350,7,11,5,1,1,0,"Shoffstall, Grant W"
SOCW,400,18,3,0,0,0,0,"Carter-Black, Janet D"
SOCW,410,27,1,0,0,0,0,"Park, Min G"
SOCW,541,17,9,0,0,0,0,"Wu, Chi-Fang"
SPED,117,23,2,0,0,0,0,"Bentz, Johnell L"
STAT,100,40,23,10,5,0,0,"Marden, John I"
STAT,400,25,7,5,1,2,0,"Monrad, Ditlev"
STAT,410,16,3,6,2,1,1,"Stepanov, Alexey G"
STAT,440,29,1,1,0,0,0,"Muyot, Maria E"
TAM,212,10,10,12,5,9,2,"Wineman, Michael J"
TAM,251,6,11,2,5,1,0,"Vilasur Swamina, Vikhram"
TAM,335,13,17,4,2,0,0,"Navaneetha, Arjun"
UP,480,13,9,0,0,0,0,"Deal, Brian M"
